Direction,tCount,Time,StartRotation,HeadRotation,HeadYaw,HeadPitch,TrunkRotation,TrunkYaw,TrunkPitch
DownLeft,1,4.096118,(-0.70946* -0.03161* 0.02039* 0.70375),(-0.69237* -0.03384* 0.01954* 0.72049),0,0,(-0.55743* 0.48052* -0.49344* 0.46356),0,0
DownLeft,1,4.140662,(-0.70946* -0.03161* 0.02039* 0.70375),(-0.69246* -0.03408* 0.01953* 0.72039),0.01864909,-0.01440239,(-0.55893* 0.47968* -0.49359* 0.46247),0.05291748,-0.209137
DownLeft,1,4.160917,(-0.70946* -0.03161* 0.02039* 0.70375),(-0.69254* -0.03412* 0.01944* 0.72031),0.01402695,-0.02730155,(-0.55922* 0.47961* -0.49360* 0.46217),0.05343628,-0.2491455
DownLeft,1,4.184546,(-0.70946* -0.03161* 0.02039* 0.70375),(-0.69276* -0.03416* 0.01949* 0.72009),0.0208417,-0.06297612,(-0.55931* 0.47960* -0.49359* 0.46209),0.05355835,-0.2590942
DownLeft,1,4.208993,(-0.70946* -0.03161* 0.02039* 0.70375),(-0.69281* -0.03432* 0.01952* 0.72004),0.03588589,-0.07069826,(-0.55922* 0.47961* -0.49360* 0.46217),0.05343628,-0.2491455
DownLeft,1,4.237892,(-0.70946* -0.03161* 0.02039* 0.70375),(-0.69225* -0.03438* 0.01959* 0.72057),0.04722843,0.01761484,(-0.55918* 0.47966* -0.49356* 0.46221),0.05328369,-0.2391357
DownLeft,1,4.267217,(-0.70946* -0.03161* 0.02039* 0.70375),(-0.69233* -0.03417* 0.01974* 0.72050),0.04305488,0.003856897,(-0.55914* 0.47962* -0.49353* 0.46235),0.0632019,-0.2290039
DownLeft,1,4.295907,(-0.70946* -0.03161* 0.02039* 0.70375),(-0.69267* -0.03414* 0.01983* 0.72018),0.04769893,-0.04954481,(-0.55910* 0.47957* -0.49374* 0.46221),0.043396,-0.2492676
DownLeft,1,4.324072,(-0.70946* -0.03161* 0.02039* 0.70375),(-0.69271* -0.03422* 0.01979* 0.72013),0.05114338,-0.05644178,(-0.55902* 0.47949* -0.49392* 0.46220),0.03347778,-0.2593689
DownLeft,1,4.351717,(-0.70946* -0.03161* 0.02039* 0.70375),(-0.69255* -0.03407* 0.01964* 0.72030),0.02641383,-0.02962399,(-0.55793* 0.48003* -0.49392* 0.46295),-0.008514404,-0.1200256
DownLeft,1,4.380713,(-0.70946* -0.03161* 0.02039* 0.70375),(-0.69230* -0.03401* 0.01958* 0.72054),0.01699878,0.01070833,(-0.55706* 0.48050* -0.49386* 0.46358),-0.04016113,-0.0005187988
DownLeft,1,4.408895,(-0.70946* -0.03161* 0.02039* 0.70375),(-0.69241* -0.03434* 0.01979* 0.72041),0.06097269,-0.009219646,(-0.55702* 0.48055* -0.49391* 0.46353),-0.05020142,-0.0006408691
DownLeft,1,4.436369,(-0.70946* -0.03161* 0.02039* 0.70375),(-0.69241* -0.03435* 0.02091* 0.72038),0.1539958,-0.01601577,(-0.55698* 0.48059* -0.49395* 0.46349),-0.0602417,-0.0007629395
DownLeft,1,4.463973,(-0.70946* -0.03161* 0.02039* 0.70375),(-0.69183* -0.03502* 0.02134* 0.72090),0.2435804,0.07334852,(-0.55698* 0.48060* -0.49387* 0.46358),-0.05032349,0.009338379
DownLeft,1,4.491121,(-0.70946* -0.03161* 0.02039* 0.70375),(-0.69112* -0.03583* 0.02362* 0.72146),0.4979757,0.1689851,(-0.55731* 0.48039* -0.49384* 0.46341),-0.02975464,-0.03036499
DownLeft,1,4.519354,(-0.70946* -0.03161* 0.02039* 0.70375),(-0.68939* -0.03718* 0.02671* 0.72294),0.864764,0.4198017,(-0.55739* 0.48029* -0.49392* 0.46333),-0.0295105,-0.050354
DownLeft,1,4.547305,(-0.70946* -0.03161* 0.02039* 0.70375),(-0.68745* -0.03877* 0.02891* 0.72462),1.177896,0.7068558,(-0.55735* 0.48025* -0.49406* 0.46328),-0.03939819,-0.06045532
DownLeft,1,4.575202,(-0.70946* -0.03161* 0.02039* 0.70375),(-0.68541* -0.04004* 0.03203* 0.72635),1.542113,1.001547,(-0.55797* 0.47980* -0.49309* 0.46403),0.1208801,-0.02844238
DownLeft,1,4.628828,(-0.70946* -0.03161* 0.02039* 0.70375),(-0.68358* -0.04141* 0.03279* 0.72796),1.717975,1.280513,(-0.55808* 0.47976* -0.49270* 0.46436),0.1707153,0.002166748
DownLeft,1,4.660043,(-0.70946* -0.03161* 0.02039* 0.70375),(-0.67211* -0.04726* 0.03901* 0.73791),2.731565,2.999658,(-0.55868* 0.47942* -0.49219* 0.46452),0.2613831,-0.01663208
DownLeft,1,4.686869,(-0.70946* -0.03161* 0.02039* 0.70375),(-0.66521* -0.04973* 0.04063* 0.74389),3.082734,4.042575,(-0.55931* 0.47905* -0.49138* 0.46501),0.3917542,-0.004943848
DownLeft,1,4.713682,(-0.70946* -0.03161* 0.02039* 0.70375),(-0.65734* -0.05338* 0.04343* 0.75045),3.631822,5.208267,(-0.56008* 0.47841* -0.49040* 0.46577),0.5723877,0.007476807
DownLeft,1,4.741118,(-0.70946* -0.03161* 0.02039* 0.70375),(-0.65062* -0.05675* 0.04767* 0.75578),4.285252,6.16935,(-0.56155* 0.47730* -0.48852* 0.46711),0.9035034,0.03201294
