Direction,tCount,Time,StartRotation,HeadRotation,HeadYaw,HeadPitch,TrunkRotation,TrunkYaw,TrunkPitch
Right,2,12.69333,(0.05309* -0.00262* -0.01170* -0.99852),(0.04784* -0.00388* -0.01375* -0.99875),0.03681691,-0.01007789,(-0.02287* -0.02276* 0.00000* 0.99948),0.008911133,-0.01010132
Right,2,12.72109,(0.05309* -0.00262* -0.01170* -0.99852),(0.04783* -0.00456* -0.01352* -0.99875),0.1136336,-0.01018631,(-0.02287* -0.02267* -0.00008* 0.99948),0.01785278,-0.02008057
Right,2,12.74864,(0.05309* -0.00262* -0.01170* -0.99852),(0.04774* -0.00526* -0.01364* -0.99875),0.1946944,-0.0001782179,(-0.02294* -0.02251* -0.00052* 0.99948),0.03256226,-0.07006836
Right,2,12.77687,(0.05309* -0.00262* -0.01170* -0.99852),(0.04825* -0.00580* -0.01385* -0.99872),0.2568187,-0.0601027,(0.02294* 0.02225* 0.00068* -0.99949),0.0604248,-0.09005737
Right,2,12.8098,(0.05309* -0.00262* -0.01170* -0.99852),(0.04763* -0.00647* -0.01353* -0.99875),0.3325717,0.009748101,(0.02311* 0.02173* 0.00085* -0.99950),0.1183167,-0.1099854
Right,2,12.83266,(0.05309* -0.00262* -0.01170* -0.99852),(0.04746* -0.00682* -0.01354* -0.99876),0.372571,0.02974707,(0.02319* 0.02165* 0.00103* -0.99950),0.1261902,-0.1299133
Right,2,12.86004,(0.05309* -0.00262* -0.01170* -0.99852),(0.04780* -0.00734* -0.01348* -0.99874),0.4315115,-0.01026011,(0.02319* 0.02139* 0.00128* -0.99950),0.1530151,-0.1599426
Right,2,12.88764,(0.05309* -0.00262* -0.01170* -0.99852),(0.04840* -0.00787* -0.01351* -0.99871),0.491514,-0.08028215,(0.02318* 0.02114* 0.00162* -0.99951),0.1787415,-0.1999817
Right,2,12.91579,(0.05309* -0.00262* -0.01170* -0.99852),(0.04865* -0.00892* -0.01356* -0.99868),0.6115152,-0.1102799,(0.02326* 0.02062* 0.00205* -0.99951),0.23349,-0.249939
Right,2,12.94402,(0.05309* -0.00262* -0.01170* -0.99852),(0.04879* -0.01102* -0.01376* -0.99865),0.8525769,-0.1302148,(0.02317* 0.01976* 0.00220* -0.99953),0.3313293,-0.2700195
Right,2,12.97109,(0.05309* -0.00262* -0.01170* -0.99852),(0.04909* -0.01435* -0.01418* -0.99859),1.235761,-0.1701315,(0.02308* 0.01828* 0.00234* -0.99956),0.4992065,-0.2901001
Right,2,12.99901,(0.05309* -0.00262* -0.01170* -0.99852),(0.04929* -0.01880* -0.01441* -0.99850),1.745762,-0.2001294,(0.02282* 0.01619* 0.00264* -0.99961),0.7349243,-0.3303223
Right,2,13.03194,(0.05309* -0.00262* -0.01170* -0.99852),(0.04909* -0.02510* -0.01541* -0.99836),2.47425,-0.1898479,(0.02336* 0.01191* 0.00228* -0.99965),1.22818,-0.2998962
Right,2,13.05531,(0.05309* -0.00262* -0.01170* -0.99852),(0.04908* -0.03112* -0.01588* -0.99818),3.166373,-0.1997793,(0.02337* 0.01034* 0.00207* -0.99967),1.410278,-0.2798767
Right,2,13.08262,(0.05309* -0.00262* -0.01170* -0.99852),(0.04813* -0.03855* -0.01517* -0.99798),4.013637,-0.1001812,(0.02328* 0.00624* 0.00224* -0.99971),1.877106,-0.309967
Right,2,13.11028,(0.05309* -0.00262* -0.01170* -0.99852),(0.04744* -0.04514* -0.01503* -0.99774),4.768329,-0.03039581,(0.02320* 0.00293* 0.00225* -0.99972),2.256042,-0.3200378
Right,2,13.13858,(0.05309* -0.00262* -0.01170* -0.99852),(0.04661* -0.05153* -0.01434* -0.99748),5.496655,0.05917686,(-0.02339* 0.00171* -0.00153* 0.99972),2.793457,-0.2498779
Right,2,13.16593,(0.05309* -0.00262* -0.01170* -0.99852),(0.04533* -0.05802* -0.01388* -0.99719),6.238158,0.1988754,(-0.02392* 0.00599* -0.00099* 0.99970),3.288788,-0.1994324
Right,2,13.19342,(0.05309* -0.00262* -0.01170* -0.99852),(0.04528* -0.06520* -0.01342* -0.99675),7.058611,0.1985018,(-0.02391* 0.00932* -0.00047* 0.99967),3.674103,-0.1493835
Right,2,13.22119,(0.05309* -0.00262* -0.01170* -0.99852),(0.04517* -0.07346* -0.01380* -0.99618),8.00861,0.1985014,(-0.02374* 0.01394* -0.00045* 0.99962),4.203033,-0.1595459
Right,2,13.24916,(0.05309* -0.00262* -0.01170* -0.99852),(0.04476* -0.08234* -0.01453* -0.99549),9.032853,0.2286671,(-0.02368* 0.02046* -0.00143* 0.99951),4.93924,-0.2896729
Right,2,13.27695,(0.05309* -0.00262* -0.01170* -0.99852),(0.04547* -0.09148* -0.01527* -0.99465),10.08604,0.1287981,(-0.02368* 0.02543* -0.00114* 0.99940),5.511353,-0.2696838
Right,2,13.30533,(0.05309* -0.00262* -0.01170* -0.99852),(0.04656* -0.10171* -0.01552* -0.99360),11.2618,-0.0113582,(-0.02429* 0.03023* -0.00075* 0.99925),6.064575,-0.2391663
Right,2,13.33272,(0.05309* -0.00262* -0.01170* -0.99852),(0.04694* -0.11261* -0.01574* -0.99240),12.51756,-0.07152212,(-0.02414* 0.03685* -0.00112* 0.99903),6.818176,-0.2993469
Right,2,13.36054,(0.05309* -0.00262* -0.01170* -0.99852),(0.04802* -0.12342* -0.01606* -0.99106),13.76333,-0.2117122,(-0.02289* 0.04367* -0.00005* 0.99878),7.609802,-0.1902466
Right,2,13.38766,(0.05309* -0.00262* -0.01170* -0.99852),(0.04864* -0.13490* -0.01646* -0.98953),15.09014,-0.3018362,(0.02299* -0.05080* -0.00318* -0.99844),8.45697,0.1602173
Right,2,13.41808,(0.05309* -0.00262* -0.01170* -0.99852),(0.04981* -0.14670* -0.01671* -0.98778),16.45378,-0.452091,(-0.00565* -0.05596* 0.02234* -0.99817),8.742035,-2.630249
Right,2,13.44402,(0.05309* -0.00262* -0.01170* -0.99852),(0.04992* -0.15874* -0.01702* -0.98591),17.84954,-0.4822707,(0.00759* -0.06393* -0.00162* -0.99792),9.955536,0.04904175
Right,2,13.47089,(0.05309* -0.00262* -0.01170* -0.99852),(0.04997* -0.17051* -0.01766* -0.98393),19.21954,-0.5122678,(-0.02177* 0.07049* 0.00014* 0.99727),10.68552,-0.2311401
Right,2,13.49924,(0.05309* -0.00262* -0.01170* -0.99852),(0.05001* -0.18406* -0.01822* -0.98147),20.79742,-0.5423576,(-0.02494* 0.07735* -0.00331* 0.99669),11.43896,-0.6690674
Right,2,13.52717,(0.05309* -0.00262* -0.01170* -0.99852),(0.04981* -0.19747* -0.01865* -0.97886),22.36424,-0.5424967,(-0.02611* 0.08321* -0.00123* 0.99619),12.13129,-0.4579163
Right,2,13.55502,(0.05309* -0.00262* -0.01170* -0.99852),(0.04922* -0.21181* -0.01958* -0.97587),24.04742,-0.51236,(-0.02674* 0.08818* -0.00026* 0.99575),12.71088,-0.3673401
Right,2,13.58281,(0.05309* -0.00262* -0.01170* -0.99852),(0.04766* -0.22625* -0.01956* -0.97271),25.74212,-0.3526039,(-0.02661* 0.09601* 0.00038* 0.99502),13.61618,-0.3174133
Right,2,13.61068,(0.05309* -0.00262* -0.01170* -0.99852),(0.04658* -0.24167* -0.02013* -0.96903),27.56211,-0.2626095,(-0.02786* 0.10129* 0.00030* 0.99447),14.22198,-0.3564148
Right,2,13.63798,(0.05309* -0.00262* -0.01170* -0.99852),(0.04476* -0.25714* -0.02074* -0.96512),29.39529,-0.09248233,(-0.02764* 0.10753* 0.00001* 0.99382),14.93668,-0.4066162
Right,2,13.66608,(0.05309* -0.00262* -0.01170* -0.99852),(0.04338* -0.27166* -0.02067* -0.96119),31.11998,0.04730082,(-0.02758* 0.11645* 0.00008* 0.99281),15.96454,-0.4266663
Right,2,13.69374,(0.05309* -0.00262* -0.01170* -0.99852),(0.04303* -0.28584* -0.01993* -0.95710),32.80407,0.09653944,(-0.02574* 0.12506* 0.00096* 0.99181),16.96509,-0.3280945
Right,2,13.72171,(0.05309* -0.00262* -0.01170* -0.99852),(0.04218* -0.29889* -0.01915* -0.95316),34.36028,0.2058916,(-0.02502* 0.13233* 0.00114* 0.99089),17.80612,-0.3186646
Right,2,13.74934,(0.05309* -0.00262* -0.01170* -0.99852),(0.04101* -0.31134* -0.01940* -0.94921),35.86026,0.3158833,(-0.02467* 0.13963* 0.00251* 0.98989),18.66095,-0.1787109
Right,2,13.77751,(0.05309* -0.00262* -0.01170* -0.99852),(0.04031* -0.32431* -0.01935* -0.94489),37.42495,0.3856133,(-0.02413* 0.14602* 0.00268* 0.98898),19.40198,-0.1691589
Right,2,13.80524,(0.05309* -0.00262* -0.01170* -0.99852),(0.04063* -0.33695* -0.01955* -0.94044),38.9586,0.3352933,(-0.01573* 0.15017* -0.03493* 0.98792),19.49341,-4.323792
Right,2,13.833,(0.05309* -0.00262* -0.01170* -0.99852),(0.04074* -0.34881* -0.01982* -0.93610),40.40436,0.3050754,(-0.01454* 0.15692* -0.03859* 0.98675),20.23093,-4.728577
Right,2,13.86125,(0.05309* -0.00262* -0.01170* -0.99852),(0.04079* -0.36042* -0.01932* -0.93170),41.82163,0.3143982,(-0.01383* 0.16341* -0.03909* 0.98569),20.97546,-4.780579
Right,2,13.88816,(0.05309* -0.00262* -0.01170* -0.99852),(0.04089* -0.37166* -0.01920* -0.92727),43.20316,0.3039331,(-0.01357* 0.17005* -0.04006* 0.98453),21.73376,-4.892242
Right,2,13.91605,(0.05309* -0.00262* -0.01170* -0.99852),(0.04110* -0.38190* -0.01955* -0.92308),44.46997,0.2637583,(-0.01361* 0.17659* -0.03824* 0.98345),22.51489,-4.691254
Right,2,13.94402,(0.05309* -0.00262* -0.01170* -0.99852),(0.04034* -0.39227* -0.01949* -0.91876),45.75679,0.3435721,(-0.01314* 0.18366* -0.03748* 0.98219),23.34427,-4.601959
Right,2,13.97111,(0.05309* -0.00262* -0.01170* -0.99852),(0.03954* -0.40186* -0.01909* -0.91465),46.95042,0.443201,(-0.01308* 0.18975* -0.03772* 0.98102),24.05106,-4.63266
Right,2,13.99916,(0.05309* -0.00262* -0.01170* -0.99852),(0.03857* -0.41158* -0.01887* -0.91036),48.16722,0.5530075,(-0.01255* 0.19594* -0.03779* 0.97981),24.77094,-4.634033
Right,2,14.02717,(0.05309* -0.00262* -0.01170* -0.99852),(0.03817* -0.42069* -0.01868* -0.90621),49.31191,0.6027196,(-0.01172* 0.20205* -0.03776* 0.97858),25.48288,-4.615753
Right,2,14.05509,(0.05309* -0.00262* -0.01170* -0.99852),(0.03696* -0.42914* -0.01816* -0.90230),50.37765,0.7524554,(-0.01102* 0.20772* -0.03797* 0.97739),26.14166,-4.627411
Right,2,14.08312,(0.05309* -0.00262* -0.01170* -0.99852),(0.03563* -0.43670* -0.01770* -0.89873),51.33551,0.9123424,(-0.00958* 0.21273* -0.03783* 0.97633),26.72665,-4.579865
Right,3,16.833,(0.05309* -0.00262* -0.01170* -0.99852),(-0.05099* -0.00408* 0.01040* 0.99864),0,0,(-0.01742* -0.04294* 0.00292* 0.99892),0,0
Right,3,16.8602,(0.05309* -0.00262* -0.01170* -0.99852),(-0.05080* -0.00320* 0.01053* 0.99865),0.1011047,0.02001306,(-0.01741* -0.04268* 0.00284* 0.99893),0.02896118,-0.01000977
Right,3,16.8879,(0.05309* -0.00262* -0.01170* -0.99852),(-0.05124* -0.00276* 0.01055* 0.99863),0.1510925,-0.02995636,(-0.01724* -0.04277* 0.00275* 0.99893),0.0178833,-0.0201416
Right,3,16.91597,(0.05309* -0.00262* -0.01170* -0.99852),(-0.05132* -0.00241* 0.01057* 0.99862),0.1911011,-0.03998277,(-0.01733* -0.04242* 0.00284* 0.99895),0.05892944,-0.0100708
Right,3,16.94588,(0.05309* -0.00262* -0.01170* -0.99852),(-0.05071* -0.00232* 0.01075* 0.99865),0.2032166,0.03012323,(-0.01724* -0.04198* 0.00294* 0.99897),0.1099854,-0.0001220703
Right,3,16.97074,(0.05309* -0.00262* -0.01170* -0.99852),(-0.05053* -0.00185* 0.00982* 0.99867),0.2515259,0.04962781,(-0.01725* -0.04189* 0.00312* 0.99897),0.1221313,0.01992798
Right,3,16.99888,(0.05309* -0.00262* -0.01170* -0.99852),(-0.05104* -0.00124* 0.00985* 0.99865),0.3215332,-0.01036827,(-0.01715* -0.04172* 0.00286* 0.99898),0.138916,-0.01019287
Right,3,17.02707,(0.05309* -0.00262* -0.01170* -0.99852),(-0.05077* -0.00025* 0.01051* 0.99866),0.4389648,0.01992887,(-0.01708* -0.04119* 0.00340* 0.99900),0.2052917,0.04986572
Right,3,17.05457,(0.05309* -0.00262* -0.01170* -0.99852),(0.05049* -0.00194* -0.01079* -0.99866),0.6911011,0.05001116,(-0.01675* -0.04040* 0.00378* 0.99904),0.29953,0.08972168
Right,3,17.08246,(0.05309* -0.00262* -0.01170* -0.99852),(0.05072* -0.00471* -0.01067* -0.99864),1.007904,0.01988667,(-0.01652* -0.03850* 0.00277* 0.99912),0.5067444,-0.03063965
Right,3,17.10995,(0.05309* -0.00262* -0.01170* -0.99852),(0.05085* -0.00846* -0.01086* -0.99861),1.437897,-8.384883E-05,(-0.01632* -0.03668* 0.00219* 0.99919),0.7093506,-0.1009216
Right,3,17.13837,(0.05309* -0.00262* -0.01170* -0.99852),(0.05140* -0.01381* -0.01166* -0.99851),2.05426,-0.06985624,(-0.01654* -0.03434* 0.00109* 0.99927),0.9655151,-0.2310181
Right,3,17.16555,(0.05309* -0.00262* -0.01170* -0.99852),(0.05079* -0.01962* -0.01308* -0.99843),2.728058,-0.009340122,(-0.01705* -0.03104* 0.00078* 0.99937),1.341309,-0.2707214
Right,3,17.1935,(0.05309* -0.00262* -0.01170* -0.99852),(0.04999* -0.02582* -0.01382* -0.99832),3.443359,0.07087392,(-0.01750* -0.02788* 0.00143* 0.99946),1.70874,-0.2002563
Right,3,17.22175,(0.05309* -0.00262* -0.01170* -0.99852),(0.04937* -0.03244* -0.01439* -0.99815),4.206543,0.1309831,(-0.01777* -0.02491* 0.00191* 0.99953),2.054108,-0.1499939
Right,3,17.24878,(0.05309* -0.00262* -0.01170* -0.99852),(0.04975* -0.03989* -0.01556* -0.99784),5.066101,0.07131526,(-0.01777* -0.02045* 0.00269* 0.99963),2.572571,-0.06985474
Right,3,17.27699,(0.05309* -0.00262* -0.01170* -0.99852),(0.04925* -0.04836* -0.01649* -0.99748),6.04245,0.1114967,(-0.01792* -0.01549* 0.00182* 0.99972),3.13092,-0.1799316
Right,3,17.30473,(0.05309* -0.00262* -0.01170* -0.99852),(0.04872* -0.05769* -0.01736* -0.99699),7.117767,0.1516919,(-0.01799* -0.01018* 0.00130* 0.99979),3.733429,-0.25
Right,3,17.33243,(0.05309* -0.00262* -0.01170* -0.99852),(0.04882* -0.06811* -0.01754* -0.99633),8.313538,0.1215578,(-0.01842* -0.00484* 0.00218* 0.99982),4.353058,-0.1595459
Right,3,17.3603,(0.05309* -0.00262* -0.01170* -0.99852),(0.04922* -0.07984* -0.01808* -0.99543),9.662476,0.05150047,(0.01911* -0.00040* -0.00280* -0.99981),4.959473,-0.09896851
Right,3,17.38792,(0.05309* -0.00262* -0.01170* -0.99852),(0.04946* -0.09289* -0.01920* -0.99426),11.16779,-0.008324802,(0.01926* -0.00627* -0.00378* -0.99979),5.640106,0.001312256
