Direction,tCount,Time,StartRotation,HeadRotation,HeadYaw,HeadPitch,TrunkRotation,TrunkYaw,TrunkPitch
Up,1,4.811296,(-0.71561* -0.11731* -0.02996* 0.68793),(-0.68293* -0.13563* -0.01454* 0.71763),0,0,(-0.42471* 0.44468* -0.46066* 0.64006),0,0
Up,1,4.851517,(-0.71561* -0.11731* -0.02996* 0.68793),(-0.68295* -0.13557* -0.01473* 0.71763),-0.02064586,0.001894951,(-0.42483* 0.44467* -0.46038* 0.64019),0.03308105,0.01971626
Up,1,4.875108,(-0.71561* -0.11731* -0.02996* 0.68793),(-0.68353* -0.13547* -0.01483* 0.71709),-0.04661083,-0.08660316,(-0.42484* 0.44475* -0.46019* 0.64026),0.04412842,0.03948021
Up,1,4.896317,(-0.71561* -0.11731* -0.02996* 0.68793),(-0.68383* -0.13562* -0.01493* 0.71677),-0.04899311,-0.1351929,(-0.42475* 0.44484* -0.46017* 0.64027),0.03320313,0.04944229
Up,1,4.919757,(-0.71561* -0.11731* -0.02996* 0.68793),(-0.68362* -0.13556* -0.01511* 0.71698),-0.06498528,-0.09848833,(-0.42479* 0.44489* -0.46014* 0.64023),0.03320313,0.04943848
Up,1,4.948511,(-0.71561* -0.11731* -0.02996* 0.68793),(-0.68352* -0.13547* -0.01483* 0.71710),-0.04689312,-0.08486128,(-0.42475* 0.44484* -0.46017* 0.64027),0.03320313,0.04944229
Up,1,4.977766,(-0.71561* -0.11731* -0.02996* 0.68793),(-0.68360* -0.13549* -0.01493* 0.71701),-0.05510664,-0.09689808,(-0.42492* 0.44468* -0.46030* 0.64018),0.04400635,0.01966476
Up,1,5.006248,(-0.71561* -0.11731* -0.02996* 0.68793),(-0.68391* -0.13532* -0.01511* 0.71675),-0.08890676,-0.1396642,(-0.42480* 0.44470* -0.46022* 0.64030),0.04412842,0.03948593
Up,1,5.034445,(-0.71561* -0.11731* -0.02996* 0.68793),(-0.68400* -0.13534* -0.01509* 0.71665),-0.08645344,-0.1552763,(-0.42483* 0.44467* -0.46038* 0.64019),0.03308105,0.01971626
Up,1,5.06285,(-0.71561* -0.11731* -0.02996* 0.68793),(-0.68406* -0.13529* -0.01514* 0.71661),-0.09556031,-0.162014,(-0.42452* 0.44486* -0.46038* 0.64026),0.0002441406,0.0495739
Up,1,5.090768,(-0.71561* -0.11731* -0.02996* 0.68793),(-0.68439* -0.13525* -0.01518* 0.71630),-0.1079483,-0.2135282,(-0.42468* 0.44480* -0.46041* 0.64017),0.0111084,0.02968788
Up,1,5.11884,(-0.71561* -0.11731* -0.02996* 0.68793),(-0.68453* -0.13523* -0.01496* 0.71617),-0.09414983,-0.2380366,(-0.42406* 0.44491* -0.46070* 0.64031),-0.05471802,0.05966187
Up,1,5.146863,(-0.71561* -0.11731* -0.02996* 0.68793),(-0.68459* -0.13524* -0.01519* 0.71611),-0.1134808,-0.2444177,(-0.42382* 0.44493* -0.46090* 0.64029),-0.08770752,0.05977821
Up,1,5.174767,(-0.71561* -0.11731* -0.02996* 0.68793),(-0.68520* -0.13520* -0.01536* 0.71553),-0.1408036,-0.3364544,(-0.42382* 0.44484* -0.46100* 0.64029),-0.08773804,0.04990196
Up,1,5.202451,(-0.71561* -0.11731* -0.02996* 0.68793),(-0.68545* -0.13507* -0.01561* 0.71531),-0.1765175,-0.3711696,(-0.42386* 0.44489* -0.46096* 0.64025),-0.08770752,0.04989624
Up,1,5.23044,(-0.71561* -0.11731* -0.02996* 0.68793),(-0.68548* -0.13508* -0.01548* 0.71529),-0.1656411,-0.3767076,(-0.42388* 0.44489* -0.46086* 0.64032),-0.07669067,0.05974388
Up,1,5.258467,(-0.71561* -0.11731* -0.02996* 0.68793),(-0.68579* -0.13516* -0.01553* 0.71497),-0.1691747,-0.4261956,(-0.42379* 0.44497* -0.46085* 0.64033),-0.08764648,0.06971741
Up,1,5.286257,(-0.71561* -0.11731* -0.02996* 0.68793),(-0.68643* -0.13505* -0.01564* 0.71437),-0.1972959,-0.5239344,(-0.42375* 0.44491* -0.46089* 0.64037),-0.08764648,0.06971931
Up,1,5.314109,(-0.71561* -0.11731* -0.02996* 0.68793),(-0.68725* -0.13492* -0.01577* 0.71360),-0.2333229,-0.6495056,(-0.42372* 0.44494* -0.46073* 0.64048),-0.0765686,0.08947945
Up,1,5.341488,(-0.71561* -0.11731* -0.02996* 0.68793),(-0.68828* -0.13488* -0.01644* 0.71261),-0.3085623,-0.80161,(-0.42355* 0.44500* -0.46070* 0.64057),-0.0874939,0.1093655
Up,1,5.369338,(-0.71561* -0.11731* -0.02996* 0.68793),(-0.68882* -0.13462* -0.01634* 0.71213),-0.3313236,-0.8839369,(-0.42342* 0.44503* -0.46072* 0.64062),-0.09844971,0.119318
Up,1,5.397397,(-0.71561* -0.11731* -0.02996* 0.68793),(-0.68977* -0.13448* -0.01661* 0.71124),-0.380316,-1.027092,(-0.42337* 0.44508* -0.46077* 0.64059),-0.109436,0.1193542
Up,1,5.425012,(-0.71561* -0.11731* -0.02996* 0.68793),(-0.69084* -0.13435* -0.01686* 0.71021),-0.4300394,-1.192158,(-0.42322* 0.44511* -0.46090* 0.64057),-0.1314392,0.1194191
Up,1,5.452619,(-0.71561* -0.11731* -0.02996* 0.68793),(-0.69199* -0.13422* -0.01688* 0.70912),-0.4618556,-1.371317,(-0.42304* 0.44509* -0.46106* 0.64059),-0.1534424,0.1194973
Up,1,5.481019,(-0.71561* -0.11731* -0.02996* 0.68793),(-0.69277* -0.13408* -0.01690* 0.70838),-0.4881716,-1.492321,(-0.42275* 0.44516* -0.46131* 0.64055),-0.1974182,0.1196289
Up,1,5.508594,(-0.71561* -0.11731* -0.02996* 0.68793),(-0.69383* -0.13409* -0.01726* 0.70734),-0.5355754,-1.655959,(-0.42265* 0.44516* -0.46149* 0.64049),-0.2194519,0.1097736
Up,1,5.536586,(-0.71561* -0.11731* -0.02996* 0.68793),(-0.69498* -0.13421* -0.01714* 0.70618),-0.5359213,-1.843236,(-0.42260* 0.44512* -0.46163* 0.64046),-0.2304688,0.09989357
Up,1,5.564426,(-0.71561* -0.11731* -0.02996* 0.68793),(-0.69582* -0.13459* -0.01737* 0.70528),-0.5384986,-1.980768,(-0.42239* 0.44511* -0.46199* 0.64033),-0.2745361,0.08016586
Up,1,5.591545,(-0.71561* -0.11731* -0.02996* 0.68793),(-0.69684* -0.13479* -0.01705* 0.70424),-0.5143569,-2.151021,(-0.42257* 0.44512* -0.46219* 0.64006),-0.285614,0.04052734
Up,1,5.619574,(-0.71561* -0.11731* -0.02996* 0.68793),(-0.69792* -0.13503* -0.01705* 0.70312),-0.5136323,-2.327615,(-0.42205* 0.44523* -0.46229* 0.64026),-0.3294983,0.0802784
Up,1,5.647595,(-0.71561* -0.11731* -0.02996* 0.68793),(-0.69956* -0.13526* -0.01718* 0.70144),-0.5337145,-2.593128,(-0.42362* 0.44469* -0.46324* 0.63891),-0.2970581,-0.1776142
Up,1,5.675622,(-0.71561* -0.11731* -0.02996* 0.68793),(-0.70108* -0.13581* -0.01699* 0.69982),-0.4995105,-2.848349,(-0.42332* 0.44468* -0.46368* 0.63880),-0.3519592,-0.1973801
Up,1,5.702846,(-0.71561* -0.11731* -0.02996* 0.68793),(-0.70263* -0.13602* -0.01678* 0.69823),-0.4922094,-3.104749,(-0.42268* 0.44479* -0.46407* 0.63886),-0.4287415,-0.1774673
Up,1,5.730364,(-0.71561* -0.11731* -0.02996* 0.68793),(-0.70432* -0.13648* -0.01680* 0.69644),-0.4852159,-3.383942,(-0.42200* 0.44504* -0.46430* 0.63897),-0.5055847,-0.1377544
Up,1,5.758572,(-0.71561* -0.11731* -0.02996* 0.68793),(-0.70591* -0.13666* -0.01687* 0.69479),-0.5026486,-3.64407,(-0.41987* 0.44569* -0.46446* 0.63980),-0.681366,0.05075645
Up,1,5.78631,(-0.71561* -0.11731* -0.02996* 0.68793),(-0.70730* -0.13663* -0.01738* 0.69337),-0.5688725,-3.862031,(-0.41789* 0.44646* -0.46457* 0.64048),-0.8575439,0.2292366
Up,1,5.814528,(-0.71561* -0.11731* -0.02996* 0.68793),(-0.70828* -0.13657* -0.01769* 0.69237),-0.6146722,-4.016322,(-0.41768* 0.44646* -0.46493* 0.64036),-0.9015503,0.2093124
Up,1,5.843688,(-0.71561* -0.11731* -0.02996* 0.68793),(-0.70929* -0.13642* -0.01796* 0.69135),-0.6642635,-4.174582,(-0.41722* 0.44650* -0.46524* 0.64041),-0.9566345,0.2191448
Up,1,5.869111,(-0.71561* -0.11731* -0.02996* 0.68793),(-0.71065* -0.13626* -0.01825* 0.68998),-0.7221839,-4.389782,(-0.41710* 0.44651* -0.46552* 0.64027),-0.9895935,0.1992149
