Direction,tCount,Time,StartRotation,HeadRotation,HeadYaw,HeadPitch,TrunkRotation,TrunkYaw,TrunkPitch
UpRight,1,4.831738,(0.07020* 0.87043* 0.21191* -0.43876),(0.07150* 0.86657* 0.20874* -0.44763),0,0,(0.18348* -0.21612* 0.02312* 0.95869),0,0
UpRight,1,4.866306,(0.07020* 0.87043* 0.21191* -0.43876),(0.07301* 0.86540* 0.21060* -0.44877),0.1948192,0.1498718,(0.18380* -0.21574* 0.02398* 0.95870),0.01699066,0.0150795
UpRight,1,4.889001,(0.07020* 0.87043* 0.21191* -0.43876),(0.07371* 0.86450* 0.21154* -0.44994),0.3662418,0.2402039,(0.18382* -0.21555* 0.02428* 0.95873),0.03610992,0.007007599
UpRight,1,4.917858,(0.07020* 0.87043* 0.21191* -0.43876),(0.07407* 0.86391* 0.21225* -0.45069),0.4732126,0.3145752,(0.17892* -0.22028* 0.01956* 0.95869),-0.1953888,-0.4483681
UpRight,1,4.938889,(0.07020* 0.87043* 0.21191* -0.43876),(0.07455* 0.86338* 0.21290* -0.45132),0.5687071,0.3742981,(0.17760* -0.22058* 0.01809* 0.95889),-0.1416016,-0.5735512
UpRight,1,4.966481,(0.07020* 0.87043* 0.21191* -0.43876),(0.07518* 0.86308* 0.21420* -0.45117),0.5738742,0.4804993,(0.17712* -0.22069* 0.01748* 0.95897),-0.122406,-0.6156158
UpRight,1,4.995351,(0.07020* 0.87043* 0.21191* -0.43876),(0.07598* 0.86247* 0.21592* -0.45138),0.6297302,0.6304321,(0.17740* -0.22029* 0.01815* 0.95900),-0.09585571,-0.6027107
UpRight,1,5.023879,(0.07020* 0.87043* 0.21191* -0.43876),(0.07749* 0.86168* 0.21821* -0.45154),0.701854,0.8092651,(0.17741* -0.22009* 0.01846* 0.95903),-0.07610321,-0.6111832
UpRight,1,5.052266,(0.07020* 0.87043* 0.21191* -0.43876),(0.07894* 0.86065* 0.22028* -0.45224),0.8390691,0.9779358,(0.17759* -0.21997* 0.01882* 0.95902),-0.0750351,-0.5997009
UpRight,1,5.079962,(0.07020* 0.87043* 0.21191* -0.43876),(0.08166* 0.85929* 0.22302* -0.45302),1.024015,1.162903,(0.17800* -0.21999* 0.01970* 0.95892),-0.1089859,-0.5712547
UpRight,1,5.108327,(0.07020* 0.87043* 0.21191* -0.43876),(0.08311* 0.85778* 0.22464* -0.45480),1.296078,1.309814,(0.17809* -0.21965* 0.01966* 0.95898),-0.07334137,-0.5612679
UpRight,1,5.136329,(0.07020* 0.87043* 0.21191* -0.43876),(0.08451* 0.85623* 0.22667* -0.45646),1.553244,1.501587,(0.17813* -0.21958* 0.02025* 0.95898),-0.07253265,-0.5734863
UpRight,1,5.164287,(0.07020* 0.87043* 0.21191* -0.43876),(0.08578* 0.85483* 0.22818* -0.45808),1.799926,1.643921,(0.17816* -0.21943* 0.02083* 0.95900),-0.06171417,-0.5856857
UpRight,1,5.192037,(0.07020* 0.87043* 0.21191* -0.43876),(0.08699* 0.85339* 0.22926* -0.46001),2.081769,1.749908,(0.17839* -0.21920* 0.02059* 0.95901),-0.04605865,-0.5518761
UpRight,1,5.219975,(0.07020* 0.87043* 0.21191* -0.43876),(0.08864* 0.85123* 0.23138* -0.46262),2.467249,1.967285,(0.17860* -0.21891* 0.02041* 0.95904),-0.02191162,-0.5226746
UpRight,1,5.248207,(0.07020* 0.87043* 0.21191* -0.43876),(0.09077* 0.84880* 0.23364* -0.46553),2.904436,2.186157,(0.17880* -0.21855* 0.02031* 0.95909),0.01074982,-0.4980774
UpRight,1,5.276211,(0.07020* 0.87043* 0.21191* -0.43876),(0.09368* 0.84559* 0.23657* -0.46930),3.476958,2.468689,(0.17897* -0.21812* 0.02027* 0.95916),0.05191803,-0.4780693
UpRight,1,5.303548,(0.07020* 0.87043* 0.21191* -0.43876),(0.09783* 0.84094* 0.24110* -0.47447),4.270028,2.912567,(0.17927* -0.21745* 0.02081* 0.95924),0.1093063,-0.4601593
UpRight,1,5.331337,(0.07020* 0.87043* 0.21191* -0.43876),(0.10169* 0.83548* 0.24566* -0.48093),5.221123,3.414246,(0.17970* -0.21689* 0.02158* 0.95927),0.1446838,-0.4312744
UpRight,1,5.359294,(0.07020* 0.87043* 0.21191* -0.43876),(0.10717* 0.82772* 0.25126* -0.49017),6.586804,4.051605,(0.18020* -0.21651* 0.02205* 0.95925),0.1559219,-0.3839455
UpRight,1,5.38734,(0.07020* 0.87043* 0.21191* -0.43876),(0.11335* 0.81951* 0.25741* -0.49930),7.966579,4.743439,(0.18075* -0.21608* 0.02270* 0.95923),0.1694565,-0.3356094
UpRight,1,5.415274,(0.07020* 0.87043* 0.21191* -0.43876),(0.11825* 0.81118* 0.26260* -0.50897),9.387903,5.411499,(0.18141* -0.21560* 0.02362* 0.95919),0.1791306,-0.2807007
UpRight,1,5.442708,(0.07020* 0.87043* 0.21191* -0.43876),(0.12207* 0.80222* 0.26698* -0.51986),10.95203,6.080933,(0.18150* -0.21456* 0.02472* 0.95938),0.2879944,-0.3088379
UpRight,1,5.470317,(0.07020* 0.87043* 0.21191* -0.43876),(0.12652* 0.79324* 0.27067* -0.53056),12.52207,6.661469,(0.18228* -0.21344* 0.02622* 0.95944),0.360939,-0.2595978
UpRight,1,5.498368,(0.07020* 0.87043* 0.21191* -0.43876),(0.13233* 0.78366* 0.27556* -0.54078),14.08417,7.342804,(0.18288* -0.21216* 0.02662* 0.95960),0.4748383,-0.2059708
