Direction,tCount,Time,StartRotation,HeadRotation,HeadYaw,HeadPitch,TrunkRotation,TrunkYaw,TrunkPitch
Right,1,10.7703,(-0.00920* -0.00748* 0.00653* -0.99991),(-0.00479* -0.00421* 0.00342* -0.99997),0,0,(0.04205* 0.06132* 0.01837* -0.99706),0,0
Right,1,10.80731,(-0.00920* -0.00748* 0.00653* -0.99991),(-0.00496* -0.00386* 0.00334* -0.99997),-0.04019165,0.0201416,(0.04215* 0.06157* 0.01821* -0.99705),-0.03039551,0.0201416
Right,1,10.85492,(-0.00920* -0.00748* 0.00653* -0.99991),(-0.00575* -0.00316* 0.00290* -0.99997),-0.1210938,0.1108704,(0.03956* 0.06169* 0.01762* -0.99716),-0.05090332,0.06585693
Right,1,10.88001,(-0.00920* -0.00748* 0.00653* -0.99991),(-0.00654* -0.00316* 0.00299* -0.99997),-0.1209106,0.2007141,(0.03922* 0.06169* 0.01751* -0.99717),-0.05102539,0.07525635
Right,1,10.90708,(-0.00920* -0.00748* 0.00653* -0.99991),(-0.00723* -0.00325* 0.00273* -0.99996),-0.1114502,0.2811584,(0.04244* 0.06173* 0.01771* -0.99703),-0.05157471,0.08068848
Right,1,10.93666,(-0.00920* -0.00748* 0.00653* -0.99991),(-0.00750* -0.00359* 0.00221* -0.99996),-0.07254028,0.3120728,(0.03915* 0.06142* 0.01733* -0.99719),-0.02139282,0.09518433
Right,1,10.9653,(-0.00920* -0.00748* 0.00653* -0.99991),(-0.00785* -0.00386* 0.00212* -0.99996),-0.04272461,0.3522034,(0.03940* 0.06134* 0.01742* -0.99719),-0.01126099,0.08560181
Right,1,10.99332,(-0.00920* -0.00748* 0.00653* -0.99991),(-0.00837* -0.00386* 0.00195* -0.99996),-0.04309082,0.4125061,(0.04286* 0.06165* 0.01791* -0.99702),-0.04129028,0.06143188
Right,1,11.02203,(-0.00920* -0.00748* 0.00653* -0.99991),(-0.00855* -0.00359* 0.00178* -0.99996),-0.07345581,0.4328003,(0.03829* 0.05994* 0.00858* -0.99743),0.09033203,1.08432
Right,1,11.04945,(-0.00920* -0.00748* 0.00653* -0.99991),(-0.00846* -0.00342* 0.00212* -0.99996),-0.0927124,0.4222107,(0.04072* 0.06140* 0.01445* -0.99718),-0.03799438,0.4380798
Right,1,11.07998,(-0.00920* -0.00748* 0.00653* -0.99991),(-0.00890* -0.00298* 0.00203* -0.99995),-0.1429138,0.4723511,(0.03879* 0.05993* 0.00608* -0.99743),0.07492065,1.375366
Right,1,11.10486,(-0.00920* -0.00748* 0.00653* -0.99991),(-0.00898* -0.00298* 0.00186* -0.99995),-0.14328,0.4826355,(0.03865* 0.05982* 0.00546* -0.99745),0.08364868,1.44516
Right,1,11.13269,(-0.00920* -0.00748* 0.00653* -0.99991),(-0.00933* -0.00307* 0.00195* -0.99995),-0.1330872,0.5224915,(0.04483* 0.06354* 0.02081* -0.99675),-0.2358398,-0.2454834
Right,1,11.16062,(-0.00920* -0.00748* 0.00653* -0.99991),(-0.00959* -0.00298* 0.00177* -0.99995),-0.1434631,0.5527954,(0.04179* 0.06159* 0.01261* -0.99715),-0.07229614,0.6600647
Right,1,11.18853,(-0.00920* -0.00748* 0.00653* -0.99991),(-0.00986* -0.00307* 0.00178* -0.99995),-0.1334534,0.5827637,(0.04035* 0.06144* 0.01330* -0.99721),-0.050354,0.5675354
Right,1,11.21663,(-0.00920* -0.00748* 0.00653* -0.99991),(-0.01064* -0.00333* 0.00161* -0.99994),-0.1038208,0.6730652,(0.04266* 0.06157* 0.01414* -0.99709),-0.05929565,0.491394
Right,1,11.24476,(-0.00920* -0.00748* 0.00653* -0.99991),(-0.01116* -0.00360* 0.00161* -0.99993),-0.07382202,0.7330627,(0.03962* 0.06131* 0.01247* -0.99725),-0.04193115,0.6563416
Right,1,11.27236,(-0.00920* -0.00748* 0.00653* -0.99991),(-0.01160* -0.00394* 0.00153* -0.99992),-0.0340271,0.7832031,(0.03932* 0.06148* 0.01446* -0.99723),-0.0475769,0.4256897
