Direction,tCount,Time,StartRotation,HeadRotation,HeadYaw,HeadPitch,TrunkRotation,TrunkYaw,TrunkPitch
Left,1,16.27644,(0.01020* -0.05936* -0.00629* -0.99816),(0.01682* -0.04654* -0.01397* -0.99868),0,0,(0.00523* 0.01181* 0.02847* 0.99951),0,0
Left,1,16.31355,(0.01020* -0.05936* -0.00629* -0.99816),(0.01685* -0.04688* -0.01319* -0.99867),0.03793335,-0.01065063,(0.00459* 0.01122* 0.02813* 0.99953),-0.07077026,-0.03152275
Left,1,16.36081,(0.01020* -0.05936* -0.00629* -0.99816),(0.01654* -0.04625* -0.01264* -0.99871),-0.03338623,0.02203369,(0.00513* 0.01120* 0.02926* 0.99950),-0.06762695,0.09060645
Left,1,16.39087,(0.01020* -0.05936* -0.00629* -0.99816),(0.01671* -0.04582* -0.01290* -0.99873),-0.08273315,0.00567627,(0.00538* 0.01093* 0.02900* 0.99951),-0.09854126,0.05727243
Left,1,16.41534,(0.01020* -0.05936* -0.00629* -0.99816),(0.01705* -0.04557* -0.01309* -0.99873),-0.1123352,-0.03167725,(0.01392* 0.01546* 0.03075* 0.99931),0.452179,0.1631522
Left,1,16.44238,(0.01020* -0.05936* -0.00629* -0.99816),(0.01723* -0.04540* -0.01309* -0.99873),-0.1323547,-0.05154419,(-0.02721* -0.00141* 0.01015* -0.99958),-1.350342,-4.706329
Left,1,16.47129,(0.01020* -0.05936* -0.00629* -0.99816),(0.01756* -0.04532* -0.01337* -0.99873),-0.1417236,-0.08770752,(0.02839* -0.00143* -0.01704* 0.99945),-1.713867,-5.516968
Left,1,16.49967,(0.01020* -0.05936* -0.00629* -0.99816),(0.01819* -0.04515* -0.01313* -0.99873),-0.1625366,-0.1607666,(0.02839* -0.00177* -0.01764* 0.99944),-1.754913,-5.586548
Left,1,16.52824,(0.01020* -0.05936* -0.00629* -0.99816),(0.01854* -0.04472* -0.01323* -0.99874),-0.2123718,-0.1993103,(-0.03869* -0.00408* 0.01095* -0.99918),-1.074707,-4.944061
Left,1,16.55588,(0.01020* -0.05936* -0.00629* -0.99816),(0.01854* -0.04472* -0.01323* -0.99874),-0.2123718,-0.1993103,(-0.03973* -0.00728* 0.00786* -0.99915),-0.6900635,-4.590576
Left,1,16.58397,(0.01020* -0.05936* -0.00629* -0.99816),(0.01810* -0.04497* -0.01313* -0.99874),-0.1825256,-0.1508484,(-0.03903* -0.00786* 0.00727* -0.99918),-0.6179504,-4.511353
Left,1,16.61174,(0.01020* -0.05936* -0.00629* -0.99816),(0.01776* -0.04523* -0.01294* -0.99874),-0.1528931,-0.1134644,(-0.03929* -0.00803* 0.00719* -0.99917),-0.5981445,-4.505035
Left,1,16.63996,(0.01020* -0.05936* -0.00629* -0.99816),(0.01723* -0.04548* -0.01301* -0.99873),-0.1225891,-0.05270386,(-0.03938* -0.00803* 0.00711* -0.99917),-0.5980835,-4.496277
Left,1,16.66774,(0.01020* -0.05936* -0.00629* -0.99816),(0.01662* -0.04600* -0.01282* -0.99872),-0.06292725,0.01443481,(-0.03930* -0.00768* 0.00701* -0.99917),-0.6377869,-4.485138
Left,1,16.69583,(0.01020* -0.05936* -0.00629* -0.99816),(0.01653* -0.04599* -0.01281* -0.99872),-0.06292725,0.02438354,(-0.04674* -0.00589* 0.00323* -0.99888),-0.8309937,-4.159576
Left,1,16.7235,(0.01020* -0.05936* -0.00629* -0.99816),(0.01585* -0.04555* -0.01269* -0.99876),-0.1130371,0.1026001,(-0.05242* -0.00287* 0.00172* -0.99862),-1.177338,-4.078674
Left,1,16.75108,(0.01020* -0.05936* -0.00629* -0.99816),(0.01498* -0.04537* -0.01264* -0.99878),-0.1329346,0.2019348,(-0.05251* -0.00250* 0.00135* -0.99862),-1.216797,-4.04007
Left,1,16.77962,(0.01020* -0.05936* -0.00629* -0.99816),(0.01419* -0.04527* -0.01269* -0.99879),-0.1426392,0.2924805,(0.05426* 0.00309* 0.00061* 0.99852),-1.135651,-3.835327
Left,1,16.80679,(0.01020* -0.05936* -0.00629* -0.99816),(0.01462* -0.04502* -0.01280* -0.99880),-0.1724548,0.2440186,(0.05513* 0.00390* 0.00170* 0.99847),-1.03479,-3.718018
Left,1,16.83471,(0.01020* -0.05936* -0.00629* -0.99816),(0.01487* -0.04502* -0.01307* -0.99879),-0.1717834,0.2177734,(0.05531* 0.00390* 0.00178* 0.99846),-1.034943,-3.71048
Left,1,16.86257,(0.01020* -0.05936* -0.00629* -0.99816),(0.01549* -0.04503* -0.01292* -0.99878),-0.1723328,0.1459045,(0.02129* 0.01160* 0.02879* 0.99929),0.02026367,-0.1568065
Left,1,16.88983,(0.01020* -0.05936* -0.00629* -0.99816),(0.01618* -0.04495* -0.01313* -0.99877),-0.1819458,0.06878662,(0.04664* 0.00555* 0.00974* 0.99885),-0.7722168,-2.674774
Left,1,16.91817,(0.01020* -0.05936* -0.00629* -0.99816),(0.01645* -0.04486* -0.01296* -0.99877),-0.1924438,0.03665161,(-0.05460* -0.00173* 0.00148* -0.99851),-1.31076,-4.088928
Left,1,16.946,(0.01020* -0.05936* -0.00629* -0.99816),(0.01636* -0.04478* -0.01313* -0.99878),-0.2019958,0.0489502,(-0.05477* -0.00137* 0.00277* -0.99849),-1.363708,-4.24057
Left,1,16.97388,(0.01020* -0.05936* -0.00629* -0.99816),(0.01688* -0.04461* -0.01315* -0.99878),-0.2220764,-0.01065063,(-0.05477* -0.00121* 0.00302* -0.99849),-1.384247,-4.270416
Left,1,17.00152,(0.01020* -0.05936* -0.00629* -0.99816),(0.01697* -0.04444* -0.01333* -0.99878),-0.2416077,-0.01821899,(0.05739* 0.00324* 0.00112* 0.99835),-1.120209,-3.819061
Left,1,17.02924,(0.01020* -0.05936* -0.00629* -0.99816),(0.01696* -0.04427* -0.01341* -0.99879),-0.2613831,-0.01702881,(0.05783* 0.00355* 0.00162* 0.99832),-1.079926,-3.765381
Left,1,17.0569,(0.01020* -0.05936* -0.00629* -0.99816),(0.01670* -0.04400* -0.01348* -0.99880),-0.2911072,0.01394653,(-0.04805* -0.00492* 0.00276* -0.99883),-0.9421387,-4.127899
Left,1,17.08565,(0.01020* -0.05936* -0.00629* -0.99816),(0.01653* -0.04374* -0.01347* -0.99882),-0.321106,0.03384399,(-0.03878* -0.00619* 0.00686* -0.99920),-0.8069458,-4.468018
Left,1,17.11249,(0.01020* -0.05936* -0.00629* -0.99816),(0.01661* -0.04348* -0.01364* -0.99882),-0.350647,0.02624512,(-0.03817* -0.00612* 0.00746* -0.99922),-0.8173218,-4.529205
Left,1,17.14071,(0.01020* -0.05936* -0.00629* -0.99816),(0.01671* -0.04322* -0.01356* -0.99883),-0.3808899,0.01513672,(-0.03826* -0.00595* 0.00763* -0.99922),-0.8377686,-4.550293
Left,1,17.17576,(0.01020* -0.05936* -0.00629* -0.99816),(0.01699* -0.04296* -0.01330* -0.99884),-0.4116211,-0.01821899,(-0.03835* -0.00561* 0.00779* -0.99922),-0.8782043,-4.57135
Left,1,17.19607,(0.01020* -0.05936* -0.00629* -0.99816),(0.01717* -0.04278* -0.01313* -0.99885),-0.4320984,-0.04043579,(-0.03852* -0.00544* 0.00787* -0.99921),-0.8986206,-4.58374
Left,1,17.22352,(0.01020* -0.05936* -0.00629* -0.99816),(0.01744* -0.04252* -0.01296* -0.99886),-0.462616,-0.0725708,(-0.03870* -0.00518* 0.00795* -0.99921),-0.9290161,-4.596069
Left,1,17.25144,(0.01020* -0.05936* -0.00629* -0.99816),(0.01745* -0.04200* -0.01287* -0.99888),-0.5228271,-0.07376099,(-0.03914* -0.00484* 0.00794* -0.99919),-0.969574,-4.602081
Left,1,17.27937,(0.01020* -0.05936* -0.00629* -0.99816),(0.01755* -0.04138* -0.01269* -0.99891),-0.5933228,-0.08605957,(-0.03923* -0.00448* 0.00775* -0.99919),-1.009369,-4.583374
Left,1,17.30688,(0.01020* -0.05936* -0.00629* -0.99816),(0.01759* -0.04059* -0.01215* -0.99895),-0.6846924,-0.09313965,(-0.03941* -0.00404* 0.00756* -0.99919),-1.059265,-4.565918
Left,1,17.33516,(0.01020* -0.05936* -0.00629* -0.99816),(0.01769* -0.03963* -0.01196* -0.99899),-0.7951355,-0.1054077,(-0.03967* -0.00344* 0.00762* -0.99918),-1.129761,-4.579437
