Direction,tCount,headX,headY,headZ,trunkX,trunkY,trunkZ
UpLeft,1,0,0,0,0,0,0
UpLeft,1,0.00546813,0.0004615784,0.01143789,0.03869629,0.01431274,-0.02088165
UpLeft,1,0.005550146,0.009473741,-0.01136732,-0.07208252,0.0004882813,-0.01069641
UpLeft,1,-0.009839773,-0.01079911,-0.01994228,-0.09143066,-0.02171326,-0.0001983643
UpLeft,1,-0.02976394,-0.01950783,0.007413864,-0.07208252,-0.009490967,-0.01071167
UpLeft,1,-0.01857138,-0.009569585,0.007605076,-0.004364014,0.02310181,-0.04730225
UpLeft,1,-0.0131681,0.0008863807,0.0188756,0.02252197,0.06280518,-0.08654785
UpLeft,1,-0.01081634,-0.01990616,0.0006933212,0.0461731,0.02189636,-0.04970551
UpLeft,1,-0.00237608,-0.02019417,-0.004880905,0.07739258,0.01858521,-0.04170227
UpLeft,1,-0.001470566,-0.01012284,-0.003016472,0.05273438,-0.01257324,0.02110291
UpLeft,1,-0.006491423,-0.03053141,-0.01322508,0.08828735,-0.06869507,0.07614899
UpLeft,1,-0.008452415,-0.02067858,-0.01716852,0.1388245,-0.06967163,0.07355499
UpLeft,1,-0.007523775,-0.03061563,-0.01531792,0.1506653,-0.08496094,0.09183502
UpLeft,1,0.007385254,-0.01036727,-0.007630825,0.1291504,-0.06576538,0.07878113
UpLeft,1,-0.006476879,-0.02148837,-0.03533936,0.1291504,-0.06576538,0.07878113
UpLeft,1,-0.005524158,-0.02141064,-0.03348255,0.1366577,-0.03825378,0.05002594
UpLeft,1,0.002918005,-0.01975191,0.006061077,0.04522705,-0.05015564,0.04993439
UpLeft,1,0.02130699,-0.0191716,0.02178288,0.2677612,0.04898071,-0.06937408
UpLeft,1,0.03528523,-0.02896136,0.02832127,0.2655945,0.05026245,-0.09280396
UpLeft,1,0.06640887,-0.0482136,0.04950523,0.3505554,0.1051941,-0.1621323
UpLeft,1,0.1447232,-0.05583996,0.1120782,0.4624634,0.2284241,-0.2693329
UpLeft,1,0.2872918,-0.1008068,0.2368078,0.539093,0.4063416,-0.4303284
UpLeft,1,0.4387269,-0.1238617,0.1833086,0.6686096,0.579834,-0.5683746
UpLeft,1,0.6329324,-0.1027634,0.2218246,0.7185364,0.7076111,-0.6897507
UpLeft,1,0.844662,-0.09831107,0.3255019,0.766571,0.8457184,-0.8336792
UpLeft,1,1.04349,-0.07591754,0.3819442,0.7896729,0.9349518,-0.916954
UpLeft,1,1.188793,-0.09372061,0.4294419,0.828186,1.076706,-1.055443
UpLeft,1,1.37453,-0.1297544,0.5076776,0.8921204,1.275772,-1.253204
UpLeft,1,1.55779,-0.1144136,0.6056552,0.9602051,1.442368,-1.40416
UpLeft,1,1.765913,-0.1153944,0.7611823,1.02063,1.572144,-1.527016
UpLeft,1,2.018623,-0.1168231,0.8977919,1.094757,1.665314,-1.608025
UpLeft,1,2.260789,-0.08418077,1.090282,1.149414,1.737625,-1.679863
UpLeft,1,2.589564,-0.03034037,1.737784,1.182739,1.819901,-1.765533
UpLeft,1,2.983754,-0.05662513,2.026317,1.163635,1.917557,-1.87513
UpLeft,1,3.299633,0.03326559,2.249925,1.136749,1.99971,-1.957817
UpLeft,1,3.679262,-0.1045056,2.075797,1.226929,2.142242,-2.091194
UpLeft,1,4.079282,-0.1036914,2.276646,1.421173,2.378479,-2.314034
UpLeft,1,4.702459,-0.1043862,2.756334,1.485992,2.45311,-2.387558
UpLeft,1,5.353944,-0.0517115,2.985864,1.523285,2.492676,-2.426208
UpLeft,1,6.057089,-0.07486039,3.219749,1.543823,2.588379,-2.55085
UpLeft,1,6.823128,-0.086954,3.517423,1.726166,2.728424,-2.670364
UpLeft,1,7.608887,0.06548822,3.997097,1.88562,2.907455,-2.825096
UpLeft,1,8.465857,0.1240799,4.452024,1.898438,3.00647,-2.921745
UpLeft,1,9.320395,0.08383989,4.541396,1.895081,3.1064,-2.966278
UpLeft,1,10.22496,0.07677978,4.78154,2.07785,3.271759,-3.08136
UpLeft,1,10.98345,0.1210748,5.044019,2.027191,3.432938,-3.22187
UpLeft,1,11.71301,0.06765538,5.237436,1.847534,3.567581,-3.338104
UpLeft,1,12.35341,0.1963089,5.18901,1.816711,3.719193,-3.487328
UpLeft,1,12.99934,0.1414254,5.818454,2.022705,3.849899,-3.562035
UpLeft,1,13.50268,0.1676119,6.02268,2.044312,3.942139,-3.683571
UpLeft,1,14.02372,0.1831403,6.386592,2.034485,3.847916,-3.680092
UpLeft,1,14.47425,0.2407013,6.706359,2.042755,3.872009,-3.705765
UpLeft,1,14.82294,0.3460086,7.203574,2.010162,3.88916,-3.739799
UpLeft,1,15.00874,0.3603693,7.736178,1.954926,3.967804,-3.811501
UpLeft,1,15.05226,0.3384572,7.993525,1.919312,4.135208,-3.890358
UpLeft,1,15.01742,0.3277044,8.172838,1.821747,4.277969,-3.99366
UpLeft,1,14.72229,0.2064029,8.45286,1.714447,4.417404,-4.094246
UpLeft,1,14.34376,0.1328799,8.587003,1.588165,4.313187,-4.027328
