Direction,tCount,headX,headY,headZ,trunkX,trunkY,trunkZ
Up,2,-0.6899109,-0.3857703,0.0416398,-0.07863569,0.02130127,0.2011108
Up,2,-0.9298401,-0.373658,0.06214029,-0.1186051,0.01132202,0.2013855
Up,2,-1.089752,-0.3194202,0.1022528,-0.1588335,-0.001831055,0.1715698
Up,2,-1.189667,-0.2562411,0.1322708,-0.1888976,-0.00289917,0.1617432
Up,2,-1.329712,-0.2083731,0.1127954,-0.219101,0.003936768,0.1318665
Up,2,-1.519775,-0.2115718,0.08354849,-0.2590976,-0.01605225,0.1321411
Up,2,-1.749603,-0.2430951,0.1634271,-0.279027,-0.02496338,0.1423035
Up,2,-2.139496,-0.2399438,0.1941059,-0.2889571,-0.03390503,0.1524048
Up,2,-2.49942,-0.2746688,0.2444598,-0.31072,-0.1304321,-0.09802246
Up,2,-2.879272,-0.3883355,0.3046802,-0.3117585,-0.1753235,-0.2383728
Up,2,-3.699127,-0.5910034,0.3756275,-0.3023968,-0.2038269,-0.318634
Up,2,-4.679199,-0.806488,0.3284329,-0.2824483,-0.244873,-0.3287964
Up,2,-5.369415,-1.036224,0.2413906,-0.262373,-0.2538452,-0.3189392
Up,2,-5.929504,-1.250641,0.2034059,-0.2620659,-0.2496033,-0.2788086
Up,2,-6.879486,-1.398743,0.2253806,-0.2611651,-0.2168579,-0.1585388
Up,2,-7.939514,-1.52124,0.2083861,-0.2576976,-0.1037292,0.3426819
Up,2,-8.529541,-1.613586,0.190293,-0.2362256,-0.05822754,0.5831299
Up,2,-9.409515,-1.7229,0.2022938,-0.195725,-0.04974365,0.6630859
Up,2,-10.49954,-1.814453,0.1953142,-0.1752324,-0.04016113,0.7532043
Up,2,-11.30957,-1.877014,0.1779392,-0.1545892,-0.0284729,0.8633728
Up,2,-12.22968,-1.900757,0.1512222,-0.1649222,-0.04486084,0.8032837
Up,2,-13.3598,-1.929108,0.08645624,-0.3070841,-0.3543396,-0.8899536
Up,2,-14.47992,-2.032043,0.07033539,-0.4867816,-0.793335,-2.772339
Up,2,-15.55988,-2.062866,0.07350743,-0.4753299,-0.8106689,-2.652191
Up,2,-16.73007,-2.031647,0.009628475,-0.4541411,-0.8401184,-2.552246
Up,2,-17.62994,-2.078003,0.0508725,-0.4227128,-0.9474487,-2.432373
Up,2,-18.74985,-2.154633,0.09266502,-0.4024839,-0.8653259,-2.412537
Up,2,-19.73993,-2.150146,0.05744851,-0.2340479,-0.842865,-1.632477
Up,2,-20.56995,-2.181061,0.06008226,-0.1711965,-0.8221436,-1.342377
Up,2,-21.49982,-2.247559,0.1011589,-0.09911251,-0.7789001,-1.122437
Up,2,-22.20966,-2.220337,0.1699547,-0.06838655,-0.7704163,-1.04248
Up,2,-22.97925,-2.151672,0.3336372,-0.03696871,-0.733429,-0.8822937
Up,2,-23.70908,-2.103149,0.4114057,-0.005681515,-0.70755,-0.7321472
Up,2,-24.72903,-2.05191,0.4329208,0.01512623,-0.6869202,-0.6319885
Up,2,-25.37897,-2.09787,0.4723264,0.03545332,-0.672699,-0.5920715
