Direction,tCount,headX,headY,headZ,trunkX,trunkY,trunkZ
DownRight,1,0,0,0,0,0,0
DownRight,1,-0.04321289,-0.1129179,0.009143114,0.4926453,-0.1665573,0.6169605
DownRight,1,-0.02160645,-0.226449,0.00458312,0.3291321,-0.1944046,0.8559484
DownRight,1,0.02761841,-0.2575846,0.04884267,0.3338623,-0.2166595,0.8779879
DownRight,1,0.06304932,-0.2548923,0.06868744,-0.2481079,-0.0816803,0.6135817
DownRight,1,0.09585571,-0.2160921,-0.01572061,0.3745117,-0.06502533,-0.2154722
DownRight,1,0.1562805,-0.144906,-0.05130672,1.35788,0.4852982,-0.7504473
DownRight,1,0.2080383,-0.09994125,-0.1306169,1.523438,0.5393372,-0.8319969
DownRight,1,0.2796326,-0.04679775,-0.2460289,1.679626,0.6085892,-0.6768751
DownRight,1,0.3477173,-0.02587795,-0.3106277,1.203979,0.7843781,-1.154764
DownRight,1,0.3934631,0.02669239,-0.3294582,1.141693,0.8214188,-1.233513
DownRight,1,0.4210205,0.05493641,-0.3945487,1.597961,0.6943741,-0.7605581
DownRight,1,0.4606323,0.08122158,-0.466794,1.795349,0.6753769,-0.6051197
DownRight,1,0.4942627,0.07553673,-0.4785199,1.832245,-0.3123322,0.2147942
DownRight,1,0.5484924,0.079772,-0.5675397,0.8527832,-0.3524246,1.146707
DownRight,1,0.6156006,0.05374813,-0.7048755,0.5928345,-0.3237152,1.360829
DownRight,1,0.6733093,0.01395607,-0.7309098,0.5443115,-0.3404312,1.390008
DownRight,1,0.6853333,0.00201416,-0.7380267,1.093719,-0.3313446,0.5224371
DownRight,1,0.6500244,-0.0002737045,-0.7577865,1.103943,-0.332283,0.4418888
DownRight,1,0.628479,-0.006354332,-0.7531844,1.087067,-0.3516388,0.4271326
DownRight,1,0.6001282,-0.04609871,-0.6469057,0.6117859,-0.287941,0.9598904
DownRight,1,0.5830383,-0.06971741,-0.5065484,0.3523865,-0.2352982,1.049327
DownRight,1,0.5961914,-0.1107721,-0.3271482,0.99646,-0.4359894,0.9860773
DownRight,1,0.6268005,-0.08876324,-0.06027794,0.8030701,-0.3586578,0.5305672
DownRight,1,0.638855,-0.007656097,0.3154478,1.060913,-0.5153351,0.7323341
DownRight,1,0.637207,0.1375322,0.6668105,0.4270325,-0.278389,1.120559
DownRight,1,0.6306458,0.3433218,1.037501,-0.1903076,0.01482391,0.6701708
DownRight,1,0.6075134,0.5367413,1.548631,0.2875671,-0.09403229,0.4911652
DownRight,1,0.5456848,0.765377,2.090895,0.1395874,-0.0194931,0.546731
DownRight,1,0.5122681,1.024159,2.526816,0.4642944,-0.0644455,0.9323597
DownRight,1,0.4573059,1.265385,3.277745,-1.019318,0.361969,1.020746
DownRight,1,0.3777771,1.513621,3.929002,-0.632843,0.4072418,0.5875483
DownRight,1,0.3879395,1.828184,4.397048,-0.5647583,0.540329,0.5215979
