Direction,tCount,headX,headY,headZ,trunkX,trunkY,trunkZ
Down,1,0,0,0,0,0,0
Down,1,0,-0.009979248,-1.407316E-06,0.4688263,-0.7071085,-0.5292664
Down,1,-0.00881958,0.0001831055,-0.004713656,0.5191402,-0.7320671,-0.538269
Down,1,-0.00881958,0.0001831055,-0.004713656,0.5494728,-0.7368884,-0.5480347
Down,1,-0.01763916,0.02041626,-0.009429932,0.5698452,-0.7516594,-0.5582275
Down,1,0,0.009979248,2.599554E-07,0.5702057,-0.7562385,-0.5692444
Down,1,-0.02645874,0.0105896,-0.01412964,0.57057,-0.7508168,-0.5802307
Down,1,-0.01763916,-0.0196228,-0.009429932,0.5698433,-0.7416463,-0.5582275
Down,1,0,-0.02999878,3.81784E-07,0.5691166,-0.7324681,-0.5362549
Down,1,-0.00881958,-0.01980591,-0.004712638,0.2629833,-0.1455727,-0.07617188
Down,1,-0.01763916,-0.00958252,-0.009429932,0.40872,-0.3637409,-0.2347717
Down,1,-0.02645874,0.000579834,-0.01412964,0.1661758,0.06090641,0.1062012
Down,1,-0.02645874,0.000579834,-0.01412964,0.164938,0.09441185,0.1390686
Down,1,-0.03527832,0.01077271,-0.01882935,0.194912,0.104558,0.1404419
Down,1,-0.02645874,0.000579834,-0.01412964,0.1657639,0.07540512,0.117157
Down,1,-0.01763916,-0.0196228,-0.009429932,0.2681217,0.03871822,0.05584717
Down,1,-0.00881958,-0.01980591,-0.004712638,0.1586189,0.003872871,0.03997803
Down,1,-0.00881958,-0.02981567,-0.004713306,0.3525848,-0.4890041,-0.3470764
Down,1,-0.06695557,0.0567627,0.07475709,0.4588394,-0.7470269,-0.5296631
Down,1,-0.008972168,0.06549072,0.1052949,0.2534733,-0.5676107,-0.3731689
Down,1,0.059021,0.05508423,0.1173044,0.2764492,-0.6938958,-0.460083
Down,1,0.1890869,0.06326294,0.1667858,-0.09869957,-0.1335516,-0.03723145
Down,1,0.367981,0.02304077,0.1810791,0.187273,-0.6923232,-0.4856873
Down,1,0.4625549,-0.05615234,0.1647926,0.0984478,-0.7451382,-0.5221863
Down,1,0.5819092,-0.009765625,0.267089,-0.5244179,0.02126217,0.1078186
Down,1,0.7554016,0.05630493,0.3899988,-0.7479763,0.1191492,0.1958313
