Direction,tCount,headX,headY,headZ,trunkX,trunkY,trunkZ
UpRight,1,0,0,0,0,0,0
UpRight,1,-0.02341104,-0.00985384,0.01876831,0.001556396,-0.00994873,-0.01407814
UpRight,1,-0.02653345,-0.06083679,0.04684448,-0.00793457,0.01000977,-0.05776501
UpRight,1,-0.02653345,-0.09083748,0.04684448,-0.0189209,-6.103516E-05,-0.08742809
UpRight,1,-0.004684299,-0.09147072,0.04214478,-0.0267334,-0.0001525879,-0.08114481
UpRight,1,0.00311932,-0.09151602,0.03588867,-0.02047729,-9.155273E-05,-0.07335138
UpRight,1,-0.0280942,-0.1013288,0.06091309,0.2582703,0.433075,-0.4129491
UpRight,1,-0.08584008,-0.1095185,0.06878662,0.1272888,0.2419128,-0.3204894
UpRight,1,-0.101447,-0.1094413,0.08129883,-0.1020508,-0.04043579,-0.2387128
UpRight,1,-0.1685578,-0.06065035,0.1734619,-0.1788025,-0.05084229,-0.3181567
UpRight,1,-0.20445,-0.002010345,0.2406006,-0.2351685,-0.02102661,-0.388299
UpRight,1,-0.2465843,0.09713697,0.2999878,-0.2509155,0.02914429,-0.4398007
UpRight,1,-0.3527142,0.1783414,0.359436,-0.1945496,0.0692749,-0.3696589
UpRight,1,-0.4338787,0.2898865,0.3860779,-0.242981,0.1088562,-0.3820319
UpRight,1,-0.5103455,0.3678699,0.4985657,-0.2944641,0.1381836,-0.3662829
UpRight,1,-0.7069702,0.4969373,0.6689453,-0.3366394,0.1577454,-0.370862
UpRight,1,-0.9161072,0.6463532,0.823761,-0.3788147,0.1773071,-0.3754396
UpRight,1,-1.278198,0.884532,1.075531,-0.4397888,0.2268066,-0.4033985
UpRight,1,-1.77298,1.311074,1.36969,-0.4553528,0.2565308,-0.3908801
UpRight,1,-2.253876,1.982039,1.473297,-0.4614868,0.2760315,-0.3346181
UpRight,1,-2.873749,2.819297,1.61142,-0.4942017,0.3153076,-0.2954674
UpRight,1,-3.445038,3.595816,1.890381,-0.5002747,0.3548279,-0.2392387
UpRight,1,-3.871216,4.296997,2.014496,-0.4954224,0.3843689,-0.1533298
UpRight,1,-4.263,4.995961,2.149689,-0.506073,0.383667,-0.05491924
UpRight,1,-4.632874,5.533657,2.280273,-0.5169373,0.3833008,-0.02051258
UpRight,1,-4.896637,5.905019,2.351288,-0.1954346,1.102112,-0.7538939
UpRight,1,-5.127441,6.201558,2.511597,0.7142944,2.116699,-1.074664
UpRight,1,-5.483154,6.435507,2.644165,1.170135,2.514862,-1.146019
UpRight,1,-5.966827,6.683793,2.777374,0.6582031,1.926483,-1.016749
UpRight,1,-6.362396,6.928999,3.148987,1.237244,2.554443,-1.174291
UpRight,1,-6.725067,7.125605,3.481689,0.2584229,1.576355,-1.003314
UpRight,1,-7.109406,7.378964,3.819702,-0.4717102,0.5991211,-0.6985464
UpRight,1,-7.476227,7.539084,4.19577,-0.5605164,0.4571533,-0.6014595
UpRight,1,-7.699677,7.660099,4.494202,-0.7815857,0.1915588,-0.3337688
UpRight,1,-7.884186,7.754616,4.761139,-0.8220825,0.1904907,-0.2883577
UpRight,1,-8.062836,7.815477,4.907227,-0.8737488,0.2001343,-0.3366232
UpRight,1,-8.100189,7.832098,4.924896,-0.8473206,0.2610168,-0.3835592
UpRight,1,-8.154266,7.88276,5.033752,-0.6683655,0.4864807,-0.6558719
UpRight,1,-8.236725,7.965018,5.075439,-0.7104187,0.4152832,-0.596386
UpRight,1,-8.278809,8.112385,5.071136,-0.7106018,0.4660034,-0.6604147
UpRight,1,-8.306305,8.25386,5.197083,-0.6515808,0.6185303,-0.8105431
UpRight,1,-8.517365,8.449188,5.383087,-0.8586121,0.4025879,-0.5413208
UpRight,1,-8.656738,8.639627,5.562225,-0.8271484,0.4418945,-0.4383044
UpRight,1,-8.71228,8.829102,5.685425,-0.7120972,0.6858215,-0.646369
UpRight,1,-8.733459,9.020712,5.819244,-0.7180786,0.7044067,-0.5260563
UpRight,1,-8.782654,9.210363,5.950256,-0.6121521,0.887085,-0.6497502
UpRight,1,-8.721802,9.383801,5.977783,-0.5015259,1.059418,-0.7515626
UpRight,1,-8.755524,9.59543,6.096008,-0.4859314,1.149719,-0.7641149
UpRight,1,-8.895081,9.808687,6.210876,-0.4405823,1.229706,-0.723599
UpRight,1,-9.028687,9.964867,6.269226,-0.6491394,1.034454,-0.4403243
UpRight,1,-9.195892,10.13222,6.445953,-0.8054504,1.092987,-0.5070963
UpRight,1,-9.623749,10.28961,6.747833,-0.5395813,1.541992,-0.990479
UpRight,1,-10.07925,10.52167,7.047852,-0.5038147,1.663208,-1.057735
UpRight,1,-10.48953,10.65656,7.324371,-0.4897461,1.783295,-1.056206
UpRight,1,-11.00906,10.83154,7.70636,-0.57901,1.91394,-1.151279
UpRight,1,-11.46344,11.03417,8.00946,-0.6862793,1.880005,-0.9494863
UpRight,1,-11.87445,11.21288,8.238495,-0.5863342,1.991058,-0.9528747
UpRight,1,-12.28033,11.44853,8.490387,-0.4443665,2.193115,-1.015703
UpRight,1,-12.56567,11.75182,8.667175,-0.3348083,2.302673,-0.9113116
UpRight,1,-12.72385,12.15133,8.840576,-0.4147339,2.413483,-1.026708
UpRight,1,-12.98767,12.83822,9.156281,-0.3991394,2.493744,-1.039241
UpRight,1,-13.14178,13.66202,9.43103,-0.3695068,2.574097,-1.050246
UpRight,1,-13.30066,14.54599,9.684021,-0.2834778,2.633942,-0.9910951
UpRight,1,-13.57983,15.41086,9.949371,-0.2318115,2.643738,-0.9427981
UpRight,1,-13.97589,16.29439,10.05548,-0.2631531,2.673981,-0.9817734
UpRight,1,-14.37848,16.98875,10.09006,-0.3774414,2.684784,-1.108021
UpRight,1,-14.62238,17.43994,10.07932,-0.408783,2.665131,-1.146998
UpRight,1,-14.74881,17.71898,10.08453,-0.4150391,2.635193,-1.154793
UpRight,1,-14.7814,17.81503,10.06058,-0.4227905,2.575043,-1.148544
UpRight,1,-14.69302,17.73629,9.944611,-0.447876,2.52533,-1.179726
UpRight,1,-14.56796,17.51598,9.953766,-0.3398438,2.464447,-1.061251
UpRight,1,-14.45938,17.22961,9.846619,-0.264679,2.383789,-0.9677114
UpRight,1,-14.28403,16.8916,9.773346,-0.2866516,2.274353,-1.02703
UpRight,1,-13.96527,16.48702,9.668091,-0.5013428,2.197479,-1.342057
UpRight,1,-13.54172,16.05006,9.499756,-0.6359863,2.06897,-1.477636
UpRight,1,-13.04578,15.25538,9.244934,-0.9151917,1.72403,-1.330111
UpRight,1,-12.50266,14.1727,8.808838,-0.7797546,1.718994,-1.528859
UpRight,1,-11.6756,12.78446,8.291809,-0.806488,1.500427,-1.610037
UpRight,1,-10.76813,11.40872,7.491943,-0.8439331,1.349823,-1.592767
UpRight,1,-9.666412,9.962244,6.614838,-0.9472351,1.201111,-1.689399
UpRight,1,-8.450012,8.522303,5.819031,-0.9785461,1.061768,-1.728388
UpRight,1,-7.291443,7.436898,5.25824,-1.327881,0.6837158,-1.524437
UpRight,1,-6.145813,6.49537,4.635529,-1.463745,0.5918579,-1.517833
UpRight,1,-5.27887,5.739891,4.435181,-1.506073,0.6029968,-1.586492
UpRight,1,-4.60495,5.167393,4.314911,-1.255676,0.9379272,-2.057478
UpRight,1,-4.082397,4.687605,4.150299,-0.7953491,1.404968,-2.235009
UpRight,1,-3.536224,4.333661,4.031311,-0.915741,1.486481,-2.305079
UpRight,1,-3.358215,4.127149,4.029236,-1.230499,0.9155579,-1.96221
UpRight,1,-3.302124,3.989783,3.971222,-1.437469,0.4249268,-1.628855
UpRight,1,-3.283325,3.939459,3.994629,-1.357544,0.3130798,-1.513426
UpRight,1,-3.428223,4.022477,4.149841,-1.290161,0.2616272,-1.413565
UpRight,1,-3.613678,4.224809,4.286407,-1.155548,0.2503967,-1.27796
UpRight,1,-3.806915,4.566294,4.429352,-1.063263,0.2702026,-1.211005
UpRight,1,-4.101379,4.992108,4.653992,-0.9180908,0.3822937,-1.237926
UpRight,1,-4.500427,5.5237,4.860504,-0.9411621,0.3594666,-1.091028
UpRight,1,-4.908844,6.104086,5.023499,-0.9737244,0.4173279,-0.9877973
UpRight,1,-5.457672,6.686661,5.171906,-0.9612122,0.4572449,-0.9722075
UpRight,1,-5.894379,7.26532,5.204224,-0.6505127,0.6813354,-1.016764
UpRight,1,-6.187805,7.772459,5.159119,-0.7718506,0.5172424,-0.8164868
UpRight,1,-6.328644,8.140894,5.015869,-0.8121948,0.4752808,-0.7070308
UpRight,1,-6.386963,8.435511,4.83136,-0.3110962,1.35022,-1.456521
UpRight,1,-6.245667,8.55052,4.639282,0.01730347,1.358582,-1.271394
UpRight,1,-5.987396,8.531775,4.41687,-0.1069641,0.914856,-0.9790187
UpRight,1,-5.671295,8.38472,4.186493,1.01062,2.206299,-1.248712
UpRight,1,-5.12439,7.98805,3.859924,-0.2454224,0.5917053,-0.7522111
UpRight,1,-4.235809,7.193178,3.335754,-0.388916,0.3097229,-0.6753054
UpRight,1,-3.153381,6.244567,2.670166,-0.7913818,-0.1268311,-0.5055709
UpRight,1,-2.175049,5.126448,2.115356,-0.9214478,-0.2565002,-0.6832929
UpRight,1,-1.653809,4.062175,1.838135,-0.7397766,-0.1580811,-1.11182
UpRight,1,-1.450897,3.143106,1.739441,-0.7107239,-0.1733093,-1.379044
UpRight,1,-1.235504,2.302767,1.656372,0.02407837,0.6448975,-1.725928
