Direction,tCount,headX,headY,headZ,trunkX,trunkY,trunkZ
Right,2,1.24432,-0.3191528,-1.982199,-0.0824604,0.3457642,0.3585815
Right,2,2.327457,-0.780426,-3.083221,-0.08466148,0.45224,0.4151001
Right,2,3.790425,-1.437347,-4.617493,-0.09229088,0.4037781,0.3580933
Right,2,5.372237,-2.211853,-6.369171,-0.06826019,0.3448486,0.2460327
Right,2,6.601574,-2.726563,-8.280579,-0.06443977,0.3072205,0.1442566
Right,2,7.629985,-3.336975,-10.35135,-0.1386051,0.2233276,0.01617432
Right,2,8.35337,-3.8479,-12.36172,-0.1447849,0.1138611,-0.08596802
Right,2,8.890779,-4.187622,-14.29025,-0.1928463,0.06845093,-0.1220703
Right,2,9.547733,-4.544891,-16.19794,-0.2617493,0.0050354,-0.1251526
Right,2,10.19701,-5.005188,-17.9567,-0.3074818,-0.09173584,-0.2288818
Right,2,10.86844,-5.432159,-19.64362,-0.2158012,-0.2167664,-0.3153687
Right,2,11.52718,-5.803436,-21.01913,-0.1354618,-0.2728271,-0.3571777
Right,2,12.14699,-6.298157,-22.22592,-0.1245136,-0.3067932,-0.390686
Right,2,12.72606,-6.781433,-23.26367,-0.1044197,-0.3083496,-0.4011536
Right,2,13.36889,-7.101837,-24.17639,-0.05443382,-0.3096008,-0.4216614
Right,2,13.94218,-7.504028,-25.07568,-0.02524757,-0.2987366,-0.4091187
Right,2,14.47273,-7.923187,-25.9054,0.003559113,-0.3024902,-0.3851929
Right,2,14.92427,-8.248413,-26.72604,0.00317955,-0.2771912,-0.3738708
Right,2,15.29408,-8.513031,-27.51599,0.06113434,-0.2899475,-0.3373718
Right,2,15.63566,-8.800446,-28.33102,0.05165482,-0.2971802,-0.3491211
Right,2,15.98389,-9.087708,-29.15619,0.1210327,-0.3193359,-0.3574219
Right,2,16.26662,-9.501465,-30.13464,0.1324081,-0.3388367,-0.4023438
Right,2,16.63243,-9.868561,-31.06891,0.1824322,-0.3701782,-0.4228516
Right,2,16.96795,-10.35406,-32.00623,0.2233696,-0.3841553,-0.4665222
Right,2,17.29616,-10.68594,-32.90305,0.2631588,-0.4020691,-0.4761658
Right,2,17.59316,-11.04126,-33.88171,0.3325214,-0.444458,-0.4845581
Right,2,17.84034,-11.38867,-34.77942,0.3651314,-0.5220032,-0.5740967
Right,2,18.12093,-11.55112,-35.48492,0.4396343,-0.6802673,-0.7416077
Right,2,18.33726,-11.80063,-36.26114,0.5334034,-0.8200073,-0.8971558
Right,2,18.60706,-12.26495,-37.04102,0.6250267,-0.9276123,-0.9847107
Right,2,18.70026,-12.63016,-37.92007,0.6757565,-0.9806213,-1.028259
Right,2,18.82689,-13.16074,-38.79755,0.7363472,-1.031982,-1.071564
Right,2,18.95563,-13.52264,-39.66263,0.8078251,-1.098206,-1.148651
Right,2,19.04317,-13.92758,-40.59711,0.9109364,-1.212555,-1.293274
Right,2,19.2543,-14.23843,-41.41211,1.032713,-1.307465,-1.403076
Right,2,19.33883,-14.57507,-42.12314,1.194353,-1.471832,-1.523132
Right,2,19.42674,-15.06851,-43.01141,1.296293,-1.561188,-1.634125
Right,2,19.61031,-15.40012,-43.66919,1.356531,-1.608154,-1.666412
Right,2,19.87066,-15.70688,-44.23767,1.406914,-1.636841,-1.699066
Right,2,20.01037,-15.9769,-44.74304,1.458752,-1.693787,-1.789154
Right,2,20.23905,-16.10986,-45.13293,1.518991,-1.721039,-1.821533
Right,2,20.427,-16.34933,-45.45731,1.530094,-1.732056,-1.867157
Right,2,20.56081,-16.61432,-45.85443,1.560068,-1.73291,-1.877686
Right,2,20.62611,-16.82294,-46.30573,1.579824,-1.729706,-1.876984
Right,2,20.71509,-17.04495,-46.76141,1.63892,-1.734375,-1.863434
Right,2,20.79483,-17.17459,-47.21991,1.668592,-1.749542,-1.862427
Right,2,20.89924,-17.2825,-47.54849,1.708731,-1.784546,-1.884064
Right,3,0,0,0,0,0,0
Right,3,-0.06943345,0.1277161,0.6181493,-0.059515,0.004455566,0.009033203
Right,3,-0.2233863,0.1963806,1.012459,-0.1101818,0.0362854,0.05224609
Right,3,-0.4360225,0.2900391,1.293738,-0.1421452,0.1072083,0.1299438
Right,3,-0.643644,0.3808289,1.52696,-0.2312069,0.1860657,0.1377869
Right,3,-0.6887025,0.3835754,1.591199,-0.2509289,0.2024536,0.1370239
Right,3,-0.6680439,0.4325256,1.567714,-0.2529964,0.2434387,0.2045288
Right,3,-0.6457229,0.3782959,1.458477,-0.2258587,0.2651062,0.2844849
Right,3,-0.5587887,0.3074951,1.195017,-0.2477264,0.3224182,0.3511963
Right,3,-0.3973505,0.2736206,0.8882625,-0.3265209,0.3475952,0.3480225
Right,3,-0.2278986,0.2232666,0.4489884,-0.3082676,0.381897,0.3937988
Right,3,0.02842307,0.06057739,-0.2043815,-0.3100796,0.4276733,0.4500122
Right,3,0.4957049,-0.3641663,-1.131732,-0.2376003,0.5505371,0.6445313
Right,3,1.078485,-0.7180786,-2.385252,-0.2175064,0.8404236,0.915802
Right,3,1.624618,-0.8274841,-3.544769,-0.1412849,0.8972778,0.9869385
Right,3,2.15091,-1.083771,-4.655121,-0.1691437,0.8605957,0.9405823
Right,3,2.723239,-1.382843,-5.902252,-0.2195358,0.8963013,0.9720764
Right,3,3.381835,-1.533417,-7.171234,-0.1978397,0.7843628,0.9167175
Right,3,4.073024,-1.559875,-8.414032,-0.2084541,0.7627258,0.9387817
Right,3,4.828457,-1.833344,-9.59729,-0.2088718,0.7579041,0.9500122
Right,3,5.484649,-2.119476,-10.76016,-0.1785488,0.7234802,0.9288635
Right,3,6.085777,-2.355621,-11.95505,-0.2121029,1.60611,1.547241
Right,3,6.786783,-2.803314,-13.09985,-0.2040939,1.638916,1.592773
Right,3,7.547158,-3.480164,-14.2963,-0.2063961,1.684753,1.648987
Right,3,8.220664,-4.26828,-15.56323,-0.1254654,1.24939,1.348663
Right,3,8.854054,-4.728302,-16.77228,-0.01596832,0.8643188,1.060547
Right,3,9.551165,-5.138275,-18.01169,0.003725052,0.8683472,1.061493
Right,3,10.27169,-5.573425,-19.21005,0.04470444,0.8053894,1.01828
Right,3,10.91273,-5.961792,-20.28961,0.0742054,0.7713623,1.019684
Right,3,11.58371,-6.401642,-21.38065,0.09431648,0.7601013,1.009338
Right,3,12.10637,-6.826385,-22.49594,0.1562557,0.7052612,0.933136
Right,3,12.58245,-7.222992,-23.55588,0.1501369,0.6760254,0.8311157
Right,3,13.0383,-7.594818,-24.61584,0.2284241,0.6469116,0.8460083
Right,3,13.47799,-7.870148,-25.66278,0.2985249,0.5947876,0.8153076
Right,3,13.86597,-8.183685,-26.7229,0.3465023,0.6204529,0.851532
Right,3,14.41883,-8.416534,-27.70377,0.3862324,0.5930176,0.8421021
Right,3,15.05071,-8.816223,-28.75558,0.4383602,0.5056152,0.7651978
Right,3,15.63873,-9.333466,-29.84131,0.4502182,0.4409485,0.7091064
Right,3,16.28237,-9.976349,-30.9527,0.5014954,0.3939819,0.6547241
Right,3,16.92993,-10.8363,-32.06702,0.5913067,0.3652954,0.6248169
Right,3,17.58113,-11.67117,-33.31061,0.688921,0.3552551,0.6520386
Right,3,18.08336,-12.28354,-34.64551,0.7848892,0.3969421,0.7247925
Right,3,18.42561,-12.87363,-36.10699,0.8738766,0.3790588,0.7176514
Right,3,18.75369,-13.38345,-37.44958,0.95261,0.384613,0.7214355
Right,3,19.02164,-13.91583,-38.6001,1.03219,0.3493347,0.7025146
Right,3,19.23542,-14.35886,-39.60104,1.063845,0.2578735,0.6470032
Right,3,19.3254,-14.62085,-40.40884,1.134434,0.1895447,0.6047668
Right,3,19.34025,-14.84482,-41.29871,1.204601,0.1565552,0.5738831
Right,3,19.40662,-15.02826,-41.93146,1.264519,0.1170959,0.553894
Right,3,19.37929,-15.22049,-42.4711,1.334732,0.08401489,0.5229492
Right,3,19.49709,-15.42877,-42.82635,1.395063,0.03890991,0.4915466
Right,3,19.49759,-15.60303,-43.32184,1.454998,0.009307861,0.4714966
Right,3,19.51959,-15.7355,-43.65222,1.504234,0.008850098,0.473877
Right,3,19.57622,-15.91483,-44.02759,1.554327,-0.02276611,0.4533691
