Direction,tCount,Time,StartRotation,HeadRotation,HeadYaw,HeadPitch,TrunkRotation,TrunkYaw,TrunkPitch
Down,1,1.972713,(0.05956* 0.84582* 0.09902* -0.52080),(0.06061* 0.84362* 0.09949* -0.52415),0.0,0.0,(0.02078* -0.02608* -0.07468* 0.99665),0.0,-0.0
Down,1,2.0054,(0.05956* 0.84582* 0.09902* -0.52080),(0.06098* 0.84351* 0.10008* -0.52418),0.009944052,0.03599952,(0.02070* -0.02617* -0.07477* 0.99664),-0.00969696,0.004602432
Down,1,2.049524,(0.05956* 0.84582* 0.09902* -0.52080),(0.06110* 0.84370* 0.10052* -0.52377),-0.04244754,0.06719367,(0.02078* -0.02608* -0.07486* 0.99664),0.000869751,-0.008756638
Down,1,2.074722,(0.05956* 0.84582* 0.09902* -0.52080),(0.06100* 0.84376* 0.10038* -0.52371),-0.05241811,0.05818217,(0.02078* -0.02598* -0.07512* 0.99662),0.01219177,-0.02191353
Down,1,2.104448,(0.05956* 0.84582* 0.09902* -0.52080),(0.06105* 0.84371* 0.10045* -0.52378),-0.0424358,0.06268048,(0.02078* -0.02589* -0.07529* 0.99661),0.02304077,-0.03069305
Down,1,2.133433,(0.05956* 0.84582* 0.09902* -0.52080),(0.06081* 0.84351* 0.10029* -0.52415),0.002966225,0.06655206,(0.02078* -0.02580* -0.07547* 0.99660),0.03392029,-0.03946304
Down,1,2.162006,(0.05956* 0.84582* 0.09902* -0.52080),(0.06076* 0.84338* 0.10032* -0.52436),0.03063777,0.07523628,(0.02069* -0.02581* -0.07547* 0.99660),0.03379059,-0.03047752
Down,1,2.19075,(0.05956* 0.84582* 0.09902* -0.52080),(0.06083* 0.84342* 0.10028* -0.52429),0.02296138,0.06655179,(0.02070* -0.02589* -0.07556* 0.99659),0.02423096,-0.03486443
Down,1,2.218531,(0.05956* 0.84582* 0.09902* -0.52080),(0.06084* 0.84352* 0.10017* -0.52416),0.005302936,0.05336894,(0.02039* -0.02567* -0.07470* 0.99667),0.04953766,0.0359478
Down,1,2.246409,(0.05956* 0.84582* 0.09902* -0.52080),(0.06080* 0.84382* 0.09958* -0.52379),-0.04537544,-0.008372407,(0.02021* -0.02560* -0.07445* 0.99669),0.05799866,0.06707764
Down,1,2.285221,(0.05956* 0.84582* 0.09902* -0.52080),(0.06045* 0.84407* 0.09908* -0.52353),-0.08536321,-0.03988647,(0.02021* -0.02551* -0.07462* 0.99668),0.06886292,0.05831909
Down,1,2.315223,(0.05956* 0.84582* 0.09902* -0.52080),(0.05962* 0.84426* 0.09776* -0.52355),-0.09552848,-0.1209106,(0.02029* -0.02550* -0.07462* 0.99668),0.06899261,0.04933167
Down,1,2.343416,(0.05956* 0.84582* 0.09902* -0.52080),(0.05787* 0.84412* 0.09609* -0.52429),-0.02407449,-0.1727905,(0.02032* -0.02720* -0.07720* 0.99644),-0.1182785,-0.06429672
Down,1,2.37094,(0.05956* 0.84582* 0.09902* -0.52080),(0.05498* 0.84406* 0.09289* -0.52527),0.06230897,-0.3059387,(0.01989* -0.02801* -0.07833* 0.99634),-0.2035599,-0.06740379
Down,1,2.399305,(0.05956* 0.84582* 0.09902* -0.52080),(0.05151* 0.84408* 0.08861* -0.52633),0.1495208,-0.5103455,(0.01987* -0.02861* -0.07902* 0.99626),-0.2702103,-0.09353828
Down,1,2.42774,(0.05956* 0.84582* 0.09902* -0.52080),(0.04721* 0.84405* 0.08198* -0.52785),0.2840102,-0.8926086,(0.01987* -0.02861* -0.07910* 0.99626),-0.2697525,-0.097929
Down,1,2.456147,(0.05956* 0.84582* 0.09902* -0.52080),(0.04162* 0.84419* 0.07319* -0.52940),0.399273,-1.413361,(0.01937* -0.02700* -0.07828* 0.99638),-0.08494568,-0.01809692
Down,1,2.482972,(0.05956* 0.84582* 0.09902* -0.52080),(0.03622* 0.84458* 0.06435* -0.53031),0.4302844,-1.955597,(0.01950* -0.02647* -0.07811* 0.99640),-0.02545166,-0.02727699
Down,1,2.510277,(0.05956* 0.84582* 0.09902* -0.52080),(0.02937* 0.84461* 0.05283* -0.53195),0.5299563,-2.671539,(0.01974* -0.02610* -0.07819* 0.99640),0.01554108,-0.05862999
Down,1,2.538364,(0.05956* 0.84582* 0.09902* -0.52080),(0.02188* 0.84452* 0.04148* -0.53347),0.6023441,-3.332672,(0.01969* -0.02595* -0.07689* 0.99651),0.02897644,0.007183075
Down,1,2.566754,(0.05956* 0.84582* 0.09902* -0.52080),(0.01358* 0.84443* 0.02910* -0.53470),0.6190724,-4.049347,(0.02012* -0.02583* -0.07697* 0.99650),0.04022217,-0.04214859
Down,1,2.593829,(0.05956* 0.84582* 0.09902* -0.52080),(0.00311* 0.84437* 0.01353* -0.53558),0.5437147,-4.948486,(0.02055* -0.02561* -0.07722* 0.99647),0.06239319,-0.1002426
Down,1,2.622584,(0.05956* 0.84582* 0.09902* -0.52080),(0.00755* -0.84400* 0.00244* 0.53628),0.4353171,-5.872772,(0.02091* -0.02653* -0.07824* 0.99636),-0.04165649,-0.1798534
Down,1,2.649826,(0.05956* 0.84582* 0.09902* -0.52080),(0.01905* -0.84319* 0.01921* 0.53694),0.302169,-6.81955,(0.02130* -0.02597* -0.07824* 0.99637),0.01921844,-0.2247849
