Direction,tCount,Time,StartRotation,HeadRotation,HeadYaw,HeadPitch,TrunkRotation,TrunkYaw,TrunkPitch
UpLeft,1,7.799669,(-0.66499* -0.17825* -0.13765* 0.71208),(-0.68611* -0.17914* -0.12577* 0.69379),-0.0,-0.0,(-0.82945* -0.00239* 0.01886* 0.55826),-0.0,-0.0
UpLeft,1,7.841415,(-0.66499* -0.17825* -0.13765* 0.71208),(-0.68667* -0.17903* -0.12576* 0.69326),0.02841318,0.08432007,(-0.83095* -0.00191* 0.01837* 0.55604),0.2332458,0.2324524
UpLeft,1,7.868496,(-0.66499* -0.17825* -0.13765* 0.71208),(-0.68681* -0.17911* -0.12568* 0.69312),0.02117875,0.1095581,(-0.83156* -0.00160* 0.01806* 0.55515),0.3449402,0.3175659
UpLeft,1,7.893232,(-0.66499* -0.17825* -0.13765* 0.71208),(-0.68657* -0.17920* -0.12559* 0.69335),-0.00276804,0.07537842,(-0.83207* -0.00141* 0.01762* 0.55440),0.4442749,0.3856812
UpLeft,1,7.916306,(-0.66499* -0.17825* -0.13765* 0.71208),(-0.68631* -0.17941* -0.12573* 0.69352),-0.01621917,0.04217529,(-0.83221* -0.00135* 0.01756* 0.55417),0.469574,0.4079895
UpLeft,1,7.944635,(-0.66499* -0.17825* -0.13765* 0.71208),(-0.68600* -0.17943* -0.12559* 0.69386),-0.04074782,-0.005645752,(-0.83228* -0.00096* 0.01742* 0.55408),0.5201416,0.3974609
UpLeft,1,7.972445,(-0.66499* -0.17825* -0.13765* 0.71208),(-0.68616* -0.17952* -0.12563* 0.69367),-0.0382053,0.02267456,(-0.83248* -0.00088* 0.01721* 0.55378),0.561676,0.4238281
UpLeft,1,8.000745,(-0.66499* -0.17825* -0.13765* 0.71208),(-0.68629* -0.17941* -0.12561* 0.69357),-0.02660739,0.03857422,(-0.83245* -0.00064* 0.01709* 0.55384),0.5876465,0.4016113
UpLeft,1,8.028332,(-0.66499* -0.17825* -0.13765* 0.71208),(-0.68648* -0.17950* -0.12565* 0.69336),-0.02331007,0.07138062,(-0.83226* -0.00052* 0.01698* 0.55413),0.5842896,0.3588257
UpLeft,1,8.056639,(-0.66499* -0.17825* -0.13765* 0.71208),(-0.68632* -0.17960* -0.12566* 0.69348),-0.03547937,0.05099487,(-0.83227* -0.00035* 0.01693* 0.55412),0.6033936,0.3505554
UpLeft,1,8.084599,(-0.66499* -0.17825* -0.13765* 0.71208),(-0.68629* -0.17966* -0.12560* 0.69351),-0.0458248,0.04815674,(-0.83242* -0.00012* 0.01682* 0.55389),0.6479797,0.3644104
UpLeft,1,8.112446,(-0.66499* -0.17825* -0.13765* 0.71208),(-0.68635* -0.17979* -0.12559* 0.69342),-0.05445796,0.06219482,(-0.83271* -0.00005* 0.01686* 0.55345),0.6837769,0.4153137
UpLeft,1,8.140244,(-0.66499* -0.17825* -0.13765* 0.71208),(-0.68627* -0.17978* -0.12560* 0.69349),-0.05569309,0.04989624,(-0.83295* 0.00001* 0.01693* 0.55309),0.7110901,0.4587402
UpLeft,1,8.167768,(-0.66499* -0.17825* -0.13765* 0.71208),(-0.68620* -0.17971* -0.12555* 0.69359),-0.05703884,0.03607178,(-0.83315* 0.00019* 0.01687* 0.55279),0.7529907,0.4848328
UpLeft,1,8.196115,(-0.66499* -0.17825* -0.13765* 0.71208),(-0.68608* -0.17957* -0.12557* 0.69374),-0.04916018,0.01287842,(-0.83340* 0.00039* 0.01679* 0.55241),0.8034973,0.5181274
UpLeft,1,8.224079,(-0.66499* -0.17825* -0.13765* 0.71208),(-0.68590* -0.17967* -0.12559* 0.69389),-0.06139979,-0.01239014,(-0.83355* 0.00052* 0.01665* 0.55219),0.8408203,0.5350342
UpLeft,1,8.251327,(-0.66499* -0.17825* -0.13765* 0.71208),(-0.68586* -0.17966* -0.12560* 0.69393),-0.06191862,-0.01855469,(-0.83371* 0.00059* 0.01646* 0.55196),0.8743286,0.5535583
UpLeft,1,8.279831,(-0.66499* -0.17825* -0.13765* 0.71208),(-0.68596* -0.17961* -0.12553* 0.69386),-0.06074294,-0.004699707,(-0.83366* 0.00057* 0.01636* 0.55203),0.8734436,0.5428772
UpLeft,1,8.307138,(-0.66499* -0.17825* -0.13765* 0.71208),(-0.68632* -0.17972* -0.12566* 0.69345),-0.0452182,0.05429077,(-0.83371* 0.00056* 0.01637* 0.55196),0.8781738,0.5518799
UpLeft,1,8.334947,(-0.66499* -0.17825* -0.13765* 0.71208),(-0.68657* -0.17970* -0.12557* 0.69322),-0.04104841,0.09414673,(-0.83371* 0.00059* 0.01646* 0.55196),0.8743286,0.5535583
UpLeft,1,8.363481,(-0.66499* -0.17825* -0.13765* 0.71208),(-0.68708* -0.17981* -0.12557* 0.69269),-0.03113908,0.1775818,(-0.83366* 0.00059* 0.01646* 0.55204),0.8695984,0.5445862
UpLeft,1,8.390907,(-0.66499* -0.17825* -0.13765* 0.71208),(-0.68733* -0.17972* -0.12543* 0.69250),-0.02627367,0.2142334,(-0.83375* 0.00056* 0.01649* 0.55189),0.8752441,0.5643005
UpLeft,1,8.418665,(-0.66499* -0.17825* -0.13765* 0.71208),(-0.68721* -0.17977* -0.12550* 0.69259),-0.02864638,0.1966858,(-0.83375* 0.00058* 0.01659* 0.55189),0.8713684,0.5660095
UpLeft,1,8.446285,(-0.66499* -0.17825* -0.13765* 0.71208),(-0.68696* -0.17980* -0.12546* 0.69283),-0.04346997,0.159668,(-0.83409* 0.00046* 0.01647* 0.55138),0.9046631,0.6290588
UpLeft,1,8.474606,(-0.66499* -0.17825* -0.13765* 0.71208),(-0.68685* -0.17979* -0.12547* 0.69295),-0.04570994,0.1412659,(-0.83418* 0.00043* 0.01650* 0.55124),0.9103088,0.6487732
UpLeft,1,8.504632,(-0.66499* -0.17825* -0.13765* 0.71208),(-0.68686* -0.17973* -0.12553* 0.69294),-0.03579265,0.1400757,(-0.83389* 0.00052* 0.01665* 0.55168),0.8778992,0.5964355
UpLeft,1,8.530381,(-0.66499* -0.17825* -0.13765* 0.71208),(-0.68696* -0.17968* -0.12559* 0.69285),-0.02408919,0.1534119,(-0.83379* 0.00051* 0.01667* 0.55182),0.8645325,0.5801086
UpLeft,1,8.556607,(-0.66499* -0.17825* -0.13765* 0.71208),(-0.68701* -0.17981* -0.12545* 0.69278),-0.04251063,0.1673279,(-0.83374* 0.00048* 0.01669* 0.55190),0.855957,0.5727844
UpLeft,1,8.585153,(-0.66499* -0.17825* -0.13765* 0.71208),(-0.68696* -0.17986* -0.12552* 0.69281),-0.04327738,0.1612244,(-0.83375* 0.00046* 0.01659* 0.55190),0.8598022,0.5710754
UpLeft,1,8.61272,(-0.66499* -0.17825* -0.13765* 0.71208),(-0.68711* -0.17994* -0.12532* 0.69267),-0.05996051,0.1890869,(-0.83374* 0.00041* 0.01664* 0.55190),0.8520813,0.5744934
UpLeft,1,8.640914,(-0.66499* -0.17825* -0.13765* 0.71208),(-0.68740* -0.18009* -0.12553* 0.69231),-0.04324666,0.2376404,(-0.83365* 0.00047* 0.01670* 0.55204),0.8425903,0.5564575
UpLeft,1,8.668408,(-0.66499* -0.17825* -0.13765* 0.71208),(-0.68760* -0.18017* -0.12533* 0.69212),-0.0581246,0.2743225,(-0.83355* 0.00033* 0.01672* 0.55220),0.817688,0.545166
UpLeft,1,8.696361,(-0.66499* -0.17825* -0.13765* 0.71208),(-0.68765* -0.18036* -0.12538* 0.69202),-0.06620166,0.2881165,(-0.83350* 0.00028* 0.01677* 0.55227),0.8052673,0.5395508
UpLeft,1,8.724451,(-0.66499* -0.17825* -0.13765* 0.71208),(-0.68807* -0.18045* -0.12541* 0.69157),-0.05508772,0.3573914,(-0.83344* 0.00012* 0.01682* 0.55235),0.7812805,0.5389709
UpLeft,1,8.752186,(-0.66499* -0.17825* -0.13765* 0.71208),(-0.68844* -0.18065* -0.12544* 0.69114),-0.0537307,0.4228821,(-0.83329* 0.00010* 0.01695* 0.55257),0.7555847,0.5169373
UpLeft,1,8.780455,(-0.66499* -0.17825* -0.13765* 0.71208),(-0.68910* -0.18074* -0.12511* 0.69052),-0.06308049,0.5317078,(-0.83324* 0.00008* 0.01697* 0.55265),0.7470093,0.5095825
UpLeft,1,8.807487,(-0.66499* -0.17825* -0.13765* 0.71208),(-0.68924* -0.18056* -0.12518* 0.69042),-0.03924,0.5475769,(-0.83299* -0.00029* 0.01698* 0.55303),0.6850891,0.4811707
UpLeft,1,8.835807,(-0.66499* -0.17825* -0.13765* 0.71208),(-0.68948* -0.18075* -0.12535* 0.69009),-0.02974007,0.5911865,(-0.83200* -0.00138* 0.01796* 0.55448),0.4205627,0.3847351
UpLeft,1,8.863887,(-0.66499* -0.17825* -0.13765* 0.71208),(-0.68994* -0.18105* -0.12528* 0.68958),-0.0414615,0.6737061,(-0.83176* -0.00230* 0.01852* 0.55482),0.2759705,0.4014587
UpLeft,1,8.891089,(-0.66499* -0.17825* -0.13765* 0.71208),(-0.69005* -0.18136* -0.12461* 0.68951),-0.1158622,0.7072144,(-0.83132* -0.00304* 0.01901* 0.55546),0.1327515,0.3729248
UpLeft,1,8.919432,(-0.66499* -0.17825* -0.13765* 0.71208),(-0.69022* -0.18172* -0.12460* 0.68924),-0.1369068,0.7472229,(-0.83095* -0.00358* 0.01931* 0.55600),0.02508545,0.3402405
UpLeft,1,8.946809,(-0.66499* -0.17825* -0.13765* 0.71208),(-0.69051* -0.18196* -0.12461* 0.68888),-0.1433789,0.8023682,(-0.83071* -0.00426* 0.01975* 0.55634),-0.08810425,0.3422241
UpLeft,1,8.97471,(-0.66499* -0.17825* -0.13765* 0.71208),(-0.69064* -0.18249* -0.12467* 0.68860),-0.174331,0.8417664,(-0.83033* -0.00472* 0.02009* 0.55689),-0.1912231,0.3070374
UpLeft,1,9.002968,(-0.66499* -0.17825* -0.13765* 0.71208),(-0.69084* -0.18309* -0.12430* 0.68830),-0.2420543,0.8979492,(-0.82982* -0.00500* 0.02037* 0.55764),-0.2879028,0.2363281
UpLeft,1,9.030459,(-0.66499* -0.17825* -0.13765* 0.71208),(-0.69126* -0.18368* -0.12407* 0.68777),-0.2896272,0.9864807,(-0.82940* -0.00531* 0.02056* 0.55825),-0.3716736,0.1821899
UpLeft,1,9.05805,(-0.66499* -0.17825* -0.13765* 0.71208),(-0.69171* -0.18443* -0.12378* 0.68716),-0.3532222,1.087585,(-0.82874* -0.00556* 0.02082* 0.55922),-0.4801636,0.08319092
UpLeft,1,9.086034,(-0.66499* -0.17825* -0.13765* 0.71208),(-0.69241* -0.18493* -0.12291* 0.68649),-0.4360779,1.222137,(-0.82800* -0.00568* 0.02083* 0.56031),-0.5700989,-0.04476929
UpLeft,1,9.113791,(-0.66499* -0.17825* -0.13765* 0.71208),(-0.69299* -0.18566* -0.12253* 0.68577),-0.5000986,1.343811,(-0.82609* -0.00529* 0.02093* 0.56312),-0.7420044,-0.4013672
UpLeft,1,9.14201,(-0.66499* -0.17825* -0.13765* 0.71208),(-0.69348* -0.18668* -0.12246* 0.68501),-0.5651226,1.458069,(-0.82537* -0.00557* 0.02121* 0.56417),-0.859314,-0.5079956
UpLeft,1,9.16925,(-0.66499* -0.17825* -0.13765* 0.71208),(-0.69439* -0.18732* -0.12253* 0.68390),-0.5751853,1.625122,(-0.82501* -0.00554* 0.02143* 0.56468),-0.9067078,-0.5656738
UpLeft,1,9.197319,(-0.66499* -0.17825* -0.13765* 0.71208),(-0.69550* -0.18773* -0.12223* 0.68271),-0.5903457,1.819489,(-0.82400* -0.00535* 0.02185* 0.56614),-1.018555,-0.7394409
UpLeft,1,9.225251,(-0.66499* -0.17825* -0.13765* 0.71208),(-0.69605* -0.18845* -0.12234* 0.68193),-0.6160882,1.932251,(-0.82370* -0.00537* 0.02199* 0.56658),-1.06131,-0.7880554
UpLeft,1,9.253036,(-0.66499* -0.17825* -0.13765* 0.71208),(-0.69667* -0.18869* -0.12210* 0.68128),-0.6303866,2.042145,(-0.82384* -0.00553* 0.02191* 0.56637),-1.056183,-0.7575989
UpLeft,1,9.280611,(-0.66499* -0.17825* -0.13765* 0.71208),(-0.69749* -0.18921* -0.12217* 0.68028),-0.6343592,2.190735,(-0.82390* -0.00555* 0.02180* 0.56629),-1.044861,-0.7510986
UpLeft,1,9.308268,(-0.66499* -0.17825* -0.13765* 0.71208),(-0.69811* -0.18960* -0.12189* 0.67959),-0.664199,2.306366,(-0.82529* -0.00591* 0.02228* 0.56424),-0.961853,-0.4690247
UpLeft,1,9.336304,(-0.66499* -0.17825* -0.13765* 0.71208),(-0.69874* -0.19004* -0.12156* 0.67888),-0.7018753,2.425751,(-0.82585* -0.00620* 0.02257* 0.56340),-0.9456482,-0.3454895
UpLeft,1,9.364199,(-0.66499* -0.17825* -0.13765* 0.71208),(-0.69956* -0.19119* -0.12123* 0.67776),-0.7861655,2.602325,(-0.82493* -0.00600* 0.02249* 0.56476),-1.019897,-0.5228271
UpLeft,1,9.391617,(-0.66499* -0.17825* -0.13765* 0.71208),(-0.70088* -0.19229* -0.12069* 0.67618),-0.8663083,2.858521,(-0.82490* -0.00634* 0.02272* 0.56479),-1.067444,-0.5050354
UpLeft,1,9.420317,(-0.66499* -0.17825* -0.13765* 0.71208),(-0.70239* -0.19412* -0.12027* 0.67417),-0.9870144,3.171661,(-0.82539* -0.00693* 0.02306* 0.56405),-1.088928,-0.3784485
UpLeft,1,9.447269,(-0.66499* -0.17825* -0.13765* 0.71208),(-0.70425* -0.19664* -0.11864* 0.67178),-1.244497,3.577209,(-0.82543* -0.00712* 0.02313* 0.56399),-1.106995,-0.3609924
UpLeft,1,9.475698,(-0.66499* -0.17825* -0.13765* 0.71208),(-0.70642* -0.20069* -0.11652* 0.66867),-1.650828,4.094849,(-0.82529* -0.00691* 0.02304* 0.56419),-1.096985,-0.3970032
UpLeft,1,9.505342,(-0.66499* -0.17825* -0.13765* 0.71208),(-0.70909* -0.20560* -0.11374* 0.66481),-2.1614,4.734558,(-0.82318* -0.00613* 0.02251* 0.56730),-1.213257,-0.8281555
UpLeft,1,9.530016,(-0.66499* -0.17825* -0.13765* 0.71208),(-0.71217* -0.21045* -0.11087* 0.66048),-2.662262,5.44339,(-0.82279* -0.00602* 0.02253* 0.56787),-1.245636,-0.9023438
UpLeft,1,9.558336,(-0.66499* -0.17825* -0.13765* 0.71208),(-0.71719* -0.21508* -0.10828* 0.65395),-3.061115,6.468903,(-0.82287* -0.00607* 0.02270* 0.56774),-1.251892,-0.8784485
UpLeft,1,9.586365,(-0.66499* -0.17825* -0.13765* 0.71208),(-0.72398* -0.21938* -0.10681* 0.64522),-3.289599,7.779572,(-0.82274* -0.00625* 0.02312* 0.56792),-1.30658,-0.8797607
UpLeft,1,9.614253,(-0.66499* -0.17825* -0.13765* 0.71208),(-0.73206* -0.22414* -0.10597* 0.63452),-3.47168,9.338806,(-0.82243* -0.00623* 0.02322* 0.56835),-1.3414,-0.9315491
UpLeft,1,9.641928,(-0.66499* -0.17825* -0.13765* 0.71208),(-0.73994* -0.22847* -0.10525* 0.62386),-3.628167,10.87146,(-0.82230* -0.00616* 0.02304* 0.56856),-1.339142,-0.9646606
UpLeft,1,9.669689,(-0.66499* -0.17825* -0.13765* 0.71208),(-0.74663* -0.23066* -0.10398* 0.61524),-3.69081,12.13879,(-0.82285* -0.00627* 0.02290* 0.56776),-1.28418,-0.8664856
UpLeft,1,9.698314,(-0.66499* -0.17825* -0.13765* 0.71208),(-0.75132* -0.23241* -0.10515* 0.60864),-3.600806,13.0311,(-0.82250* -0.00632* 0.02283* 0.56827),-1.319489,-0.928833
UpLeft,1,9.726014,(-0.66499* -0.17825* -0.13765* 0.71208),(-0.75573* -0.23297* -0.10576* 0.60283),-3.459768,13.83783,(-0.82261* -0.00629* 0.02268* 0.56811),-1.29715,-0.9155579
UpLeft,1,9.753835,(-0.66499* -0.17825* -0.13765* 0.71208),(-0.75814* -0.23480* -0.10513* 0.59920),-3.591755,14.35107,(-0.82294* -0.00609* 0.02247* 0.56766),-1.233521,-0.8745422
UpLeft,1,9.781411,(-0.66499* -0.17825* -0.13765* 0.71208),(-0.76052* -0.23779* -0.10400* 0.59518),-3.867555,14.91437,(-0.82295* -0.00593* 0.02244* 0.56765),-1.215576,-0.8812256
UpLeft,1,9.8094,(-0.66499* -0.17825* -0.13765* 0.71208),(-0.76320* -0.24154* -0.10178* 0.59061),-4.287495,15.57425,(-0.82296* -0.00568* 0.02242* 0.56763),-1.190491,-0.890625
UpLeft,1,9.837502,(-0.66499* -0.17825* -0.13765* 0.71208),(-0.76511* -0.24312* -0.09816* 0.58810),-4.640725,16.01797,(-0.82310* -0.00567* 0.02254* 0.56742),-1.181854,-0.8614807
UpLeft,1,9.865048,(-0.66499* -0.17825* -0.13765* 0.71208),(-0.76582* -0.24733* -0.09570* 0.58582),-5.187868,16.34497,(-0.82323* -0.00585* 0.02271* 0.56722),-1.194794,-0.8242493
UpLeft,1,9.892656,(-0.66499* -0.17825* -0.13765* 0.71208),(-0.76725* -0.25226* -0.09226* 0.58240),-5.856431,16.84341,(-0.82377* -0.00575* 0.02286* 0.56643),-1.139252,-0.7263184
UpLeft,1,9.920699,(-0.66499* -0.17825* -0.13765* 0.71208),(-0.77019* -0.25663* -0.08446* 0.57777),-6.75432,17.65149,(-0.82409* -0.00543* 0.02277* 0.56597),-1.07132,-0.6870422
UpLeft,1,9.948221,(-0.66499* -0.17825* -0.13765* 0.71208),(-0.77371* -0.26200* -0.07972* 0.57130),-7.513143,18.58859,(-0.82414* -0.00538* 0.02285* 0.56590),-1.06723,-0.6777954
UpLeft,1,9.976274,(-0.66499* -0.17825* -0.13765* 0.71208),(-0.77629* -0.26879* -0.07455* 0.56531),-8.477711,19.42563,(-0.82379* -0.00582* 0.02329* 0.56638),-1.167786,-0.7049255
UpLeft,1,10.00436,(-0.66499* -0.17825* -0.13765* 0.71208),(-0.78032* -0.27333* -0.06742* 0.55843),-9.340871,20.48303,(-0.82370* -0.00623* 0.02371* 0.56650),-1.240631,-0.6887207
UpLeft,1,10.03157,(-0.66499* -0.17825* -0.13765* 0.71208),(-0.78505* -0.27918* -0.06222* 0.54944),-10.19229,21.72205,(-0.82355* -0.00653* 0.02424* 0.56669),-1.313904,-0.6833801
UpLeft,1,10.06753,(-0.66499* -0.17825* -0.13765* 0.71208),(-0.79063* -0.28421* -0.05762* 0.53927),-10.92032,23.10419,(-0.82303* -0.00703* 0.02487* 0.56741),-1.450958,-0.7304993
UpLeft,1,10.08761,(-0.66499* -0.17825* -0.13765* 0.71208),(-0.79562* -0.28894* -0.05141* 0.52996),-11.76669,24.4068,(-0.82285* -0.00726* 0.02509* 0.56766),-1.502502,-0.7442322
UpLeft,1,10.11478,(-0.66499* -0.17825* -0.13765* 0.71208),(-0.79991* -0.29351* -0.04720* 0.52132),-12.48721,25.54904,(-0.82220* -0.00739* 0.02571* 0.56857),-1.617676,-0.8319397
UpLeft,1,10.14287,(-0.66499* -0.17825* -0.13765* 0.71208),(-0.80495* -0.29744* -0.04472* 0.51145),-13.02352,26.80676,(-0.82132* -0.00779* 0.02637* 0.56980),-1.783081,-0.9451904
UpLeft,1,10.17024,(-0.66499* -0.17825* -0.13765* 0.71208),(-0.80791* -0.30085* -0.04079* 0.50508),-13.65311,27.64786,(-0.82103* -0.00827* 0.02660* 0.57021),-1.869934,-0.9685669
UpLeft,1,10.19823,(-0.66499* -0.17825* -0.13765* 0.71208),(-0.81049* -0.30359* -0.03537* 0.49970),-14.3293,28.41571,(-0.81974* -0.00822* 0.02765* 0.57201),-2.059082,-1.159943
UpLeft,1,10.22634,(-0.66499* -0.17825* -0.13765* 0.71208),(-0.81331* -0.30653* -0.03432* 0.49335),-14.72296,29.17172,(-0.81885* -0.00819* 0.02812* 0.57327),-2.1745,-1.302002
UpLeft,1,10.25394,(-0.66499* -0.17825* -0.13765* 0.71208),(-0.81530* -0.30992* -0.03034* 0.48818),-15.40068,29.83463,(-0.81845* -0.00849* 0.02842* 0.57382),-2.259613,-1.348083
UpLeft,1,10.28199,(-0.66499* -0.17825* -0.13765* 0.71208),(-0.81737* -0.31292* -0.02605* 0.48303),-16.06316,30.50903,(-0.81816* -0.00863* 0.02868* 0.57421),-2.316193,-1.382507
UpLeft,1,10.30975,(-0.66499* -0.17825* -0.13765* 0.71208),(-0.81923* -0.31553* -0.02592* 0.47815),-16.38995,31.04205,(-0.81757* -0.00870* 0.02900* 0.57503),-2.401001,-1.471375
UpLeft,1,10.33733,(-0.66499* -0.17825* -0.13765* 0.71208),(-0.82176* -0.31676* -0.02402* 0.47307),-16.67956,31.69757,(-0.81703* -0.00887* 0.02929* 0.57579),-2.488617,-1.548859
UpLeft,1,10.36536,(-0.66499* -0.17825* -0.13765* 0.71208),(-0.82485* -0.31765* -0.02381* 0.46706),-16.81167,32.43396,(-0.81688* -0.00910* 0.02964* 0.57598),-2.544159,-1.552155
UpLeft,1,10.39274,(-0.66499* -0.17825* -0.13765* 0.71208),(-0.82672* -0.31863* -0.02384* 0.46308),-16.94067,32.90033,(-0.81598* -0.00888* 0.03016* 0.57722),-2.64505,-1.699707
UpLeft,1,10.42111,(-0.66499* -0.17825* -0.13765* 0.71208),(-0.82795* -0.31908* -0.02257* 0.46062),-17.09721,33.22815,(-0.81584* -0.00874* 0.03014* 0.57742),-2.645233,-1.731384
UpLeft,1,10.44848,(-0.66499* -0.17825* -0.13765* 0.71208),(-0.83013* -0.31933* -0.02348* 0.45646),-17.07585,33.71808,(-0.81587* -0.00889* 0.03029* 0.57738),-2.665741,-1.714294
UpLeft,1,10.4765,(-0.66499* -0.17825* -0.13765* 0.71208),(-0.83183* -0.31919* -0.02269* 0.45350),-17.12487,34.11801,(-0.81543* -0.00901* 0.03053* 0.57798),-2.734558,-1.777039
UpLeft,1,10.50529,(-0.66499* -0.17825* -0.13765* 0.71208),(-0.83210* -0.31982* -0.02260* 0.45256),-17.21812,34.21274,(-0.81506* -0.00887* 0.03076* 0.57849),-2.772308,-1.83905
UpLeft,1,10.53151,(-0.66499* -0.17825* -0.13765* 0.71208),(-0.83265* -0.31991* -0.02332* 0.45145),-17.18293,34.32974,(-0.81498* -0.00900* 0.03090* 0.57859),-2.799591,-1.841064
UpLeft,1,10.55956,(-0.66499* -0.17825* -0.13765* 0.71208),(-0.83215* -0.31971* -0.02296* 0.45254),-17.17718,34.21103,(-0.81485* -0.00907* 0.03120* 0.57876),-2.837067,-1.850464
UpLeft,1,10.58756,(-0.66499* -0.17825* -0.13765* 0.71208),(-0.83216* -0.31953* -0.02282* 0.45266),-17.16331,34.20648,(-0.81509* -0.00914* 0.03127* 0.57841),-2.823425,-1.802002
UpLeft,1,10.61549,(-0.66499* -0.17825* -0.13765* 0.71208),(-0.83264* -0.31929* -0.02322* 0.45191),-17.10638,34.29877,(-0.81523* -0.00925* 0.03139* 0.57822),-2.826874,-1.769318
UpLeft,1,10.64317,(-0.66499* -0.17825* -0.13765* 0.71208),(-0.83236* -0.31936* -0.02308* 0.45238),-17.1241,34.24033,(-0.81530* -0.00944* 0.03157* 0.57810),-2.847473,-1.741852
