Direction,tCount,Time,StartRotation,HeadRotation,HeadYaw,HeadPitch,TrunkRotation,TrunkYaw,TrunkPitch
Left,1,26.99824,(0.16181* -0.77116* -0.55851* -0.25922),(0.13508* -0.74509* -0.58090* -0.29858),0.3442688,0.4285555,(-0.56858* 0.37244* -0.60659* 0.41238),-0.1854706,3.0336
Left,1,27.01899,(0.16181* -0.77116* -0.55851* -0.25922),(0.13315* -0.74678* -0.57742* -0.30197),-0.1813354,0.1151853,(-0.56946* 0.37120* -0.60688* 0.41184),-0.2208557,3.218262
Left,1,27.04288,(0.16181* -0.77116* -0.55851* -0.25922),(0.13205* -0.74685* -0.57567* -0.30558),-0.5733948,0.03517151,(-0.57104* 0.36914* -0.60765* 0.41038),-0.2219772,3.569916
Left,1,27.06352,(0.16181* -0.77116* -0.55851* -0.25922),(0.12935* -0.74754* -0.57381* -0.30854),-1.073273,-0.05541897,(-0.57135* 0.36877* -0.60782* 0.41003),-0.2137451,3.640167
Left,1,27.08748,(0.16181* -0.77116* -0.55851* -0.25922),(0.12558* -0.74802* -0.57354* -0.30944),-1.4776,0.01736546,(-0.57203* 0.36853* -0.60804* 0.40896),-0.1502838,3.758301
Left,1,27.10804,(0.16181* -0.77116* -0.55851* -0.25922),(0.12350* -0.74752* -0.57360* -0.31138),-1.781586,0.1423869,(-0.57218* 0.36842* -0.60816* 0.40867),-0.1299896,3.794525
Left,1,27.13159,(0.16181* -0.77116* -0.55851* -0.25922),(0.12366* -0.74646* -0.57456* -0.31208),-1.772247,0.299078,(-0.57321* 0.36789* -0.60832* 0.40748),-0.08602905,3.958984
Left,1,27.15265,(0.16181* -0.77116* -0.55851* -0.25922),(0.12241* -0.74609* -0.57426* -0.31400),-2.015076,0.3563247,(-0.57378* 0.36747* -0.60830* 0.40707),-0.09510803,4.043945
Left,1,27.17613,(0.16181* -0.77116* -0.55851* -0.25922),(0.12243* -0.74552* -0.57473* -0.31446),-2.023438,0.4401193,(-0.57536* 0.36582* -0.60844* 0.40612),-0.149437,4.316071
Left,1,27.1969,(0.16181* -0.77116* -0.55851* -0.25922),(0.12221* -0.74537* -0.57427* -0.31575),-2.141541,0.4297276,(-0.57581* 0.36524* -0.60861* 0.40575),-0.1559143,4.410706
Left,1,27.22027,(0.16181* -0.77116* -0.55851* -0.25922),(0.12227* -0.74484* -0.57525* -0.31520),-2.063721,0.5438428,(-0.57629* 0.36425* -0.60894* 0.40548),-0.1843262,4.541931
Left,1,27.25195,(0.16181* -0.77116* -0.55851* -0.25922),(0.12338* -0.74328* -0.57816* -0.31313),-1.719391,0.8447037,(-0.57695* 0.36308* -0.60922* 0.40516),-0.2273712,4.69754
Left,1,27.27533,(0.16181* -0.77116* -0.55851* -0.25922),(0.12513* -0.74281* -0.57817* -0.31353),-1.587799,0.8268042,(-0.57733* 0.36236* -0.60918* 0.40532),-0.293541,4.766083
Left,1,27.29809,(0.16181* -0.77116* -0.55851* -0.25922),(0.12590* -0.74274* -0.57846* -0.31283),-1.463989,0.8252144,(-0.57760* 0.36192* -0.60885* 0.40582),-0.3850861,4.779205
Left,1,27.32112,(0.16181* -0.77116* -0.55851* -0.25922),(0.12675* -0.74352* -0.57784* -0.31179),-1.347717,0.6817241,(-0.57786* 0.36176* -0.60834* 0.40636),-0.4745331,4.760773
Left,1,27.34171,(0.16181* -0.77116* -0.55851* -0.25922),(0.12770* -0.74391* -0.57756* -0.31099),-1.22403,0.593082,(-0.57780* 0.36185* -0.60813* 0.40668),-0.5046616,4.727142
Left,1,27.36487,(0.16181* -0.77116* -0.55851* -0.25922),(0.12850* -0.74437* -0.57703* -0.31055),-1.14621,0.4857111,(-0.57786* 0.36236* -0.60722* 0.40750),-0.5976486,4.616699
Left,1,27.39669,(0.16181* -0.77116* -0.55851* -0.25922),(0.12961* -0.74457* -0.57707* -0.30953),-0.9820251,0.4314308,(-0.58398* 0.36147* -0.59937* 0.41118),-1.580132,4.58139
Left,1,27.42003,(0.16181* -0.77116* -0.55851* -0.25922),(0.13035* -0.74447* -0.57704* -0.30951),-0.9152527,0.4122844,(-0.57637* 0.36652* -0.60159* 0.41419),-1.191429,3.674042
Left,1,27.4522,(0.16181* -0.77116* -0.55851* -0.25922),(0.13095* -0.74487* -0.57629* -0.30969),-0.9025574,0.3029313,(-0.57777* 0.36741* -0.59923* 0.41488),-1.37973,3.567719
Left,1,27.47558,(0.16181* -0.77116* -0.55851* -0.25922),(0.13046* -0.74508* -0.57608* -0.30980),-0.9621582,0.2868381,(-0.57732* 0.36940* -0.59709* 0.41680),-1.539841,3.216309
Left,1,27.49907,(0.16181* -0.77116* -0.55851* -0.25922),(0.13075* -0.74533* -0.57526* -0.31060),-1.017517,0.198946,(-0.57587* 0.37213* -0.59420* 0.42049),-1.817039,2.636841
Left,1,27.51962,(0.16181* -0.77116* -0.55851* -0.25922),(0.12939* -0.74409* -0.57743* -0.31009),-1.021729,0.5073304,(-0.57632* 0.37168* -0.59272* 0.42237),-2.096077,2.554657
Left,1,27.54317,(0.16181* -0.77116* -0.55851* -0.25922),(0.12920* -0.74389* -0.57764* -0.31028),-1.042267,0.5468631,(-0.57636* 0.37454* -0.59063* 0.42271),-2.097168,2.244476
Left,1,27.56404,(0.16181* -0.77116* -0.55851* -0.25922),(0.13045* -0.74352* -0.57749* -0.31091),-0.9755859,0.5273056,(-0.57474* 0.37619* -0.59106* 0.42284),-1.943581,2.02832
Left,1,27.58721,(0.16181* -0.77116* -0.55851* -0.25922),(0.13081* -0.74234* -0.57824* -0.31220),-0.9951782,0.6745491,(-0.57288* 0.37844* -0.59277* 0.42097),-1.509758,1.894653
Left,1,27.61945,(0.16181* -0.77116* -0.55851* -0.25922),(0.12864* -0.73995* -0.58036* -0.31480),-1.269745,1.114006,(-0.57314* 0.37815* -0.59494* 0.41780),-1.146942,2.162964
Left,1,27.64295,(0.16181* -0.77116* -0.55851* -0.25922),(0.12833* -0.74090* -0.57923* -0.31479),-1.340942,0.9618378,(-0.57320* 0.37621* -0.59665* 0.41703),-1.087997,2.416718
Left,1,27.66416,(0.16181* -0.77116* -0.55851* -0.25922),(0.12671* -0.74110* -0.57895* -0.31549),-1.540009,0.98104,(-0.57307* 0.37561* -0.59725* 0.41689),-1.069466,2.484344
Left,1,27.68769,(0.16181* -0.77116* -0.55851* -0.25922),(0.12550* -0.74220* -0.57826* -0.31466),-1.622833,0.8756914,(-0.57321* 0.37283* -0.59921* 0.41638),-1.067154,2.804352
Left,1,27.70848,(0.16181* -0.77116* -0.55851* -0.25922),(0.12514* -0.74248* -0.57805* -0.31452),-1.654419,0.8488402,(-0.57313* 0.37249* -0.59962* 0.41620),-1.044006,2.850098
Left,1,27.73247,(0.16181* -0.77116* -0.55851* -0.25922),(0.12774* -0.74219* -0.57882* -0.31272),-1.278625,0.8353219,(-0.57275* 0.37284* -0.59986* 0.41608),-0.9895782,2.815399
Left,1,27.7526,(0.16181* -0.77116* -0.55851* -0.25922),(0.12838* -0.74173* -0.57916* -0.31294),-1.22168,0.878633,(-0.57288* 0.37322* -0.59946* 0.41613),-1.000137,2.776703
Left,1,27.77624,(0.16181* -0.77116* -0.55851* -0.25922),(0.13005* -0.73688* -0.58299* -0.31657),-1.152832,1.524785,(-0.57296* 0.37415* -0.59872* 0.41626),-1.006607,2.674988
Left,1,27.80871,(0.16181* -0.77116* -0.55851* -0.25922),(0.12946* -0.74065* -0.57949* -0.31443),-1.206909,0.9620857,(-0.57418* 0.37449* -0.59788* 0.41547),-1.013313,2.728424
Left,1,27.83249,(0.16181* -0.77116* -0.55851* -0.25922),(0.12673* -0.74095* -0.57956* -0.31472),-1.466003,1.03557,(-0.57465* 0.37470* -0.59695* 0.41597),-1.111496,2.681305
Left,1,27.85277,(0.16181* -0.77116* -0.55851* -0.25922),(0.12566* -0.74074* -0.57922* -0.31625),-1.671173,1.068785,(-0.57502* 0.37425* -0.59631* 0.41678),-1.251518,2.676147
Left,1,27.87651,(0.16181* -0.77116* -0.55851* -0.25922),(0.12436* -0.74025* -0.57935* -0.31769),-1.872955,1.167392,(-0.57575* 0.37325* -0.59489* 0.41869),-1.566757,2.654388
Left,1,27.89709,(0.16181* -0.77116* -0.55851* -0.25922),(0.12304* -0.73972* -0.57956* -0.31903),-2.066772,1.275953,(-0.57463* 0.37427* -0.59517* 0.41892),-1.479248,2.507538
Left,1,27.92103,(0.16181* -0.77116* -0.55851* -0.25922),(0.12322* -0.73932* -0.57999* -0.31911),-2.038513,1.335018,(-0.57390* 0.37551* -0.59431* 0.42003),-1.530624,2.282898
Left,1,27.9423,(0.16181* -0.77116* -0.55851* -0.25922),(0.12303* -0.73854* -0.58084* -0.31945),-2.044556,1.470766,(-0.57389* 0.37586* -0.59384* 0.42039),-1.569252,2.22052
Left,1,27.97519,(0.16181* -0.77116* -0.55851* -0.25922),(0.12340* -0.73624* -0.58317* -0.32038),-1.980743,1.82574,(-0.57302* 0.37880* -0.59180* 0.42181),-1.621834,1.799591
Left,1,27.99863,(0.16181* -0.77116* -0.55851* -0.25922),(0.12383* -0.73474* -0.58435* -0.32150),-1.967896,2.026744,(-0.57797* 0.37738* -0.58718* 0.42279),-2.209938,1.994598
Left,1,28.01935,(0.16181* -0.77116* -0.55851* -0.25922),(0.12336* -0.73314* -0.58508* -0.32399),-2.141785,2.23674,(-0.57790* 0.37680* -0.58760* 0.42282),-2.216362,2.048035
Left,1,28.04314,(0.16181* -0.77116* -0.55851* -0.25922),(0.12068* -0.73347* -0.58425* -0.32573),-2.522797,2.239942,(-0.57410* 0.37729* -0.58918* 0.42535),-2.180519,1.717743
Left,1,28.06415,(0.16181* -0.77116* -0.55851* -0.25922),(0.12029* -0.73311* -0.58397* -0.32719),-2.66272,2.264977,(-0.57352* 0.37737* -0.58891* 0.42644),-2.263,1.615173
Left,1,28.08763,(0.16181* -0.77116* -0.55851* -0.25922),(0.11790* -0.73234* -0.58456* -0.32875),-2.952881,2.455626,(-0.57266* 0.37660* -0.58756* 0.43012),-2.657272,1.398163
Left,1,28.10869,(0.16181* -0.77116* -0.55851* -0.25922),(0.11566* -0.73143* -0.58492* -0.33092),-3.27829,2.635097,(-0.57283* 0.37623* -0.58703* 0.43094),-2.780899,1.37912
Left,1,28.14223,(0.16181* -0.77116* -0.55851* -0.25922),(0.11158* -0.73032* -0.58601* -0.33282),-3.721649,2.947079,(-0.57602* 0.37439* -0.58354* 0.43303),-3.361183,1.492462
Left,1,28.16538,(0.16181* -0.77116* -0.55851* -0.25922),(0.11180* -0.72978* -0.58545* -0.33491),-3.858978,2.943133,(-0.57605* 0.37552* -0.58095* 0.43549),-3.660904,1.200104
Left,1,28.18637,(0.16181* -0.77116* -0.55851* -0.25922),(0.10978* -0.72941* -0.58531* -0.33663),-4.155518,3.031658,(-0.57501* 0.37711* -0.58059* 0.43598),-3.606758,0.978241
Left,1,28.20982,(0.16181* -0.77116* -0.55851* -0.25922),(0.10749* -0.72927* -0.58529* -0.33772),-4.429413,3.119566,(-0.57456* 0.37812* -0.57975* 0.43679),-3.657066,0.8052673
Left,1,28.24224,(0.16181* -0.77116* -0.55851* -0.25922),(0.10355* -0.72840* -0.58551* -0.34042),-4.945496,3.339472,(-0.57448* 0.37872* -0.57891* 0.43750),-3.73349,0.6911621
Left,1,28.27467,(0.16181* -0.77116* -0.55851* -0.25922),(0.10203* -0.72764* -0.58535* -0.34278),-5.240662,3.43914,(-0.57508* 0.37792* -0.57850* 0.43794),-3.855217,0.7551575
Left,1,28.29832,(0.16181* -0.77116* -0.55851* -0.25922),(0.10150* -0.72731* -0.58544* -0.34348),-5.329956,3.489457,(-0.57667* 0.37631* -0.57759* 0.43845),-4.087151,0.9216919
Left,1,28.33119,(0.16181* -0.77116* -0.55851* -0.25922),(0.10076* -0.72637* -0.58618* -0.34441),-5.429901,3.646834,(-0.57782* 0.37513* -0.57638* 0.43952),-4.346947,0.9924927
Left,1,28.35474,(0.16181* -0.77116* -0.55851* -0.25922),(0.09964* -0.72593* -0.58633* -0.34543),-5.59137,3.730567,(-0.57682* 0.37586* -0.57574* 0.44105),-4.442047,0.7800598
Left,1,28.37512,(0.16181* -0.77116* -0.55851* -0.25922),(0.09863* -0.72544* -0.58637* -0.34667),-5.760193,3.805402,(-0.57616* 0.37583* -0.57641* 0.44106),-4.38205,0.7636414
Left,1,28.39876,(0.16181* -0.77116* -0.55851* -0.25922),(0.09794* -0.72503* -0.58655* -0.34741),-5.863983,3.874887,(-0.57616* 0.37572* -0.57598* 0.44173),-4.469055,0.7252808
Left,1,28.42193,(0.16181* -0.77116* -0.55851* -0.25922),(0.09723* -0.72434* -0.58694* -0.34840),-5.978271,3.983256,(-0.57584* 0.37587* -0.57476* 0.44359),-4.678848,0.5651245
Left,1,28.44219,(0.16181* -0.77116* -0.55851* -0.25922),(0.09599* -0.72390* -0.58696* -0.34962),-6.167175,4.060322,(-0.57550* 0.37628* -0.57447* 0.44408),-4.704552,0.4788513
Left,1,28.46567,(0.16181* -0.77116* -0.55851* -0.25922),(0.09510* -0.72359* -0.58688* -0.35064),-6.316223,4.107875,(-0.57596* 0.37581* -0.57347* 0.44517),-4.894714,0.4586792
Left,1,28.48646,(0.16181* -0.77116* -0.55851* -0.25922),(0.09425* -0.72308* -0.58667* -0.35227),-6.507538,4.157825,(-0.57560* 0.37636* -0.57296* 0.44581),-4.939156,0.3464966
Left,1,28.5099,(0.16181* -0.77116* -0.55851* -0.25922),(0.09311* -0.72266* -0.58631* -0.35403),-6.738037,4.199017,(-0.57450* 0.37757* -0.57242* 0.44691),-4.965248,0.1151733
Left,1,28.54227,(0.16181* -0.77116* -0.55851* -0.25922),(0.09247* -0.71853* -0.58783* -0.36003),-7.144226,4.652004,(-0.57397* 0.37770* -0.57134* 0.44886),-5.169121,-0.05657959
Left,1,28.56551,(0.16181* -0.77116* -0.55851* -0.25922),(0.09066* -0.72128* -0.58549* -0.35879),-7.300995,4.316243,(-0.57357* 0.37763* -0.57041* 0.45061),-5.361748,-0.1897583
Left,1,28.58612,(0.16181* -0.77116* -0.55851* -0.25922),(0.08924* -0.72078* -0.58523* -0.36058),-7.556519,4.378237,(-0.57328* 0.37795* -0.57041* 0.45070),-5.343285,-0.2363892
Left,1,28.60959,(0.16181* -0.77116* -0.55851* -0.25922),(0.08853* -0.72038* -0.58484* -0.36217),-7.738922,4.398971,(-0.57305* 0.37829* -0.57006* 0.45115),-5.376656,-0.3101501
Left,1,28.63251,(0.16181* -0.77116* -0.55851* -0.25922),(0.08804* -0.71962* -0.58504* -0.36349),-7.864532,4.4863,(-0.57371* 0.37709* -0.56899* 0.45268),-5.652077,-0.2849731
Left,1,28.65299,(0.16181* -0.77116* -0.55851* -0.25922),(0.08743* -0.71928* -0.58449* -0.36519),-8.05188,4.485657,(-0.57392* 0.37677* -0.56853* 0.45325),-5.751122,-0.2883301
Left,1,28.67667,(0.16181* -0.77116* -0.55851* -0.25922),(0.08674* -0.71905* -0.58403* -0.36653),-8.218567,4.485963,(-0.57412* 0.37035* -0.57039* 0.45595),-6.193771,0.1478882
Left,1,28.70911,(0.16181* -0.77116* -0.55851* -0.25922),(0.08648* -0.71820* -0.58403* -0.36828),-8.359863,4.554529,(-0.57406* 0.36858* -0.57024* 0.45763),-6.429611,0.1941223
Left,1,28.7398,(0.16181* -0.77116* -0.55851* -0.25922),(0.08540* -0.71741* -0.58414* -0.36989),-8.560333,4.654905,(-0.57394* 0.36762* -0.56975* 0.45917),-6.63311,0.1691895
Left,1,28.76545,(0.16181* -0.77116* -0.55851* -0.25922),(0.08402* -0.71637* -0.58422* -0.37208),-8.827606,4.777999,(-0.57400* 0.36693* -0.56958* 0.45984),-6.735977,0.1882629
Left,1,28.78871,(0.16181* -0.77116* -0.55851* -0.25922),(0.08350* -0.71548* -0.58400* -0.37424),-9.027924,4.837368,(-0.57311* 0.36693* -0.56923* 0.46139),-6.856445,0.04644775
Left,1,28.82082,(0.16181* -0.77116* -0.55851* -0.25922),(0.08139* -0.71418* -0.58367* -0.37770),-9.46109,4.966579,(-0.57393* 0.37056* -0.56654* 0.46078),-6.813927,-0.2355347
Left,1,28.85321,(0.16181* -0.77116* -0.55851* -0.25922),(0.07746* -0.71346* -0.58335* -0.38036),-10.00009,5.112226,(-0.57404* 0.37376* -0.56418* 0.46095),-6.81649,-0.5565796
Left,1,28.8772,(0.16181* -0.77116* -0.55851* -0.25922),(0.07567* -0.71224* -0.58356* -0.38269),-10.31192,5.268291,(-0.57398* 0.37294* -0.56385* 0.46210),-6.971764,-0.5638123
Left,1,28.89746,(0.16181* -0.77116* -0.55851* -0.25922),(0.07304* -0.71116* -0.58343* -0.38539),-10.7338,5.411926,(-0.57402* 0.37288* -0.56357* 0.46244),-7.020882,-0.5808105
Left,1,28.92097,(0.16181* -0.77116* -0.55851* -0.25922),(0.07117* -0.70785* -0.58519* -0.38914),-11.10428,5.841544,(-0.57446* 0.37187* -0.56339* 0.46293),-7.139091,-0.5051575
Left,1,28.95357,(0.16181* -0.77116* -0.55851* -0.25922),(0.06696* -0.70819* -0.58395* -0.39112),-11.65179,5.842069,(-0.57464* 0.37102* -0.56286* 0.46403),-7.311386,-0.4967651
Left,1,28.97697,(0.16181* -0.77116* -0.55851* -0.25922),(0.06538* -0.70671* -0.58470* -0.39295),-11.89526,6.052705,(-0.57486* 0.37021* -0.56261* 0.46470),-7.431496,-0.4618835
Left,1,28.99786,(0.16181* -0.77116* -0.55851* -0.25922),(0.06330* -0.70537* -0.58511* -0.39508),-12.2157,6.239546,(-0.57500* 0.37000* -0.56245* 0.46489),-7.471489,-0.4502258
Left,1,29.02124,(0.16181* -0.77116* -0.55851* -0.25922),(0.06239* -0.70459* -0.58547* -0.39609),-12.35751,6.349617,(-0.57540* 0.36927* -0.56208* 0.46542),-7.588539,-0.4057312
Left,1,29.05318,(0.16181* -0.77116* -0.55851* -0.25922),(0.06022* -0.70220* -0.58662* -0.39896),-12.71701,6.670321,(-0.57592* 0.36824* -0.56181* 0.46592),-7.716408,-0.3268738
Left,1,29.07644,(0.16181* -0.77116* -0.55851* -0.25922),(0.05879* -0.70096* -0.58738* -0.40022),-12.91013,6.861143,(-0.57632* 0.36751* -0.56144* 0.46645),-7.833298,-0.2822876
Left,1,29.10896,(0.16181* -0.77116* -0.55851* -0.25922),(0.05714* -0.69921* -0.58793* -0.40271),-13.2178,7.068849,(-0.57670* 0.36692* -0.56101* 0.46696),-7.94323,-0.2500305
Left,1,29.13235,(0.16181* -0.77116* -0.55851* -0.25922),(0.05637* -0.69780* -0.58891* -0.40383),-13.33759,7.268889,(-0.57680* 0.36642* -0.56081* 0.46746),-8.026169,-0.2360229
Left,1,29.15275,(0.16181* -0.77116* -0.55851* -0.25922),(0.05565* -0.69628* -0.59003* -0.40492),-13.44794,7.486287,(-0.57700* 0.36587* -0.56089* 0.46756),-8.063911,-0.1834106
Left,1,29.17623,(0.16181* -0.77116* -0.55851* -0.25922),(0.05542* -0.69615* -0.58972* -0.40563),-13.52853,7.471602,(-0.57727* 0.36521* -0.56088* 0.46775),-8.121597,-0.1249084
