Direction,tCount,Time,StartRotation,HeadRotation,HeadYaw,HeadPitch,TrunkRotation,TrunkYaw,TrunkPitch
UpLeft,1,9.099899,(-0.47416* 0.53939* 0.46611* 0.51670),(0.48461* -0.50360* -0.50958* -0.50187),0.0,-0.0,(0.57913* -0.43780* 0.59874* -0.33830),0.0,0.0
UpLeft,1,9.136027,(-0.47416* 0.53939* 0.46611* 0.51670),(0.48464* -0.50352* -0.50966* -0.50184),0.01143789,-0.00546813,(0.57923* -0.43757* 0.59891* -0.33813),-0.02088165,0.03869629
UpLeft,1,9.172573,(-0.47416* 0.53939* 0.46611* 0.51670),(0.48449* -0.50366* -0.50960* -0.50190),-0.01136732,-0.005550146,(0.57893* -0.43806* 0.59847* -0.33877),-0.01069641,-0.07208252
UpLeft,1,9.194128,(-0.47416* 0.53939* 0.46611* 0.51670),(0.48461* -0.50368* -0.50941* -0.50195),-0.01994228,0.009839773,(0.57880* -0.43813* 0.59847* -0.33892),-0.0001983643,-0.09143066
UpLeft,1,9.221885,(-0.47416* 0.53939* 0.46611* 0.51670),(0.48486* -0.50361* -0.50940* -0.50179),0.007413864,0.02976394,(0.57888* -0.43803* 0.59852* -0.33881),-0.01071167,-0.07208252
UpLeft,1,9.250697,(-0.47416* 0.53939* 0.46611* 0.51670),(0.48477* -0.50360* -0.50949* -0.50180),0.007605076,0.01857138,(0.57910* -0.43765* 0.59878* -0.33848),-0.04730225,-0.004364014
UpLeft,1,9.27993,(-0.47416* 0.53939* 0.46611* 0.51670),(0.48475* -0.50357* -0.50961* -0.50173),0.0188756,0.0131681,(0.57925* -0.43745* 0.59884* -0.33838),-0.08654785,0.02252197
UpLeft,1,9.308274,(-0.47416* 0.53939* 0.46611* 0.51670),(0.48475* -0.50355* -0.50945* -0.50190),0.0006933212,0.01081634,(0.57920* -0.43741* 0.59901* -0.33821),-0.04970551,0.0461731
UpLeft,1,9.337131,(-0.47416* 0.53939* 0.46611* 0.51670),(0.48469* -0.50354* -0.50947* -0.50197),-0.004880905,0.00237608,(0.57928* -0.43731* 0.59913* -0.33799),-0.04170227,0.07739258
UpLeft,1,9.364803,(-0.47416* 0.53939* 0.46611* 0.51670),(0.48465* -0.50357* -0.50952* -0.50192),-0.003016472,0.001470566,(0.57925* -0.43765* 0.59895* -0.33793),0.02110291,0.05273438
UpLeft,1,9.392675,(-0.47416* 0.53939* 0.46611* 0.51670),(0.48471* -0.50355* -0.50937* -0.50203),-0.01322508,0.006491423,(0.57920* -0.43761* 0.59919* -0.33764),0.07614899,0.08828735
UpLeft,1,9.420816,(-0.47416* 0.53939* 0.46611* 0.51670),(0.48466* -0.50362* -0.50939* -0.50199),-0.01716852,0.008452415,(0.57930* -0.43737* 0.59942* -0.33736),0.07355499,0.1388245
UpLeft,1,9.448338,(-0.47416* 0.53939* 0.46611* 0.51670),(0.48471* -0.50356* -0.50936* -0.50203),-0.01531792,0.007523775,(0.57930* -0.43737* 0.59948* -0.33726),0.09183502,0.1506653
UpLeft,1,9.476418,(-0.47416* 0.53939* 0.46611* 0.51670),(0.48459* -0.50355* -0.50954* -0.50198),-0.007630825,-0.007385254,(0.57931* -0.43745* 0.59934* -0.33738),0.07878113,0.1291504
UpLeft,1,9.504547,(-0.47416* 0.53939* 0.46611* 0.51670),(0.48457* -0.50369* -0.50932* -0.50208),-0.03533936,0.006476879,(0.57931* -0.43745* 0.59934* -0.33738),0.07878113,0.1291504
UpLeft,1,9.53167,(-0.47416* 0.53939* 0.46611* 0.51670),(0.48458* -0.50368* -0.50933* -0.50208),-0.03348255,0.005524158,(0.57939* -0.43735* 0.59934* -0.33738),0.05002594,0.1366577
UpLeft,1,9.560236,(-0.47416* 0.53939* 0.46611* 0.51670),(0.48471* -0.50347* -0.50954* -0.50194),0.006061077,-0.002918005,(0.57912* -0.43771* 0.59901* -0.33796),0.04993439,0.04522705
UpLeft,1,9.581235,(-0.47416* 0.53939* 0.46611* 0.51670),(0.48470* -0.50332* -0.50969* -0.50195),0.02178288,-0.02130699,(0.57979* -0.43643* 0.59989* -0.33691),-0.06937408,0.2677612
UpLeft,1,9.601364,(-0.47416* 0.53939* 0.46611* 0.51670),(0.48471* -0.50319* -0.50973* -0.50203),0.02832127,-0.03528523,(0.57972* -0.43633* 0.59996* -0.33704),-0.09280396,0.2655945
UpLeft,1,9.629024,(-0.47416* 0.53939* 0.46611* 0.51670),(0.48476* -0.50287* -0.50987* -0.50216),0.04950523,-0.06640887,(0.57999* -0.43576* 0.60029* -0.33670),-0.1621323,0.3505554
UpLeft,1,9.656612,(-0.47416* 0.53939* 0.46611* 0.51670),(0.48473* -0.50221* -0.51044* -0.50227),0.1120782,-0.1447232,(0.58057* -0.43509* 0.60053* -0.33615),-0.2693329,0.4624634
UpLeft,1,9.684786,(-0.47416* 0.53939* 0.46611* 0.51670),(0.48487* -0.50082* -0.51139* -0.50256),0.2368078,-0.2872918,(0.58120* -0.43445* 0.60054* -0.33587),-0.4303284,0.539093
UpLeft,1,9.712575,(-0.47416* 0.53939* 0.46611* 0.51670),(0.48405* -0.50029* -0.51172* -0.50353),0.1833086,-0.4387269,(0.58200* -0.43369* 0.60070* -0.33519),-0.5683746,0.6686096
UpLeft,1,9.740616,(-0.47416* 0.53939* 0.46611* 0.51670),(0.48327* -0.49935* -0.51281* -0.50411),0.2218246,-0.6329324,(0.58242* -0.43322* 0.60070* -0.33506),-0.6897507,0.7185364
UpLeft,1,9.768156,(-0.47416* 0.53939* 0.46611* 0.51670),(0.48279* -0.49796* -0.51417* -0.50456),0.3255019,-0.844662,(0.58283* -0.43268* 0.60072* -0.33502),-0.8336792,0.766571
UpLeft,1,9.796106,(-0.47416* 0.53939* 0.46611* 0.51670),(0.48206* -0.49692* -0.51535* -0.50508),0.3819442,-1.04349,(0.58310* -0.43241* 0.60066* -0.33499),-0.916954,0.7896729
UpLeft,1,9.824119,(-0.47416* 0.53939* 0.46611* 0.51670),(0.48171* -0.49597* -0.51610* -0.50558),0.4294419,-1.188793,(0.58352* -0.43194* 0.60060* -0.33497),-1.055443,0.828186
UpLeft,1,9.852059,(-0.47416* 0.53939* 0.46611* 0.51670),(0.48140* -0.49463* -0.51706* -0.50621),0.5076776,-1.37453,(0.58413* -0.43123* 0.60057* -0.33489),-1.253204,0.8921204
UpLeft,1,9.879527,(-0.47416* 0.53939* 0.46611* 0.51670),(0.48097* -0.49343* -0.51831* -0.50652),0.6056552,-1.55779,(0.58472* -0.43064* 0.60054* -0.33468),-1.40416,0.9602051
UpLeft,1,9.907502,(-0.47416* 0.53939* 0.46611* 0.51670),(-0.48076* 0.49177* 0.51983* 0.50676),0.7611823,-1.765913,(0.58517* -0.43012* 0.60057* -0.33449),-1.527016,1.02063
UpLeft,1,9.935163,(-0.47416* 0.53939* 0.46611* 0.51670),(-0.48027* 0.49000* 0.52145* 0.50728),0.8977919,-2.018623,(0.58560* -0.42964* 0.60069* -0.33415),-1.608025,1.094757
UpLeft,1,9.962914,(-0.47416* 0.53939* 0.46611* 0.51670),(-0.47992* 0.48816* 0.52339* 0.50738),1.090282,-2.260789,(0.58590* -0.42924* 0.60080* -0.33394),-1.679863,1.149414
UpLeft,1,9.990878,(-0.47416* 0.53939* 0.46611* 0.51670),(-0.48119* 0.48389* 0.52761* 0.50590),1.737784,-2.589564,(0.58615* -0.42889* 0.60082* -0.33390),-1.765533,1.182739
UpLeft,1,10.0186,(-0.47416* 0.53939* 0.46611* 0.51670),(-0.48088* 0.48062* 0.53030* 0.50650),2.026317,-2.983754,(0.58629* -0.42870* 0.60064* -0.33423),-1.87513,1.163635
