Direction,tCount,Time,StartRotation,HeadRotation,HeadYaw,HeadPitch,TrunkRotation,TrunkYaw,TrunkPitch
UpRight,1,14.87547,(-0.78423* -0.12237* -0.22714* 0.56428),(-0.78807* -0.13518* -0.21503* 0.56074),-0.0,-0.0,(-0.59752* 0.30421* -0.50790* 0.54080),-0.0,0.0
UpRight,1,14.90926,(-0.78423* -0.12237* -0.22714* 0.56428),(-0.78814* -0.13521* -0.21499* 0.56065),-0.002712131,0.01394653,(-0.59754* 0.30431* -0.50780* 0.54082),0.001617432,0.00928688
UpRight,1,14.93416,(-0.78423* -0.12237* -0.22714* 0.56428),(-0.78808* -0.13520* -0.21501* 0.56073),-0.002780676,0.00189209,(-0.59763* 0.30425* -0.50784* 0.54070),-0.001617432,-0.009292603
UpRight,1,14.9548,(-0.78423* -0.12237* -0.22714* 0.56428),(-0.78807* -0.13505* -0.21504* 0.56078),0.01110685,-0.007537842,(-0.59770* 0.30425* -0.50784* 0.54063),-0.003265381,-0.01857758
UpRight,1,14.98535,(-0.78423* -0.12237* -0.22714* 0.56428),(-0.78812* -0.13496* -0.21501* 0.56073),0.01951408,-0.001159668,(-0.59762* 0.30426* -0.50802* 0.54054),0.01617432,-0.03110504
UpRight,1,15.00825,(-0.78423* -0.12237* -0.22714* 0.56428),(-0.78804* -0.13502* -0.21496* 0.56086),0.005481362,-0.01580811,(-0.59762* 0.30427* -0.50812* 0.54046),0.02508545,-0.04201889
UpRight,1,15.03168,(-0.78423* -0.12237* -0.22714* 0.56428),(-0.78801* -0.13505* -0.21505* 0.56085),0.00825727,-0.0177002,(-0.59777* 0.30410* -0.50816* 0.54033),0.009674072,-0.06829834
UpRight,1,15.05472,(-0.78423* -0.12237* -0.22714* 0.56428),(-0.78800* -0.13512* -0.21509* 0.56083),0.005480289,-0.01580811,(-0.59787* 0.30404* -0.50820* 0.54022),0.006408691,-0.08685112
UpRight,1,15.0871,(-0.78423* -0.12237* -0.22714* 0.56428),(-0.78814* -0.13510* -0.21498* 0.56068),0.005624771,0.008270264,(-0.59804* 0.30387* -0.50807* 0.54026),-0.02676392,-0.09130478
UpRight,1,15.11023,(-0.78423* -0.12237* -0.22714* 0.56428),(-0.78818* -0.13511* -0.21485* 0.56067),-0.002714634,0.01394653,(-0.59793* 0.30393* -0.50812* 0.54030),-0.01461792,-0.08360672
UpRight,1,15.13322,(-0.78423* -0.12237* -0.22714* 0.56428),(-0.78813* -0.13503* -0.21483* 0.56077),-1.430511e-06,-0.0,(-0.59770* 0.30411* -0.50826* 0.54032),0.02020264,-0.06991196
UpRight,1,15.16381,(-0.78423* -0.12237* -0.22714* 0.56428),(-0.78813* -0.13501* -0.21519* 0.56064),0.02793729,0.005249023,(-0.59766* 0.30417* -0.50839* 0.54020),0.03961182,-0.08244705
