Direction,tCount,Time,StartRotation,HeadRotation,HeadYaw,HeadPitch,TrunkRotation,TrunkYaw,TrunkPitch
Down,1,15.78623,(-0.01521* -0.70018* -0.02895* -0.71321),(-0.02352* -0.71427* -0.03022* -0.69882),0.0,-0.0,(0.04127* 0.03630* 0.09932* 0.99354),0.0,0.0
Down,1,15.82319,(-0.01521* -0.70018* -0.02895* -0.71321),(-0.02383* -0.71420* -0.03016* -0.69889),-0.01020336,-0.0205698,(0.04960* 0.04482* 0.10797* 0.99190),0.9106445,-0.8016357
Down,1,15.8685,(-0.01521* -0.70018* -0.02895* -0.71321),(-0.02407* -0.71401* -0.03066* -0.69905),-0.03930759,-0.0801729,(0.05067* 0.04586* 0.10933* 0.99165),1.019226,-0.9021301
Down,1,15.89354,(-0.01521* -0.70018* -0.02895* -0.71321),(-0.02420* -0.71394* -0.03090* -0.69911),-0.04884052,-0.1099737,(0.05167* 0.04528* 0.10783* 0.99179),0.9534912,-1.034607
Down,1,15.92337,(-0.01521* -0.70018* -0.02895* -0.71321),(-0.02394* -0.71383* -0.03091* -0.69923),-0.06874609,-0.08959568,(0.05290* 0.04491* 0.10707* 0.99183),0.9068604,-1.186859
Down,1,15.95184,(-0.01521* -0.70018* -0.02895* -0.71321),(-0.02376* -0.71383* -0.03060* -0.69924),-0.06932592,-0.04979658,(0.05277* 0.04459* 0.10684* 0.99187),0.8712769,-1.176849
Down,1,15.98045,(-0.01521* -0.70018* -0.02895* -0.71321),(-0.02382* -0.71395* -0.03078* -0.69911),-0.0489614,-0.06960082,(0.05245* 0.04470* 0.10720* 0.99185),0.8839111,-1.1362
Down,1,16.01333,(-0.01521* -0.70018* -0.02895* -0.71321),(-0.02377* -0.71408* -0.03072* -0.69899),-0.02907801,-0.05960268,(0.04697* 0.04071* 0.10474* 0.99255),0.4620972,-0.571106
Down,1,16.03688,(-0.01521* -0.70018* -0.02895* -0.71321),(-0.02377* -0.71414* -0.03072* -0.69893),-0.0190773,-0.0596028,(0.05126* 0.04402* 0.10782* 0.99187),0.8092651,-1.004272
Down,1,16.0638,(-0.01521* -0.70018* -0.02895* -0.71321),(-0.02389* -0.71407* -0.03072* -0.69899),-0.02911806,-0.06979215,(0.05167* 0.04420* 0.10848* 0.99177),0.8254395,-1.044434
