Direction,tCount,Time,StartRotation,HeadRotation,HeadYaw,HeadPitch,TrunkRotation,TrunkYaw,TrunkPitch
UpLeft,1,9.752663,(-0.00414* 0.01547* -0.02607* -0.99953),(-0.00024* 0.02899* -0.02777* -0.99919),0,0,(0.03315* 0.08635* 0.00349* -0.99571),0,0
UpLeft,1,9.795531,(-0.00414* 0.01547* -0.02607* -0.99953),(0.00064* 0.02922* -0.02774* -0.99919),-0.02996826,-0.09994507,(0.03312* 0.08644* 0.00384* -0.99570),-0.00970459,-0.03997803
UpLeft,1,9.841656,(-0.00414* 0.01547* -0.02607* -0.99953),(-0.00090* -0.02913* 0.02782* 0.99919),-0.02005005,-0.1302795,(0.03277* 0.08645* 0.00389* -0.99571),-0.009735107,-0.04873657
UpLeft,1,9.866562,(-0.00414* 0.01547* -0.02607* -0.99953),(0.00051* 0.02870* -0.02696* -0.99922),0.03085327,-0.08718872,(0.03270* 0.08644* 0.00363* -0.99571),-0.009979248,-0.01843262
UpLeft,1,9.895181,(-0.00414* 0.01547* -0.02607* -0.99953),(0.00025* 0.02845* -0.02705* -0.99923),0.06072998,-0.05752563,(0.03281* 0.08608* 0.00336* -0.99574),0.02984619,0.01126099
UpLeft,1,9.924217,(-0.00414* 0.01547* -0.02607* -0.99953),(0.00016* 0.02836* -0.02714* -0.99923),0.07064819,-0.04782104,(0.03284* 0.08607* 0.00301* -0.99574),0.02954102,0.05126953
UpLeft,1,9.952519,(-0.00414* 0.01547* -0.02607* -0.99953),(-0.00002* 0.02811* -0.02706* -0.99924),0.1007385,-0.02752686,(-0.03279* -0.08606* -0.00266* 0.99575),0.02923584,0.09158325
UpLeft,1,9.981514,(-0.00414* 0.01547* -0.02607* -0.99953),(-0.00002* 0.02828* -0.02715* -0.99923),0.08065796,-0.02783203,(-0.03279* -0.08623* -0.00258* 0.99573),0.009155273,0.101593
UpLeft,1,10.00915,(-0.00414* 0.01547* -0.02607* -0.99953),(0.00009* 0.02872* -0.02741* -0.99921),0.03036499,-0.03875732,(-0.03280* -0.08632* -0.00249* 0.99572),-0.0009155273,0.1115723
UpLeft,1,10.03781,(-0.00414* 0.01547* -0.02607* -0.99953),(0.00019* 0.02924* -0.02723* -0.99920),-0.02944946,-0.04812622,(-0.03290* -0.08640* -0.00242* 0.99571),-0.01098633,0.1212769
UpLeft,1,10.06533,(-0.00414* 0.01547* -0.02607* -0.99953),(-0.00007* 0.02959* -0.02715* -0.99919),-0.06936646,-0.01785278,(-0.03299* -0.08657* -0.00234* 0.99570),-0.03100586,0.1309509
UpLeft,1,10.09299,(-0.00414* 0.01547* -0.02607* -0.99953),(-0.00024* 0.02986* -0.02707* -0.99919),-0.0993042,0.002441406,(-0.03290* -0.08657* -0.00234* 0.99570),-0.03103638,0.1312561
UpLeft,1,10.12316,(-0.00414* 0.01547* -0.02607* -0.99953),(-0.00016* 0.02959* -0.02689* -0.99920),-0.0690918,-0.00692749,(-0.03283* -0.08665* -0.00216* 0.99570),-0.04122925,0.1515808
UpLeft,1,10.14891,(-0.00414* 0.01547* -0.02607* -0.99953),(0.00000* 0.02933* -0.02689* -0.99921),-0.0390625,-0.0269165,(-0.03266* -0.08674* -0.00215* 0.99569),-0.05126953,0.1521912
UpLeft,1,10.17816,(-0.00414* 0.01547* -0.02607* -0.99953),(0.00060* 0.02922* -0.02661* -0.99922),-0.02877808,-0.09597778,(-0.03258* -0.08682* -0.00205* 0.99569),-0.06137085,0.1625061
UpLeft,1,10.20627,(-0.00414* 0.01547* -0.02607* -0.99953),(0.00076* 0.02905* -0.02625* -0.99923),-0.008392334,-0.1147461,(-0.03251* -0.08673* -0.00178* 0.99570),-0.05160522,0.1928406
UpLeft,1,10.23079,(-0.00414* 0.01547* -0.02607* -0.99953),(-0.00086* -0.02939* 0.02616* 0.99923),-0.04830933,-0.1244507,(-0.03234* -0.08673* -0.00177* 0.99571),-0.05163574,0.1934509
UpLeft,1,10.25907,(-0.00414* 0.01547* -0.02607* -0.99953),(-0.00175* -0.03033* 0.02596* 0.99920),-0.1581421,-0.2237549,(-0.03241* -0.08682* -0.00195* 0.99569),-0.06149292,0.1731567
UpLeft,1,10.29029,(-0.00414* 0.01547* -0.02607* -0.99953),(-0.00291* -0.03152* 0.02566* 0.99917),-0.2977905,-0.3527832,(-0.03247* -0.08718* -0.00232* 0.99566),-0.1011658,0.132843
UpLeft,1,10.31476,(-0.00414* 0.01547* -0.02607* -0.99953),(-0.00407* -0.03280* 0.02553* 0.99913),-0.4476318,-0.4823914,(-0.03245* -0.08736* -0.00250* 0.99565),-0.1210327,0.1128235
UpLeft,1,10.34119,(-0.00414* 0.01547* -0.02607* -0.99953),(-0.00532* -0.03373* 0.02558* 0.99909),-0.5576477,-0.6226501,(0.03240* 0.08790* 0.00312* -0.99560),-0.1805115,0.04284668
UpLeft,1,10.36293,(-0.00414* 0.01547* -0.02607* -0.99953),(-0.00677* -0.03561* 0.02560* 0.99901),-0.7776794,-0.7828979,(0.03237* 0.08808* 0.00339* -0.99558),-0.2002563,0.01281738
UpLeft,1,10.38783,(-0.00414* 0.01547* -0.02607* -0.99953),(-0.00903* -0.03843* 0.02576* 0.99889),-1.107758,-1.033691,(-0.02127* -0.08199* 0.00315* 0.99640),0.4824829,0.6743164
UpLeft,1,10.41512,(-0.00414* 0.01547* -0.02607* -0.99953),(-0.00951* -0.04042* 0.02555* 0.99881),-1.337524,-1.083069,(-0.01838* -0.08095* 0.00420* 0.99654),0.6013184,0.7749023
UpLeft,1,10.44181,(-0.00414* 0.01547* -0.02607* -0.99953),(-0.01091* -0.04352* 0.02590* 0.99866),-1.697845,-1.234528,(-0.01799* -0.08123* 0.00370* 0.99653),0.5717163,0.716156
UpLeft,1,10.46844,(-0.00414* 0.01547* -0.02607* -0.99953),(-0.01223* -0.04706* 0.02580* 0.99848),-2.107727,-1.374481,(0.02827* 0.08714* 0.00326* -0.99579),-0.09106445,-0.002471924
UpLeft,1,10.49635,(-0.00414* 0.01547* -0.02607* -0.99953),(-0.01416* -0.05049* 0.02592* 0.99829),-2.507782,-1.585266,(0.03120* 0.08903* 0.00576* -0.99552),-0.2984924,-0.2637329
UpLeft,1,10.52422,(-0.00414* 0.01547* -0.02607* -0.99953),(-0.01687* -0.05399* 0.02582* 0.99807),-2.917542,-1.885437,(0.03082* 0.08939* 0.00600* -0.99550),-0.3383484,-0.2924805
UpLeft,1,10.55171,(-0.00414* 0.01547* -0.02607* -0.99953),(-0.01950* -0.05775* 0.02569* 0.99781),-3.357239,-2.175598,(0.03078* 0.08975* 0.00645* -0.99547),-0.3779907,-0.3424988
UpLeft,1,10.57911,(-0.00414* 0.01547* -0.02607* -0.99953),(-0.02258* -0.06158* 0.02569* 0.99752),-3.807007,-2.516357,(0.03058* 0.09036* 0.00671* -0.99542),-0.4478149,-0.3718567
UpLeft,1,10.60673,(-0.00414* 0.01547* -0.02607* -0.99953),(-0.02571* -0.06550* 0.02522* 0.99720),-4.266235,-2.865601,(0.03032* 0.09105* 0.00662* -0.99536),-0.5279541,-0.3609314
UpLeft,1,10.6348,(-0.00414* 0.01547* -0.02607* -0.99953),(-0.02909* -0.06951* 0.02444* 0.99686),-4.735077,-3.243896,(0.03042* 0.09183* 0.00648* -0.99529),-0.6180725,-0.3412476
UpLeft,1,10.6624,(-0.00414* 0.01547* -0.02607* -0.99953),(-0.03232* -0.07359* 0.02409* 0.99647),-5.214355,-3.603699,(-0.02734* -0.08830* -0.00085* 0.99572),-0.2333374,0.2715759
UpLeft,1,10.68973,(-0.00414* 0.01547* -0.02607* -0.99953),(-0.03554* -0.07751* 0.02362* 0.99608),-5.673431,-3.963226,(-0.02708* -0.08934* -0.00085* 0.99563),-0.3533936,0.272522
UpLeft,1,10.71816,(-0.00414* 0.01547* -0.02607* -0.99953),(-0.03852* -0.08159* 0.02332* 0.99565),-6.15274,-4.293365,(-0.02661* -0.09040* -0.00128* 0.99555),-0.473114,0.2240906
UpLeft,1,10.74596,(-0.00414* 0.01547* -0.02607* -0.99953),(-0.04105* -0.08542* 0.02304* 0.99523),-6.602081,-4.573547,(-0.02646* -0.09154* -0.00191* 0.99545),-0.6026001,0.1544189
UpLeft,1,10.77374,(-0.00414* 0.01547* -0.02607* -0.99953),(-0.04305* -0.08901* 0.02280* 0.99484),-7.021606,-4.793762,(-0.02606* -0.09303* -0.00244* 0.99532),-0.7722168,0.09567261
UpLeft,1,10.80123,(-0.00414* 0.01547* -0.02607* -0.99953),(-0.04540* -0.09240* 0.02261* 0.99443),-7.421021,-5.05423,(0.02568* 0.09426* 0.00278* -0.99521),-0.9120178,0.05691528
UpLeft,1,10.82865,(-0.00414* 0.01547* -0.02607* -0.99953),(-0.04729* -0.09582* 0.02218* 0.99403),-7.820282,-5.263824,(0.02557* 0.09565* 0.00298* -0.99508),-1.071899,0.03723145
UpLeft,1,10.85704,(-0.00414* 0.01547* -0.02607* -0.99953),(-0.04945* -0.09914* 0.02181* 0.99361),-8.209534,-5.503723,(0.02520* 0.09714* 0.00325* -0.99495),-1.24173,0.008483887
UpLeft,1,10.88472,(-0.00414* 0.01547* -0.02607* -0.99953),(-0.05219* -0.10270* 0.02117* 0.99312),-8.628357,-5.812958,(0.02467* 0.09829* 0.00410* -0.99484),-1.371063,-0.0899353
UpLeft,1,10.91237,(-0.00414* 0.01547* -0.02607* -0.99953),(-0.05495* -0.10652* 0.02058* 0.99258),-9.077179,-6.122498,(0.02370* 0.09920* 0.00596* -0.99477),-1.469666,-0.3071289
UpLeft,1,10.94008,(-0.00414* 0.01547* -0.02607* -0.99953),(-0.05810* -0.10999* 0.01969* 0.99204),-9.485504,-6.481079,(0.02341* 0.10062* 0.00701* -0.99463),-1.628815,-0.4264832
UpLeft,1,10.96815,(-0.00414* 0.01547* -0.02607* -0.99953),(-0.06178* -0.11370* 0.01878* 0.99142),-9.923615,-6.899994,(0.02325* 0.10202* 0.00764* -0.99448),-1.788361,-0.4961548
UpLeft,1,10.99619,(-0.00414* 0.01547* -0.02607* -0.99953),(-0.06580* -0.11747* 0.01779* 0.99073),-10.37146,-7.358826,(0.02351* 0.10367* 0.00762* -0.99431),-1.978363,-0.4870911
UpLeft,1,11.02404,(-0.00414* 0.01547* -0.02607* -0.99953),(-0.06919* -0.12119* 0.01677* 0.99007),-10.80939,-7.747437,(0.02424* 0.10591* 0.00723* -0.99405),-2.238647,-0.4295959
UpLeft,1,11.05131,(-0.00414* 0.01547* -0.02607* -0.99953),(-0.07259* -0.12463* 0.01582* 0.98942),-11.21738,-8.136292,(0.02441* 0.10747* 0.00720* -0.99388),-2.418671,-0.4201965
UpLeft,1,11.07991,(-0.00414* 0.01547* -0.02607* -0.99953),(-0.07629* -0.12838* 0.01523* 0.98867),-11.66556,-8.556732,(0.02470* 0.10904* 0.00771* -0.99370),-2.598267,-0.4714966
UpLeft,1,11.10729,(-0.00414* 0.01547* -0.02607* -0.99953),(-0.07968* -0.13199* 0.01422* 0.98794),-12.09332,-8.945618,(0.02481* 0.11027* 0.00819* -0.99356),-2.737854,-0.5220947
UpLeft,1,11.13503,(-0.00414* 0.01547* -0.02607* -0.99953),(-0.08220* -0.13583* 0.01399* 0.98722),-12.55228,-9.22699,(0.02456* 0.11131* 0.00810* -0.99345),-2.857971,-0.5111389
UpLeft,1,11.16289,(-0.00414* 0.01547* -0.02607* -0.99953),(-0.08481* -0.13993* 0.01362* 0.98643),-13.04111,-9.518097,(0.02453* 0.11244* 0.00830* -0.99332),-2.987854,-0.5311584
UpLeft,1,11.19026,(-0.00414* 0.01547* -0.02607* -0.99953),(-0.08728* -0.14422* 0.01296* 0.98560),-13.54965,-9.798279,(0.02442* 0.11331* 0.00840* -0.99322),-3.087799,-0.5408325
UpLeft,1,11.21866,(-0.00414* 0.01547* -0.02607* -0.99953),(-0.08959* -0.14790* 0.01245* 0.98486),-13.98834,-10.05878,(0.02447* 0.11427* 0.00870* -0.99311),-3.19754,-0.571167
UpLeft,1,11.24644,(-0.00414* 0.01547* -0.02607* -0.99953),(-0.09272* -0.15212* 0.01201* 0.98393),-14.49673,-10.41013,(0.02434* 0.11523* 0.00906* -0.99300),-3.307312,-0.6108398
UpLeft,1,11.27439,(-0.00414* 0.01547* -0.02607* -0.99953),(-0.09631* -0.15570* 0.01073* 0.98304),-14.92383,-10.82867,(0.02385* 0.11716* 0.01010* -0.99278),-3.52652,-0.7295532
UpLeft,1,11.31272,(-0.00414* 0.01547* -0.02607* -0.99953),(-0.09856* -0.15750* 0.01017* 0.98254),-15.14218,-11.08856,(0.02378* 0.11776* 0.00993* -0.99271),-3.59671,-0.709259
UpLeft,1,11.34461,(-0.00414* 0.01547* -0.02607* -0.99953),(-0.10846* -0.16579* 0.00697* 0.98015),-16.14377,-12.24585,(0.02371* 0.11829* 0.01046* -0.99264),-3.656281,-0.7692261
UpLeft,1,11.37159,(-0.00414* 0.01547* -0.02607* -0.99953),(-0.11323* -0.16876* 0.00560* 0.97912),-16.50952,-12.80496,(0.02396* 0.11914* 0.00981* -0.99254),-3.756805,-0.6899109
UpLeft,1,11.39942,(-0.00414* 0.01547* -0.02607* -0.99953),(-0.11543* -0.17021* 0.00485* 0.97861),-16.68741,-13.06418,(0.02398* 0.12026* 0.00958* -0.99241),-3.886963,-0.6599121
UpLeft,1,11.42677,(-0.00414* 0.01547* -0.02607* -0.99953),(-0.11945* -0.17251* 0.00383* 0.97773),-16.97379,-13.53397,(0.02392* 0.12121* 0.00925* -0.99230),-3.997284,-0.6195679
UpLeft,1,11.45402,(-0.00414* 0.01547* -0.02607* -0.99953),(-0.12281* -0.17512* 0.00252* 0.97686),-17.29022,-13.93253,(0.02393* 0.12190* 0.00918* -0.99221),-4.077362,-0.6095886
UpLeft,1,11.4817,(-0.00414* 0.01547* -0.02607* -0.99953),(-0.12635* -0.17731* 0.00182* 0.97601),-17.56711,-14.34323,(0.02385* 0.12259* 0.00910* -0.99213),-4.157471,-0.5992737
UpLeft,1,11.50871,(-0.00414* 0.01547* -0.02607* -0.99953),(-0.12943* -0.17953* 0.00102* 0.97520),-17.84415,-14.70337,(0.02379* 0.12319* 0.00884* -0.99206),-4.227692,-0.5689697
UpLeft,1,11.53692,(-0.00414* 0.01547* -0.02607* -0.99953),(-0.13192* -0.18219* 0.00034* 0.97437),-18.17181,-14.99387,(0.02396* 0.12431* 0.00880* -0.99192),-4.357727,-0.5596008
UpLeft,1,11.56658,(-0.00414* 0.01547* -0.02607* -0.99953),(-0.13381* -0.18489* -0.00033* 0.97361),-18.49997,-15.21402,(0.02380* 0.12517* 0.00863* -0.99181),-4.457886,-0.5389709
UpLeft,1,11.59151,(-0.00414* 0.01547* -0.02607* -0.99953),(-0.13610* -0.18783* -0.00121* 0.97273),-18.85751,-15.48392,(0.02362* 0.12604* 0.00863* -0.99171),-4.557922,-0.5383301
UpLeft,1,11.61966,(-0.00414* 0.01547* -0.02607* -0.99953),(-0.13853* -0.19114* -0.00184* 0.97174),-19.26532,-15.76498,(0.02363* 0.12673* 0.00856* -0.99162),-4.638,-0.5283508
UpLeft,1,11.64726,(-0.00414* 0.01547* -0.02607* -0.99953),(-0.14157* -0.19465* -0.00256* 0.97060),-19.70248,-16.11636,(0.02308* 0.12759* 0.00868* -0.99152),-4.737976,-0.5464478
UpLeft,1,11.67536,(-0.00414* 0.01547* -0.02607* -0.99953),(-0.14426* -0.19830* -0.00369* 0.96946),-20.14938,-16.43616,(0.02297* 0.12820* 0.00877* -0.99144),-4.807922,-0.5561523
UpLeft,1,11.70347,(-0.00414* 0.01547* -0.02607* -0.99953),(-0.14701* -0.20216* -0.00454* 0.96825),-20.62662,-16.75723,(0.02287* 0.12881* 0.00886* -0.99137),-4.877869,-0.5658264
UpLeft,1,11.73072,(-0.00414* 0.01547* -0.02607* -0.99953),(-0.15079* -0.20576* -0.00553* 0.96690),-21.08264,-17.19855,(0.02282* 0.12949* 0.00852* -0.99128),-4.95816,-0.5255127
UpLeft,1,11.75901,(-0.00414* 0.01547* -0.02607* -0.99953),(-0.15490* -0.20933* -0.00663* 0.96548),-21.53815,-17.67987,(0.02286* 0.13000* 0.00819* -0.99122),-5.018433,-0.4855347
UpLeft,1,11.78666,(-0.00414* 0.01547* -0.02607* -0.99953),(-0.15869* -0.21285* -0.00793* 0.96408),-21.98349,-18.13022,(0.02285* 0.13061* 0.00829* -0.99114),-5.088379,-0.4955139
UpLeft,1,11.81447,(-0.00414* 0.01547* -0.02607* -0.99953),(-0.16307* -0.21593* -0.00891* 0.96266),-22.38855,-18.64209,(0.02300* 0.13129* 0.00780* -0.99105),-5.168762,-0.4358521
UpLeft,1,11.8429,(-0.00414* 0.01547* -0.02607* -0.99953),(-0.16647* -0.21914* -0.01031* 0.96133),-22.79388,-19.05188,(0.02324* 0.13144* 0.00660* -0.99103),-5.189789,-0.2961731
UpLeft,1,11.86978,(-0.00414* 0.01547* -0.02607* -0.99953),(-0.16945* -0.22205* -0.01115* 0.96013),-23.17029,-19.40326,(0.02346* 0.13186* 0.00629* -0.99097),-5.240021,-0.2568054
UpLeft,1,11.89815,(-0.00414* 0.01547* -0.02607* -0.99953),(-0.17271* -0.22451* -0.01192* 0.95897),-23.49637,-19.78491,(0.02369* 0.13273* 0.00652* -0.99085),-5.339813,-0.2777405
UpLeft,1,11.92589,(-0.00414* 0.01547* -0.02607* -0.99953),(-0.17534* -0.22688* -0.01235* 0.95793),-23.81351,-20.08722,(0.02375* 0.13298* 0.00609* -0.99082),-5.370178,-0.2277527
UpLeft,1,11.9536,(-0.00414* 0.01547* -0.02607* -0.99953),(-0.17745* -0.22965* -0.01239* 0.95688),-24.18179,-20.32077,(0.02387* 0.13323* 0.00585* -0.99078),-5.400391,-0.1980591
UpLeft,1,11.9816,(-0.00414* 0.01547* -0.02607* -0.99953),(-0.17887* -0.23204* -0.01271* 0.95603),-24.49039,-20.48251,(0.02402* 0.13384* 0.00597* -0.99069),-5.470306,-0.2086792
UpLeft,1,12.0024,(-0.00414* 0.01547* -0.02607* -0.99953),(-0.17979* -0.23348* -0.01281* 0.95551),-24.6796,-20.58398,(0.02414* 0.13409* 0.00573* -0.99066),-5.500488,-0.1789856
UpLeft,1,12.02269,(-0.00414* 0.01547* -0.02607* -0.99953),(-0.18200* -0.23637* -0.01285* 0.95438),-25.06787,-20.82788,(0.02399* 0.13426* 0.00554* -0.99064),-5.52066,-0.1583862
UpLeft,1,12.05053,(-0.00414* 0.01547* -0.02607* -0.99953),(-0.18428* -0.23954* -0.01376* 0.95314),-25.47479,-21.09894,(0.02403* 0.13451* 0.00529* -0.99061),-5.550873,-0.1283875
