Direction,tCount,Time,StartRotation,HeadRotation,HeadYaw,HeadPitch,TrunkRotation,TrunkYaw,TrunkPitch
Down,1,8.22015,(-0.03749* -0.73839* -0.67321* 0.01279),(-0.05368* -0.71678* -0.69523* 0.00118),0,0,(0.48026* -0.62955* 0.46380* -0.39738),0,0
Down,1,8.254431,(-0.03749* -0.73839* -0.67321* 0.01279),(-0.05372* -0.71686* -0.69515* 0.00114),-0.005096436,-0.01291299,(0.47988* -0.62990* 0.46364* -0.39747),0.01507568,-0.0602417
Down,1,8.274464,(-0.03749* -0.73839* -0.67321* 0.01279),(-0.05365* -0.71685* -0.69516* 0.00121),0.005340576,-0.01167536,(0.47982* -0.62987* 0.46390* -0.39729),0.04666138,-0.04321289
Down,1,8.300385,(-0.03749* -0.73839* -0.67321* 0.01279),(-0.05366* -0.71683* -0.69518* 0.00120),0.003662109,-0.008023024,(0.47956* -0.63026* 0.46353* -0.39741),0.04097748,-0.1115112
Down,1,8.324885,(-0.03749* -0.73839* -0.67321* 0.01279),(-0.05358* -0.71688* -0.69513* 0.00116),0.00769043,-0.01677942,(0.47965* -0.62972* 0.46436* -0.39719),0.08903503,-0.01724243
Down,1,8.353878,(-0.03749* -0.73839* -0.67321* 0.01279),(-0.05366* -0.71683* -0.69518* 0.00120),0.003326416,-0.007296324,(0.47983* -0.62937* 0.46490* -0.39688),0.1255035,0.05828857
Down,1,8.382436,(-0.03749* -0.73839* -0.67321* 0.01279),(-0.05377* -0.71672* -0.69528* 0.00122),-0.004302979,0.009500742,(0.47964* -0.62985* 0.46437* -0.39698),0.1090012,-0.0189209
Down,1,8.411051,(-0.03749* -0.73839* -0.67321* 0.01279),(-0.05370* -0.71675* -0.69526* 0.00117),-0.002319336,0.005116701,(0.47950* -0.62975* 0.46471* -0.39691),0.1405792,-0.00189209
Down,1,8.440087,(-0.03749* -0.73839* -0.67321* 0.01279),(-0.05372* -0.71668* -0.69533* 0.00127),0.003509521,0.01653242,(0.47922* -0.63003* 0.46454* -0.39701),0.1464996,-0.05148315
Down,1,8.467672,(-0.03749* -0.73839* -0.67321* 0.01279),(-0.05378* -0.71653* -0.69548* 0.00121),-0.007263184,0.04064679,(0.47946* -0.62929* 0.46576* -0.39645),0.2294083,0.09875488
