Direction,tCount,Time,StartRotation,HeadRotation,HeadYaw,HeadPitch,TrunkRotation,TrunkYaw,TrunkPitch
DownRight,1,3.333062,(-0.67263* -0.10632* -0.01720* 0.73210),(-0.65204* -0.13761* 0.01867* 0.74536),0,0,(-0.54955* 0.39580* -0.53821* 0.50166),0,0
DownRight,1,3.369753,(-0.67263* -0.10632* -0.01720* 0.73210),(-0.65203* -0.13782* 0.01876* 0.74533),0.02354908,-0.002893686,(-0.54991* 0.39564* -0.53816* 0.50146),0.01708984,-0.04101563
DownRight,1,3.390555,(-0.67263* -0.10632* -0.01720* 0.73210),(-0.65152* -0.13779* 0.01849* 0.74579),0.006042004,0.07952595,(-0.54956* 0.39612* -0.53781* 0.50184),0.01348877,0.04876709
DownRight,1,3.417564,(-0.67263* -0.10632* -0.01720* 0.73210),(-0.65144* -0.13763* 0.01870* 0.74588),0.01283216,0.08850455,(-0.54921* 0.39637* -0.53776* 0.50206),-0.002929688,0.09970093
DownRight,1,3.442088,(-0.67263* -0.10632* -0.01720* 0.73210),(-0.65202* -0.13766* 0.01860* 0.74536),-0.001104832,0.002303362,(-0.54904* 0.39662* -0.53763* 0.50220),-0.0100708,0.1399536
DownRight,1,3.470002,(-0.67263* -0.10632* -0.01720* 0.73210),(-0.65225* -0.13772* 0.01853* 0.74515),-0.007062912,-0.03165293,(-0.54896* 0.39662* -0.53763* 0.50228),-0.009368896,0.1498718
DownRight,1,3.499814,(-0.67263* -0.10632* -0.01720* 0.73210),(-0.65198* -0.13758* 0.01864* 0.74542),-0.004417896,0.009204626,(-0.54880* 0.39673* -0.53764* 0.50237),-0.0178833,0.1703491
DownRight,1,3.52858,(-0.67263* -0.10632* -0.01720* 0.73210),(-0.65263* -0.13766* 0.01871* 0.74483),-0.001076221,-0.09085798,(-0.54869* 0.39687* -0.53759* 0.50242),-0.02645874,0.1908875
DownRight,1,3.557007,(-0.67263* -0.10632* -0.01720* 0.73210),(-0.65285* -0.13786* 0.01892* 0.74460),0.02862167,-0.1303763,(-0.54871* 0.39696* -0.53741* 0.50252),-0.01504517,0.2099609
DownRight,1,3.584844,(-0.67263* -0.10632* -0.01720* 0.73210),(-0.65287* -0.13772* 0.01865* 0.74461),-0.006127834,-0.1270001,(-0.54889* 0.39672* -0.53755* 0.50238),-0.00793457,0.1696472
DownRight,1,3.613097,(-0.67263* -0.10632* -0.01720* 0.73210),(-0.65253* -0.13759* 0.01852* 0.74493),-0.02102184,-0.07213616,(-0.54894* 0.39653* -0.53773* 0.50227),-0.0100708,0.1399536
DownRight,1,3.641313,(-0.67263* -0.10632* -0.01720* 0.73210),(-0.65226* -0.13749* 0.01830* 0.74519),-0.04293823,-0.02620888,(-0.54890* 0.39681* -0.53745* 0.50239),-0.007232666,0.1795654
DownRight,1,3.668687,(-0.67263* -0.10632* -0.01720* 0.73210),(-0.65144* -0.13721* 0.01790* 0.74598),-0.08602333,0.1085372,(-0.54890* 0.39681* -0.53745* 0.50239),-0.007232666,0.1795654
DownRight,1,3.69702,(-0.67263* -0.10632* -0.01720* 0.73210),(-0.65140* -0.13672* 0.01728* 0.74612),-0.17588,0.132288,(-0.54864* 0.39706* -0.53741* 0.50253),-0.02435303,0.2205811
DownRight,1,3.724492,(-0.67263* -0.10632* -0.01720* 0.73210),(-0.65135* -0.13624* 0.01679* 0.74625),-0.2533398,0.1531327,(-0.54809* 0.39793* -0.53678* 0.50311),-0.03353882,0.3704529
DownRight,1,3.752357,(-0.67263* -0.10632* -0.01720* 0.73210),(-0.65112* -0.13585* 0.01627* 0.74654),-0.3231478,0.2027488,(-0.54773* 0.39841* -0.53652* 0.50340),-0.04779053,0.4510803
DownRight,1,3.780226,(-0.67263* -0.10632* -0.01720* 0.73210),(-0.65016* -0.13547* 0.01516* 0.74747),-0.4320707,0.3704047,(-0.54747* 0.39866* -0.53638* 0.50362),-0.0541687,0.5013123
DownRight,1,3.807923,(-0.67263* -0.10632* -0.01720* 0.73210),(-0.64887* -0.13478* 0.01373* 0.74874),-0.5879645,0.5977435,(-0.54718* 0.39905* -0.53629* 0.50373),-0.08050537,0.5529175
DownRight,1,3.835901,(-0.67263* -0.10632* -0.01720* 0.73210),(-0.64777* -0.13373* 0.01218* 0.74991),-0.7825813,0.8018272,(-0.54685* 0.39940* -0.53632* 0.50378),-0.1175232,0.595459
DownRight,1,3.863858,(-0.67263* -0.10632* -0.01720* 0.73210),(-0.64673* -0.13247* 0.01006* 0.75106),-1.043763,1.009557,(-0.54676* 0.39951* -0.53649* 0.50361),-0.1481628,0.5877075
DownRight,1,3.891815,(-0.67263* -0.10632* -0.01720* 0.73210),(-0.64515* -0.13123* 0.00784* 0.75266),-1.304039,1.296566,(-0.54684* 0.39941* -0.53649* 0.50360),-0.138916,0.5771179
DownRight,1,3.919196,(-0.67263* -0.10632* -0.01720* 0.73210),(-0.64327* -0.12966* 0.00528* 0.75456),-1.613667,1.638095,(-0.54658* 0.39966* -0.53645* 0.50374),-0.1559753,0.6181335
DownRight,1,3.947222,(-0.67263* -0.10632* -0.01720* 0.73210),(-0.64016* -0.12696* 0.00245* 0.75767),-2.013129,2.176683,(-0.54566* 0.40037* -0.53627* 0.50436),-0.1957397,0.760376
DownRight,1,3.975062,(-0.67263* -0.10632* -0.01720* 0.73210),(-0.63804* -0.12471* -0.00103* 0.75983),-2.451015,2.570534,(-0.54479* 0.40112* -0.53614* 0.50485),-0.2461243,0.8934937
DownRight,1,4.002779,(-0.67263* -0.10632* -0.01720* 0.73210),(-0.63501* -0.12220* -0.00452* 0.76276),-2.894879,3.099856,(-0.54409* 0.40162* -0.53605* 0.50529),-0.2787476,0.9953918
DownRight,1,4.0306,(-0.67263* -0.10632* -0.01720* 0.73210),(-0.63215* -0.11979* -0.00790* 0.76549),-3.326295,3.597272,(-0.54360* 0.40174* -0.53623* 0.50552),-0.3057556,1.037201
DownRight,1,4.058458,(-0.67263* -0.10632* -0.01720* 0.73210),(-0.62767* -0.11757* -0.01143* 0.76947),-3.733621,4.329171,(-0.54311* 0.40209* -0.53602* 0.50600),-0.3091736,1.127106
DownRight,1,4.086212,(-0.67263* -0.10632* -0.01720* 0.73210),(-0.62431* -0.11497* -0.01511* 0.77252),-4.199626,4.897619,(-0.54256* 0.40197* -0.53609* 0.50661),-0.2947998,1.18576
DownRight,1,4.114029,(-0.67263* -0.10632* -0.01720* 0.73210),(-0.62232* -0.11192* -0.01889* 0.77449),-4.727983,5.268202,(-0.54150* 0.40169* -0.53645* 0.50759),-0.2881775,1.274872
