Direction,tCount,Time,StartRotation,HeadRotation,HeadYaw,HeadPitch,TrunkRotation,TrunkYaw,TrunkPitch
UpLeft,1,5.97368,(-0.00275* 0.87064* -0.00576* -0.49188),(0.00013* 0.86016* 0.00124* -0.51002),0,0,(0.12129* 0.66187* 0.14237* -0.72591),0,0
UpLeft,1,6.000257,(-0.00275* 0.87064* -0.00576* -0.49188),(-0.00051* 0.85923* 0.00152* -0.51159),0.2103086,0.06336027,(0.12413* 0.65936* 0.14700* -0.72679),0.1549339,-0.430542
UpLeft,1,6.028231,(-0.00275* 0.87064* -0.00576* -0.49188),(-0.00131* 0.85856* 0.00190* -0.51271),0.3608057,0.1438362,(0.12392* 0.65921* 0.14698* -0.72697),0.1840401,-0.4033508
UpLeft,1,6.056049,(-0.00275* 0.87064* -0.00576* -0.49188),(-0.00199* 0.85797* 0.00211* -0.51369),0.4913788,0.2020495,(0.12358* 0.65932* 0.14659* -0.72700),0.1898956,-0.353363
UpLeft,1,6.084428,(-0.00275* 0.87064* -0.00576* -0.49188),(-0.00254* 0.85757* 0.00203* -0.51436),0.5821071,0.2242184,(0.12349* 0.65939* 0.14630* -0.72701),0.1917305,-0.3351746
UpLeft,1,6.111103,(-0.00275* 0.87064* -0.00576* -0.49188),(-0.00272* 0.85721* 0.00225* -0.51496),0.662164,0.2550877,(0.12312* 0.65956* 0.14556* -0.72707),0.2019691,-0.2715759
UpLeft,1,6.139521,(-0.00275* 0.87064* -0.00576* -0.49188),(-0.00287* 0.85721* 0.00183* -0.51496),0.6626818,0.2207437,(0.12322* 0.65960* 0.14532* -0.72707),0.2019844,-0.2760925
UpLeft,1,6.166812,(-0.00275* 0.87064* -0.00576* -0.49188),(-0.00260* 0.85730* 0.00177* -0.51481),0.6423666,0.2001721,(0.12322* 0.65953* 0.14507* -0.72718),0.2215996,-0.2669983
UpLeft,1,6.19463,(-0.00275* 0.87064* -0.00576* -0.49188),(-0.00230* 0.85752* 0.00159* -0.51444),0.5921338,0.1659124,(0.12323* 0.65965* 0.14467* -0.72716),0.2185745,-0.2579346
UpLeft,1,6.222505,(-0.00275* 0.87064* -0.00576* -0.49188),(-0.00157* 0.85806* 0.00145* -0.51354),0.4713938,0.1128743,(0.12342* 0.65931* 0.14460* -0.72744),0.2690239,-0.2715759
UpLeft,1,6.249756,(-0.00275* 0.87064* -0.00576* -0.49188),(-0.00078* 0.85851* 0.00158* -0.51279),0.3704987,0.08388102,(0.12343* 0.65924* 0.14459* -0.72750),0.2790184,-0.2715759
UpLeft,1,6.278058,(-0.00275* 0.87064* -0.00576* -0.49188),(-0.00019* 0.85909* 0.00224* -0.51181),0.2394903,0.1183665,(0.12339* 0.65937* 0.14437* -0.72744),0.2685661,-0.2624817
UpLeft,1,6.305768,(-0.00275* 0.87064* -0.00576* -0.49188),(0.00115* 0.85967* 0.00348* -0.51084),0.1074083,0.1701883,(0.12317* 0.65952* 0.14423* -0.72736),0.2550697,-0.2352905
UpLeft,1,6.333595,(-0.00275* 0.87064* -0.00576* -0.49188),(0.00333* 0.86134* 0.00685* -0.50797),-0.2781448,0.3903893,(0.12306* 0.65972* 0.14408* -0.72723),0.231987,-0.2217102
UpLeft,1,6.361561,(-0.00275* 0.87064* -0.00576* -0.49188),(0.00441* 0.86287* 0.00925* -0.50532),-0.6329511,0.5708689,(0.12309* 0.65960* 0.14406* -0.72734),0.2519646,-0.2217102
UpLeft,1,6.389444,(-0.00275* 0.87064* -0.00576* -0.49188),(0.00536* 0.86466* 0.01061* -0.50222),-1.046012,0.6517044,(0.12286* 0.65933* 0.14432* -0.72757),0.2889404,-0.1990051
