Direction,tCount,headX,headY,headZ,trunkX,trunkY,trunkZ
UpLeft,1,0,0,0,0,0,0
UpLeft,1,-0.08432007,0.008375645,-0.02841318,-0.2324524,0.07360268,-0.2332458
UpLeft,1,-0.1095581,0.007011056,-0.02117875,-0.3175659,0.1070328,-0.3449402
UpLeft,1,-0.07537842,0.006975353,0.00276804,-0.3856812,0.1162643,-0.4442749
UpLeft,1,-0.04217529,-0.02252829,0.01621917,-0.4079895,0.124136,-0.469574
UpLeft,1,0.005645752,-0.0120548,0.04074782,-0.3974609,0.1552372,-0.5201416
UpLeft,1,-0.02267456,-0.02301127,0.0382053,-0.4238281,0.157362,-0.561676
UpLeft,1,-0.03857422,-0.01298666,0.02660739,-0.4016113,0.1716061,-0.5876465
UpLeft,1,-0.07138062,-0.02405715,0.02331007,-0.3588257,0.1671352,-0.5842896
UpLeft,1,-0.05099487,-0.03393769,0.03547937,-0.3505554,0.1809597,-0.6033936
UpLeft,1,-0.04815674,-0.03441125,0.0458248,-0.3644104,0.2027111,-0.6479797
UpLeft,1,-0.06219482,-0.04543799,0.05445796,-0.4153137,0.2255917,-0.6837769
UpLeft,1,-0.04989624,-0.0450443,0.05569309,-0.4587402,0.2458591,-0.7110901
UpLeft,1,-0.03607178,-0.03459102,0.05703884,-0.4848328,0.268095,-0.7529907
UpLeft,1,-0.01287842,-0.02325141,0.04916018,-0.5181274,0.2930431,-0.8034973
UpLeft,1,0.01239014,-0.03294432,0.06139979,-0.5350342,0.3034248,-0.8408203
UpLeft,1,0.01855469,-0.03274161,0.06191862,-0.5535583,0.3030224,-0.8743286
UpLeft,1,0.004699707,-0.02320868,0.06074294,-0.5428772,0.2918949,-0.8734436
UpLeft,1,-0.05429077,-0.0446102,0.0452182,-0.5518799,0.2938251,-0.8781738
UpLeft,1,-0.09414673,-0.03591096,0.04104841,-0.5535583,0.3030224,-0.8743286
UpLeft,1,-0.1775818,-0.04855871,0.03113908,-0.5445862,0.3010998,-0.8695984
UpLeft,1,-0.2142334,-0.02968782,0.02627367,-0.5643005,0.3042068,-0.8752441
UpLeft,1,-0.1966858,-0.03912944,0.02864638,-0.5660095,0.3134651,-0.8713684
UpLeft,1,-0.159668,-0.03855664,0.04346997,-0.6290588,0.3069935,-0.9046631
UpLeft,1,-0.1412659,-0.03798467,0.04570994,-0.6487732,0.3100815,-0.9103088
UpLeft,1,-0.1400757,-0.0373854,0.03579265,-0.5964355,0.3176861,-0.8778992
UpLeft,1,-0.1534119,-0.03721946,0.02408919,-0.5801086,0.3130627,-0.8645325
UpLeft,1,-0.1673279,-0.03879499,0.04251063,-0.5727844,0.3103504,-0.855957
UpLeft,1,-0.1612244,-0.0486052,0.04327738,-0.5710754,0.3011189,-0.8598022
UpLeft,1,-0.1890869,-0.04063898,0.05996051,-0.5744934,0.2995796,-0.8520813
UpLeft,1,-0.2376404,-0.07153034,0.04324666,-0.5564575,0.3057232,-0.8425903
UpLeft,1,-0.2743225,-0.06380147,0.0581246,-0.545166,0.2887878,-0.817688
UpLeft,1,-0.2881165,-0.08482122,0.06620166,-0.5395508,0.2853279,-0.8052673
UpLeft,1,-0.3573914,-0.09681737,0.05508772,-0.5389709,0.2695751,-0.7812805
UpLeft,1,-0.4228821,-0.1192544,0.0537307,-0.5169373,0.2715206,-0.7555847
UpLeft,1,-0.5317078,-0.1040142,0.06308049,-0.5095825,0.2688103,-0.7470093
UpLeft,1,-0.5475769,-0.09319299,0.03924,-0.4811707,0.2216129,-0.6850891
UpLeft,1,-0.5911865,-0.1242787,0.02974007,-0.3847351,0.1405563,-0.4205627
UpLeft,1,-0.6737061,-0.1481782,0.0414615,-0.4014587,0.07769394,-0.2759705
UpLeft,1,-0.7072144,-0.1240178,0.1158622,-0.3729248,0.02140236,-0.1327515
UpLeft,1,-0.7472229,-0.1569185,0.1369068,-0.3402405,-0.02670288,-0.02508545
UpLeft,1,-0.8023682,-0.1794736,0.1433789,-0.3422241,-0.07331848,0.08810425
UpLeft,1,-0.8417664,-0.2329649,0.174331,-0.3070374,-0.1104507,0.1912231
UpLeft,1,-0.8979492,-0.2594733,0.2420543,-0.2363281,-0.1387749,0.2879028
UpLeft,1,-0.9864807,-0.2960919,0.2896272,-0.1821899,-0.1726665,0.3716736
UpLeft,1,-1.087585,-0.3443106,0.3532222,-0.08319092,-0.2056942,0.4801636
UpLeft,1,-1.222137,-0.3253432,0.4360779,0.04476929,-0.2463646,0.5700989
UpLeft,1,-1.343811,-0.3647597,0.5000986,0.4013672,-0.2726364,0.7420044
UpLeft,1,-1.458069,-0.4540004,0.5651226,0.5079956,-0.3072853,0.859314
UpLeft,1,-1.625122,-0.5219007,0.5751853,0.5656738,-0.3022499,0.9067078
UpLeft,1,-1.819489,-0.5413235,0.5903457,0.7394409,-0.2901077,1.018555
UpLeft,1,-1.932251,-0.6180872,0.6160882,0.7880554,-0.2932224,1.06131
UpLeft,1,-2.042145,-0.6239086,0.6303866,0.7575989,-0.309927,1.056183
UpLeft,1,-2.190735,-0.6806594,0.6343592,0.7510986,-0.3168888,1.044861
UpLeft,1,-2.306366,-0.6979636,0.664199,0.4690247,-0.267931,0.961853
UpLeft,1,-2.425751,-0.7160887,0.7018753,0.3454895,-0.2553425,0.9456482
UpLeft,1,-2.602325,-0.8004761,0.7861655,0.5228271,-0.2750378,1.019897
UpLeft,1,-2.858521,-0.8684387,0.8663083,0.5050354,-0.2946091,1.067444
UpLeft,1,-3.171661,-1.012787,0.9870144,0.3784485,-0.310606,1.088928
UpLeft,1,-3.577209,-1.134064,1.244497,0.3609924,-0.3235416,1.106995
UpLeft,1,-4.094849,-1.366547,1.650828,0.3970032,-0.3137646,1.096985
UpLeft,1,-4.734558,-1.639679,2.1614,0.8281555,-0.3503189,1.213257
UpLeft,1,-5.44339,-1.911835,2.662262,0.9023438,-0.3527489,1.245636
UpLeft,1,-6.468903,-2.209656,3.061115,0.8784485,-0.3425064,1.251892
UpLeft,1,-7.779572,-2.583221,3.289599,0.8797607,-0.3348999,1.30658
UpLeft,1,-9.338806,-3.072968,3.47168,0.9315491,-0.3362675,1.3414
UpLeft,1,-10.87146,-3.542267,3.628167,0.9646606,-0.348011,1.339142
UpLeft,1,-12.13879,-3.75177,3.69081,0.8664856,-0.3489342,1.28418
UpLeft,1,-13.0311,-4.069946,3.600806,0.928833,-0.3711624,1.319489
UpLeft,1,-13.83783,-4.221771,3.459768,0.9155579,-0.3752441,1.29715
UpLeft,1,-14.35107,-4.401367,3.591755,0.8745422,-0.3580952,1.233521
UpLeft,1,-14.91437,-4.67276,3.867555,0.8812256,-0.3445244,1.215576
UpLeft,1,-15.57425,-4.962128,4.287495,0.890625,-0.3195324,1.190491
UpLeft,1,-16.01797,-4.915924,4.640725,0.8614807,-0.3055649,1.181854
UpLeft,1,-16.34497,-5.22171,5.187868,0.8242493,-0.3058834,1.194794
UpLeft,1,-16.84341,-5.561127,5.856431,0.7263184,-0.2665062,1.139252
UpLeft,1,-17.65149,-5.585663,6.75432,0.6870422,-0.228363,1.07132
UpLeft,1,-18.58859,-5.956848,7.513143,0.6777954,-0.2167664,1.06723
UpLeft,1,-19.42563,-6.467163,8.477711,0.7049255,-0.2414703,1.167786
UpLeft,1,-20.48303,-6.645996,9.340871,0.6887207,-0.2568665,1.240631
UpLeft,1,-21.72205,-7.153351,10.19229,0.6833801,-0.25313,1.313904
UpLeft,1,-23.10419,-7.658661,10.92032,0.7304993,-0.277359,1.450958
UpLeft,1,-24.4068,-8.04483,11.76669,0.7442322,-0.289959,1.502502
UpLeft,1,-25.54904,-8.541504,12.48721,0.8319397,-0.2817383,1.617676
UpLeft,1,-26.80676,-9.118225,13.02352,0.9451904,-0.3062916,1.783081
UpLeft,1,-27.64786,-9.478027,13.65311,0.9685669,-0.3472538,1.869934
UpLeft,1,-28.41571,-9.660614,14.3293,1.159943,-0.3114319,2.059082
UpLeft,1,-29.17172,-10.15018,14.72296,1.302002,-0.3056946,2.1745
UpLeft,1,-29.83463,-10.51282,15.40068,1.348083,-0.3272476,2.259613
UpLeft,1,-30.50903,-10.82187,16.06316,1.382507,-0.3317661,2.316193
UpLeft,1,-31.04205,-11.30688,16.38995,1.471375,-0.335659,2.401001
UpLeft,1,-31.69757,-11.53714,16.67956,1.548859,-0.3493423,2.488617
UpLeft,1,-32.43396,-11.85178,16.81167,1.552155,-0.3516922,2.544159
UpLeft,1,-32.90033,-12.12271,16.94067,1.699707,-0.3220425,2.64505
UpLeft,1,-33.22815,-12.20663,17.09721,1.731384,-0.3138771,2.645233
UpLeft,1,-33.71808,-12.43958,17.07585,1.714294,-0.3173637,2.665741
UpLeft,1,-34.11801,-12.4903,17.12487,1.777039,-0.3257999,2.734558
UpLeft,1,-34.21274,-12.6048,17.21812,1.83905,-0.3073845,2.772308
UpLeft,1,-34.32974,-12.69589,17.18293,1.841064,-0.313385,2.799591
UpLeft,1,-34.21103,-12.6091,17.17718,1.850464,-0.302,2.837067
UpLeft,1,-34.20648,-12.57297,17.16331,1.802002,-0.2963924,2.823425
UpLeft,1,-34.29877,-12.59073,17.10638,1.769318,-0.2953815,2.826874
UpLeft,1,-34.24033,-12.57529,17.1241,1.741852,-0.2983208,2.847473
UpLeft,1,-34.31332,-12.59708,17.16849,1.711273,-0.305954,2.844177
UpLeft,1,-34.56091,-12.72076,17.22755,1.707031,-0.3087196,2.85791
UpLeft,2,0,0,0,0,0,0
UpLeft,2,0.01052856,-0.01931763,-0.005584717,0.2408142,-0.02739906,0.08004761
UpLeft,2,-0.04437256,0.008911133,-0.002197266,0.4015808,-0.0226078,0.2227478
UpLeft,2,-0.0730896,0.007629395,0.004364014,0.4066162,-0.03255844,0.2644043
UpLeft,2,-0.08883667,0.006195068,0.01837158,0.4407654,-0.04679871,0.3153381
UpLeft,2,-0.09960938,0.01553345,0.02371216,0.4508362,-0.07057571,0.3721619
UpLeft,2,-0.1234741,0.005065918,0.0211792,0.4759827,-0.09306145,0.4185486
UpLeft,2,-0.1001587,0.005554199,0.02337646,0.4872131,-0.1000214,0.4453735
UpLeft,2,-0.1127014,-0.003479004,0.004241943,0.4906311,-0.1045685,0.4642334
UpLeft,2,-0.1427612,0.006103516,-0.002105713,0.4848938,-0.09749413,0.4788208
UpLeft,2,-0.1867065,-0.01574707,0.006256104,0.4912415,-0.1105938,0.490387
UpLeft,2,-0.2288513,-0.01837158,0.02722168,0.4791565,-0.110405,0.4934387
UpLeft,2,-0.3695374,-0.02444458,0.05566406,0.4898376,-0.1113167,0.4940491
UpLeft,2,-0.5315552,-0.06161499,0.0904541,0.5217285,-0.104105,0.4958496
UpLeft,2,-0.8439331,-0.1158142,0.1578064,0.5366211,-0.1128407,0.4855347
UpLeft,2,-1.212372,-0.1576538,0.2963257,0.5437927,-0.1092281,0.4673157
UpLeft,2,-1.57782,-0.2041016,0.481781,0.5325928,-0.1023083,0.4405518
UpLeft,2,-2.002594,-0.3555298,0.6877441,0.3415527,-0.08261108,0.3733215
UpLeft,2,-2.50412,-0.511322,0.8940735,0.3841248,-0.09638023,0.3757629
UpLeft,2,-2.996674,-0.661438,1.130707,0.1088257,-0.05199432,0.2736511
UpLeft,2,-3.590942,-0.776062,1.350952,0.06326294,-0.04974365,0.2789001
UpLeft,2,-4.210175,-0.8579407,1.512817,0.04714966,-0.03807449,0.3200073
UpLeft,2,-4.710541,-0.9958496,1.668945,0.01272583,-0.0330677,0.3526611
UpLeft,2,-5.173828,-1.122742,1.818695,-0.006134033,-0.02301025,0.4014282
UpLeft,2,-5.854279,-0.9532166,1.820923,-0.03408813,-0.001296997,0.4460144
UpLeft,2,-6.728455,-0.6893311,1.720764,-0.05130005,0.009433746,0.4911499
UpLeft,2,-7.634125,-0.6054077,1.695404,-0.08901978,-0.0009765625,0.5050049
UpLeft,2,-8.523041,-0.6527405,1.82666,-0.09759521,-0.03562164,0.5276184
UpLeft,2,-9.184387,-0.6521606,2.027832,-0.08337402,-0.05125046,0.5472107
UpLeft,2,-9.722717,-0.7418213,2.253723,-0.07336426,-0.07920837,0.578125
UpLeft,2,-10.3674,-0.788269,2.53775,-0.08969116,-0.08144569,0.5928345
UpLeft,2,-11.03482,-0.8851624,2.797333,-0.0874939,-0.08696175,0.6157837
UpLeft,2,-11.69171,-0.985199,3.177063,-0.09872437,-0.08320045,0.6459656
UpLeft,2,-12.27954,-1.130676,3.586212,-0.081604,-0.08722496,0.6579285
UpLeft,2,-12.99243,-1.216309,4.037659,-0.1363831,-0.0937748,0.6601257
UpLeft,2,-13.68872,-1.423218,4.524261,-0.1289978,-0.09327507,0.6985168
UpLeft,2,-14.5701,-1.502563,5.024017,-0.0723877,-0.07930756,0.7496033
UpLeft,2,-15.86548,-1.483978,5.483429,-0.06072998,-0.07642937,0.7765503
UpLeft,2,-17.49734,-1.391388,5.840302,-0.07589722,-0.08500481,0.8180237
UpLeft,2,-19.1138,-1.670868,6.37442,-0.05212402,-0.08212852,0.8413696
UpLeft,2,-20.6142,-1.946594,6.950165,0.0821228,-0.09210777,0.8863525
UpLeft,2,-21.75659,-2.15097,7.515533,0.243927,-0.130476,1.003265
UpLeft,2,-22.84357,-2.552032,8.190735,0.4421082,-0.1552353,1.138733
UpLeft,2,-24.03729,-2.781738,8.804688,0.4438477,-0.1648006,1.223877
UpLeft,2,-24.98288,-3.238159,9.662109,0.476532,-0.177393,1.313202
UpLeft,2,-25.55188,-3.482117,10.45163,0.5465393,-0.1791115,1.388153
UpLeft,2,-26.10724,-3.634369,11.2124,0.5768127,-0.1862545,1.454712
UpLeft,2,-26.71484,-4.027771,12.11874,0.5860291,-0.2018833,1.520782
UpLeft,2,-27.32187,-4.364899,12.97055,0.6034851,-0.1955414,1.531982
UpLeft,2,-27.96396,-4.711029,13.86215,0.5935059,-0.2015247,1.561096
UpLeft,2,-28.53812,-5.231232,14.76526,0.6260681,-0.2003193,1.590729
UpLeft,2,-29.26685,-5.489349,15.57819,0.6630554,-0.1935425,1.63855
UpLeft,2,-30.12149,-5.841125,16.3848,0.6581116,-0.166502,1.653046
UpLeft,2,-30.72601,-6.28772,17.18875,0.7398071,-0.1882896,1.726532
UpLeft,2,-31.5119,-6.625824,17.78342,0.7828674,-0.2149487,1.788452
