Direction,tCount,headX,headY,headZ,trunkX,trunkY,trunkZ
DownLeft,1,0,0,0,0,0,0
DownLeft,1,0.01062942,-0.04879761,-0.009185791,0.01083374,-0.009063721,-0.009277344
DownLeft,1,0.009322166,-0.05117798,0.0105896,0.01992798,-0.01031494,0.001678467
DownLeft,1,0.01995552,-0.03994751,0.001312256,-0.0008239746,0.008880615,0.01010132
DownLeft,1,0.02993375,-0.0199585,0.001983643,0,0.009979248,0
DownLeft,1,0.01799536,-0.01351929,0.03097534,0.0008239746,0.01107788,-0.01013184
DownLeft,1,0.04727572,-0.03469849,0.0428772,-0.037323,0.0006103516,0.08834839
DownLeft,1,0.1004339,-0.1087036,-0.003265381,-0.01409912,0.03466797,0.04962158
DownLeft,1,0.1362621,-0.2579346,-0.090271,-0.02734375,0.01046753,0.08917236
DownLeft,1,0.178796,-0.3231812,-0.1271362,0.00668335,-0.02450562,0.04122925
DownLeft,1,0.2134665,-0.3726196,-0.04544067,-0.01409912,-0.05532837,0.0496521
DownLeft,1,0.2375172,-0.4632568,0.04550171,0.0008239746,-0.08892822,-0.01013184
DownLeft,1,0.2542108,-0.5792236,0.09622192,0.002471924,-0.09674072,-0.03027344
DownLeft,1,0.304103,-0.8091125,0.09951782,-0.03570557,-0.1340027,-0.05383301
DownLeft,1,0.3971691,-1.083038,0.05603027,-0.06228638,-0.2124329,0.02523804
DownLeft,1,0.3652758,-1.32666,0.08370972,-0.04730225,-0.2860413,-0.03448486
DownLeft,1,0.3906534,-1.554932,0.1548462,-0.04647827,-0.3249207,-0.0446167
DownLeft,1,0.5383784,-1.76828,0.1943359,-0.07470703,-0.3922729,-0.06732178
DownLeft,1,0.7041191,-2.025116,0.26474,-0.09716797,-0.4752808,-0.03869629
DownLeft,1,0.8112925,-2.269653,0.3114319,-0.1170959,-0.5350037,-0.04040527
DownLeft,1,0.9503447,-2.540558,0.3304749,-0.1287231,-0.5670166,-0.02105713
DownLeft,1,1.066211,-2.797424,0.397522,-0.1287231,-0.6770325,-0.02105713
