Direction,tCount,headX,headY,headZ,trunkX,trunkY,trunkZ
UpRight,1,0,0,0,0,0,0
UpRight,1,0.4666963,0.006134033,0.1962001,-0.06685066,0.004045486,0.04238892
UpRight,1,1.635864,0.1601868,0.541291,-0.01672745,-0.07690048,-0.02392578
UpRight,1,1.976618,0.192688,0.5105383,-0.1742382,-0.0836544,-0.1233826
UpRight,1,1.940606,0.1811829,0.4929259,-0.2008839,-0.1507111,-0.1488647
UpRight,1,1.760909,0.08654785,0.3431113,-0.2387066,-0.03374672,-0.02758789
UpRight,1,1.559478,0.1411743,0.1909568,-0.1808109,0.05242538,0.130249
UpRight,1,1.322244,0.1422119,0.08223033,-0.09109688,0.08447266,0.2084045
UpRight,1,1.071622,0.1448059,-0.06398797,-0.03862,0.09980202,0.1956177
UpRight,1,0.8142912,0.1871033,-0.1981614,-0.03498268,-0.01064491,-0.03744507
UpRight,1,0.7096331,0.1964722,-0.2979312,-0.04959679,-0.07305527,-0.1459961
UpRight,1,0.7959912,0.1671753,-0.4133549,-0.04509544,-0.1325321,-0.177124
UpRight,1,0.7798052,0.1846008,-0.5736365,0.005825043,-0.1644135,-0.179657
UpRight,1,0.4842088,0.1665039,-0.8933992,0.01120186,-0.1446381,-0.1469116
UpRight,1,-0.02797759,0.1488342,-1.365623,0.1169281,-0.1553497,-0.1087952
UpRight,1,-0.9661132,0.2463074,-2.114646,0.1392097,0.04354095,0.08612061
UpRight,1,-2.137878,0.2908325,-3.15373,0.1681347,0.1171741,0.1651917
UpRight,1,-3.348114,0.2511597,-4.369202,0.1855927,0.111475,0.1148376
UpRight,1,-4.177368,0.1532288,-5.615631,0.3277054,0.0464859,0.04196167
UpRight,1,-4.774323,0.1522217,-6.757385,0.495533,-0.05139542,-0.06954956
UpRight,1,-5.070709,0.2043152,-7.74942,0.7770672,-0.2605724,-0.2697754
UpRight,1,-5.377777,0.3639526,-8.668182,1.085064,-0.4145222,-0.4450989
UpRight,1,-5.643311,0.4775085,-9.680634,1.19721,-0.4929829,-0.5235901
UpRight,1,-5.931061,0.5526428,-10.65741,1.217997,-0.4519711,-0.4561462
UpRight,1,-6.271179,0.7729797,-11.61646,1.247656,-0.4413414,-0.4514465
UpRight,1,-6.92395,1.085175,-12.65994,1.189354,-0.4019966,-0.3965149
UpRight,1,-7.413544,1.326935,-13.76541,1.261011,-0.3431778,-0.3316956
UpRight,1,-9.103485,1.877533,-15.04099,1.467125,-0.3248138,-0.288208
UpRight,1,-10.95059,2.17511,-16.3562,1.604021,-0.2679405,-0.2556763
UpRight,1,-12.36371,2.558197,-17.63858,2.122482,-0.4877625,-0.4200745
UpRight,1,-13.02075,2.565369,-18.76346,1.809341,0.1131859,0.2172546
UpRight,1,-13.27838,2.716675,-19.69937,1.690023,0.1940022,0.2729797
UpRight,1,-13.29822,3.012482,-20.62918,1.513649,0.3100643,0.3729248
UpRight,1,-13.27008,3.154663,-21.62717,1.366869,0.3765869,0.477478
UpRight,1,-13.30832,3.269135,-22.52957,1.176538,0.5018463,0.67099
UpRight,1,-13.40897,3.316406,-23.89624,1.033226,0.6007633,0.8184509
UpRight,1,-13.74207,3.52121,-25.18848,0.8892899,0.6884289,0.9014587
UpRight,1,-14.21222,3.900238,-26.49173,0.969862,0.7687302,0.9041443
UpRight,1,-14.94617,4.367004,-27.67664,1.075249,0.6651077,0.7398376
UpRight,1,-16.01633,4.747772,-28.77444,1.175236,0.5803509,0.5423889
UpRight,1,-17.08597,5.346649,-29.80798,0.997488,0.5789757,0.3742981
UpRight,1,-18.17413,5.878754,-30.61264,0.9936981,0.5351906,0.3309326
UpRight,1,-18.80923,6.239807,-30.99005,1.074976,0.3661861,0.1196899
UpRight,1,-18.98541,6.493164,-31.14316,1.076309,0.2083588,-0.02975464
UpRight,1,-19.13232,6.554382,-31.14111,1.070301,-0.01814842,0.01205444
UpRight,1,-18.67233,6.320068,-30.63992,1.016136,-0.1338024,-0.1035156
UpRight,1,-18.38766,6.110504,-30.37781,0.8693523,-0.09119225,-0.1376648
UpRight,1,-18.50552,6.097412,-30.21222,0.8624878,-0.02812195,-0.1601257
UpRight,1,-18.52524,6.048157,-29.97784,0.8938999,0.07328606,-0.02700806
UpRight,1,-18.42279,6.032532,-29.78101,0.8840752,0.3591652,0.5267029
UpRight,1,-18.51141,6.036865,-29.72086,0.8659039,0.0330162,0.09661865
UpRight,1,-18.38284,5.942566,-29.68454,0.8528881,0.4099503,0.874054
UpRight,1,-18.39203,6.048553,-29.74692,0.8452225,0.3079758,0.5843811
UpRight,1,-18.39511,6.038635,-29.83295,0.840086,0.1657104,0.1351624
UpRight,1,-18.24719,5.975861,-29.9101,0.7162075,0.1389465,0.3605042
UpRight,1,-18.24326,6.065308,-29.91125,0.9571896,0.1628723,0.1647644
UpRight,1,-18.35657,6.117981,-29.95325,0.9450607,0.2596588,0.24823
UpRight,1,-18.31531,6.04007,-29.91141,0.9739265,0.2502232,0.1888123
UpRight,1,-18.32751,6.069122,-29.94028,0.9001961,0.3820591,0.3477478
UpRight,1,-18.34253,6.060944,-29.97919,0.9496117,0.2996311,0.2169495
UpRight,1,-18.27267,6.041565,-29.9567,0.8652134,0.4106407,0.3100281
UpRight,1,-18.29343,6.071991,-29.93967,0.9724159,0.4278393,0.3381653
UpRight,1,-18.34042,6.0784,-29.92557,1.167776,0.7329063,0.1774597
UpRight,1,-18.31873,6.053192,-29.87784,1.415176,1.138432,0.6996765
UpRight,1,-18.39853,6.078949,-29.87537,1.674482,0.9911327,0.6567688
UpRight,1,-18.41632,6.076416,-29.84821,1.792414,0.924633,0.6118164
UpRight,1,-18.39792,6.071472,-29.84293,1.828192,0.9217892,0.5747681
UpRight,1,-18.49792,6.127258,-29.86658,1.917116,0.8653793,0.589447
UpRight,1,-18.51996,6.152588,-29.91418,1.986303,0.8381958,0.6008606
UpRight,1,-18.44778,6.0979,-29.91464,2.044876,0.7988644,0.54599
UpRight,1,-18.42261,6.099579,-29.90063,2.014402,0.7329617,0.6162415
UpRight,1,-18.52707,6.156067,-29.87933,1.883543,0.8463516,0.680603
UpRight,1,-18.50574,6.138306,-29.86417,1.87892,0.9069347,0.7120667
UpRight,1,-18.52811,6.173737,-29.8681,1.918398,0.9086266,0.7186279
