Direction,tCount,headX,headY,headZ,trunkX,trunkY,trunkZ
DownRight,1,0,0,0,0,0,0
DownRight,1,0.01806265,0.07977271,-0.02392578,-0.04895115,0.06027222,-0.04766846
DownRight,1,-0.07351613,0.03789639,-0.06796265,0.03279591,0.08068848,-0.0140686
DownRight,1,-0.1713693,-0.01604056,-0.05410767,0.06976795,0.1117706,-9.155273E-05
DownRight,1,-0.2952128,-0.01913476,-0.02230835,0.05623055,0.145462,0.002746582
DownRight,1,-0.373057,-0.04418254,-0.01843262,0.04006577,0.2063599,-0.05899048
DownRight,1,-0.3730574,-0.08420897,-0.01843262,0.04577446,0.2144318,-0.06738281
DownRight,1,-0.3530545,-0.09506941,-0.02838135,0.04006195,0.2363739,-0.05899048
DownRight,1,-0.3330742,-0.1159289,-0.0383606,0.04839897,0.2872009,-0.002868652
DownRight,1,-0.3132842,-0.06903863,0.001647949,0.04633141,0.2969818,-0.01687622
DownRight,1,-0.3496736,0.04895949,0.0994873,0.06195736,0.3035126,-0.00567627
DownRight,1,-0.4181131,0.1878514,0.2232361,0.1145353,0.3411102,0.01953125
DownRight,1,-0.4785656,0.3058674,0.3529968,0.1160717,0.3887024,-0.01696777
DownRight,1,-0.5346896,0.3966935,0.4108582,0.1368752,0.3906097,-0.0647583
DownRight,1,-0.6268005,0.4396563,0.4666443,0.3674097,0.2798004,-0.06259155
DownRight,1,-0.6870422,0.4795659,0.5464783,0.3532782,0.3108215,-0.110321
DownRight,1,-0.775238,0.5307512,0.6302185,0.3277378,0.3658752,-0.1411133
DownRight,1,-0.8735657,0.5609603,0.743927,0.3568745,0.3786011,-0.1328125
DownRight,1,-1.075867,0.6651635,0.879425,0.341258,0.4221191,-0.1439819
DownRight,1,-1.228607,0.7716634,1.11496,0.2808924,0.5164642,-0.1746826
DownRight,1,-1.397827,1.012153,1.488403,0.2772779,0.5686646,-0.1521912
DownRight,1,-1.628998,1.333567,1.877747,0.3241253,0.6580963,-0.1186523
DownRight,1,-1.812317,1.778909,2.353333,0.324708,0.7908325,-0.06808472
DownRight,1,-1.959503,2.263088,2.831055,0.09726238,1.046814,-0.14328
DownRight,1,-2.034393,2.838079,3.263,-0.03701019,1.189133,-0.2019653
DownRight,1,-2.043213,3.422812,3.707123,-0.316041,1.742218,-0.2018738
DownRight,1,-2.097839,4.081516,4.079132,-0.2825928,1.80629,-0.353241
DownRight,1,-2.180359,4.730803,4.45517,-0.2716055,1.970276,-0.4205322
DownRight,1,-2.354767,5.331255,4.787079,-0.4009609,2.256882,-0.5885925
DownRight,1,-2.463196,5.908891,5.231201,-0.3394814,2.458145,-0.6446838
DownRight,1,-2.74762,6.46236,5.743286,-0.1481361,2.575912,-0.6701355
DownRight,1,-3.119934,6.918623,6.389648,-0.1618958,2.809052,-0.9055176
DownRight,1,-3.57193,7.436717,7.126465,-2.229006,4.191528,-3.471863
DownRight,1,-4.149353,7.941996,7.93219,-2.847713,4.504059,-4.572357
DownRight,1,-4.59845,8.499229,8.684357,-2.493227,5.363373,-2.012421
DownRight,1,-5.126831,9.066684,9.377533,-0.7871361,4.205276,-0.9414368
DownRight,1,-5.556946,9.697727,10.00699,-2.983196,5.611771,-3.457458
DownRight,1,-5.672363,10.06346,10.19604,-3.74689,6.063889,-4.353973
DownRight,1,-6.051971,11.02235,10.92621,-3.864088,6.488098,-4.402466
DownRight,1,-6.260468,11.81246,11.35883,-3.819441,6.906677,-4.432251
DownRight,1,-6.456879,12.68336,11.77548,-3.812593,7.388412,-4.539917
DownRight,1,-6.597656,13.61123,12.13358,-3.649536,7.819977,-4.457794
DownRight,1,-6.783966,14.57321,12.47034,-4.277377,9.436523,-3.366852
DownRight,1,-7.049408,15.53255,12.8985,-4.559013,10.11696,-3.286346
DownRight,1,-7.403656,16.37712,13.34851,-4.57304,10.63889,-3.23407
DownRight,1,-7.66449,17.10278,13.80557,-4.69992,11.13535,-3.352661
DownRight,1,-8.077057,17.69144,14.33813,-4.817671,11.62727,-3.402039
DownRight,1,-8.439606,18.1645,14.87067,-4.640581,12.08739,-3.271332
DownRight,1,-8.880341,18.65004,15.396,-2.133883,10.58609,-1.388794
DownRight,1,-9.235718,19.06767,15.87225,-3.400995,11.76025,-3.675049
DownRight,1,-9.561066,19.41789,16.35852,-3.629347,12.21764,-3.879791
DownRight,1,-9.887848,19.77589,16.78162,-2.061842,11.79936,-1.273987
DownRight,1,-10.13602,20.12919,17.11258,-1.729134,11.98041,-0.5574341
DownRight,1,-10.45398,20.48406,17.54288,-1.642833,12.35336,-0.3948364
DownRight,1,-10.77136,20.90635,17.97403,-1.597746,12.68422,-0.324646
DownRight,1,-11.13284,21.37491,18.43604,-1.64228,13.01622,-0.294281
DownRight,1,-11.45847,21.75814,18.94977,-1.714231,13.35367,-0.3088379
DownRight,1,-11.81058,22.17218,19.41974,-2.46594,14.1281,-1.717407
DownRight,1,-12.1597,22.48195,20.0051,-3.611597,15.01089,-3.378693
DownRight,1,-12.51022,22.90005,20.42743,-2.23749,14.45963,-0.9384766
DownRight,1,-12.79663,23.21445,20.75897,-1.861251,14.47406,-0.164978
DownRight,1,-12.98615,23.52424,21.13556,-1.929014,14.7124,-0.1014709
DownRight,1,-13.23523,23.82705,21.38202,-1.985172,14.88736,-0.05459595
DownRight,1,-13.37073,24.12237,21.64764,-1.955689,15.01189,0.004333496
DownRight,1,-13.48889,24.44292,21.88828,-1.898957,15.10976,0.0579834
