Direction,tCount,headX,headY,headZ,trunkX,trunkY,trunkZ
UpRight,1,0,0,0,0,0,0
UpRight,1,0.1498718,0.1948192,-0.2247314,-0.1100159,0.01699066,0.0150795
UpRight,1,0.2402039,0.3662418,-0.3199463,-0.1479492,0.03610992,0.007007599
UpRight,1,0.3145752,0.4732126,-0.3773804,0.5907593,-0.1953888,-0.4483681
UpRight,1,0.3742981,0.5687071,-0.4453125,0.7923584,-0.1416016,-0.5735512
UpRight,1,0.4804993,0.5738742,-0.5783691,0.8737793,-0.122406,-0.6156158
UpRight,1,0.6304321,0.6297302,-0.7416382,0.7843628,-0.09585571,-0.6027107
UpRight,1,0.8092651,0.701854,-1.007141,0.7463074,-0.07610321,-0.6111832
UpRight,1,0.9779358,0.8390691,-1.243073,0.6994324,-0.0750351,-0.5997009
UpRight,1,1.162903,1.024015,-1.639465,0.592865,-0.1089859,-0.5712547
UpRight,1,1.309814,1.296078,-1.829498,0.5884399,-0.07334137,-0.5612679
UpRight,1,1.501587,1.553244,-2.036652,0.5207825,-0.07253265,-0.5734863
UpRight,1,1.643921,1.799926,-2.205383,0.4530945,-0.06171417,-0.5856857
UpRight,1,1.749908,2.081769,-2.338593,0.4695435,-0.04605865,-0.5518761
UpRight,1,1.967285,2.467249,-2.552124,0.4775391,-0.02191162,-0.5226746
UpRight,1,2.186157,2.904436,-2.813751,0.4771423,0.01074982,-0.4980774
UpRight,1,2.468689,3.476958,-3.165222,0.4683228,0.05191803,-0.4780693
UpRight,1,2.912567,4.270028,-3.684448,0.3874817,0.1093063,-0.4601593
UpRight,1,3.414246,5.221123,-4.138336,0.2810974,0.1446838,-0.4312744
UpRight,1,4.051605,6.586804,-4.72998,0.208374,0.1559219,-0.3839455
UpRight,1,4.743439,7.966579,-5.40683,0.1145325,0.1694565,-0.3356094
UpRight,1,5.411499,9.387903,-5.881409,-0.01318359,0.1791306,-0.2807007
UpRight,1,6.080933,10.95203,-6.161743,-0.1566467,0.2879944,-0.3088379
UpRight,1,6.661469,12.52207,-6.469116,-0.3644104,0.360939,-0.2595978
UpRight,1,7.342804,14.08417,-6.96524,-0.4495544,0.4748383,-0.2059708
