Direction,tCount,headX,headY,headZ,trunkX,trunkY,trunkZ
DownRight,1,0,0,0,0,0,0
DownRight,1,-0.01074219,0.00745663,0.03242049,-0.03875923,-0.0163002,-0.02392578
DownRight,1,-0.01239014,0.01742965,0.0326961,-0.03824615,-0.01054001,-0.03475952
DownRight,1,-0.006286621,0.007528737,0.03166583,-0.1079407,0.003334045,-0.03866577
DownRight,1,-0.00177002,0.008408263,0.02070156,-0.1378136,0.01498604,-0.04034424
DownRight,1,-0.01654053,0.001963332,-0.02761006,-0.1875916,0.01774788,-0.04315186
DownRight,1,-0.01623535,0.001965448,-0.02766407,-0.2468414,0.02688217,-0.05731201
DownRight,1,0.009887695,0.0202366,-0.001876116,-0.2264137,0.001569748,-0.06704712
DownRight,1,0.04708862,0.0003700554,0.0003706515,-0.1756077,-0.01964188,-0.0859375
DownRight,1,-0.003753662,-0.00852491,-0.01969787,-0.2264156,0.02157211,-0.06704712
DownRight,1,-0.05459595,-0.008752719,-0.02193397,-0.2374039,0.05053902,-0.04595947
DownRight,1,-0.05496216,0.009706184,-0.001680017,-0.2871838,0.06328964,-0.04873657
DownRight,1,-0.0004577637,-0.0007734746,0.01027501,-0.3374901,0.07025146,-0.04071045
DownRight,1,0.02880859,0.000674203,-0.005777329,-0.3867397,0.07883453,-0.05432129
DownRight,1,0.00769043,0.002504975,-0.0321036,-0.4847546,0.08195114,-0.09237671
DownRight,1,0.03820801,0.002466395,-0.02844933,-0.5105076,-0.01952362,-0.180542
DownRight,1,0.07827759,0.001212209,-0.007539928,-0.5388355,-0.04021454,-0.2146606
DownRight,1,0.06890869,0.0009246022,-0.005047828,-0.5493336,-0.01549721,-0.2044067
DownRight,1,0.06936646,-0.009063736,-0.005175084,-0.5707779,0.04807091,-0.1730652
DownRight,1,0.09970093,-0.01896669,-0.003197372,-0.6121407,0.09274483,-0.1428833
DownRight,1,0.09451294,-0.01832548,-0.01212433,-0.6718693,0.1061783,-0.1462097
DownRight,1,0.0586853,-0.01622298,-0.04382285,-0.7405281,0.09197044,-0.1716919
DownRight,1,0.06838989,-0.005947188,-0.04641509,-0.7992268,0.07725906,-0.1965942
DownRight,1,0.1055603,-0.01642966,-0.03639477,-0.8877964,0.07434273,-0.223175
DownRight,1,0.103241,-0.01648821,-0.03568155,-0.9465141,0.07973099,-0.2480469
DownRight,1,0.1075439,-0.0163455,-0.03701866,-0.976387,0.0814991,-0.2496948
DownRight,1,0.1387329,-0.01611981,-0.03682309,-0.9360218,0.0750885,-0.2582703
DownRight,1,0.2030029,-0.02702615,-0.01847908,-0.9554482,0.0622139,-0.2701416
DownRight,1,0.2297668,-0.0551275,-0.04105988,-0.9020824,-0.03920746,-0.3428955
DownRight,1,0.2718201,-0.1033024,-0.06149843,-0.9250488,0.07638359,-0.2792969
DownRight,1,0.3977661,-0.08115499,-0.07816774,-0.905138,0.07518959,-0.2781982
DownRight,1,0.5221863,-0.1107353,-0.07114932,-0.7652721,0.05277252,-0.2812805
