Direction,tCount,headX,headY,headZ,trunkX,trunkY,trunkZ
Left,1,-0.01065063,-0.2220764,-0.08932245,5.252793,-1.384247,-4.270416
Left,1,-0.01821899,-0.2416077,-0.06829184,5.608914,-1.120209,-3.819061
Left,1,-0.01702881,-0.2613831,-0.05836731,5.665687,-1.079926,-3.765381
Left,1,0.01394653,-0.2911072,-0.05198568,4.494271,-0.9421387,-4.127899
Left,1,0.03384399,-0.321106,-0.05435097,3.385922,-0.8069458,-4.468018
Left,1,0.02624512,-0.350647,-0.03331745,3.308092,-0.8173218,-4.529205
Left,1,0.01513672,-0.3808899,-0.04206109,3.315635,-0.8377686,-4.550293
Left,1,-0.01821899,-0.4116211,-0.06829184,3.323185,-0.8782043,-4.57135
Left,1,-0.04043579,-0.4320984,-0.08577877,3.341849,-0.8986206,-4.58374
Left,1,-0.0725708,-0.462616,-0.1020839,3.360513,-0.9290161,-4.596069
Left,1,-0.07376099,-0.5228271,-0.1120082,3.410156,-0.969574,-4.602081
Left,1,-0.08605957,-0.5933228,-0.1306757,3.42247,-1.009369,-4.583374
Left,1,-0.09313965,-0.6846924,-0.1902219,3.444705,-1.059265,-4.565918
Left,1,-0.1054077,-0.7951355,-0.2088889,3.473302,-1.129761,-4.579437
Left,1,-0.1002197,-0.9160461,-0.249768,3.49554,-1.199677,-4.561951
Left,1,-0.08154297,-1.046234,-0.2620564,3.49554,-1.289673,-4.561951
Left,1,-0.0640564,-1.226654,-0.2842692,3.497919,-1.419342,-4.542084
Left,1,-0.09384155,-1.446686,-0.2807232,3.079244,-1.030884,-1.88885
Left,1,-0.1160583,-1.697174,-0.2982078,1.541326,-0.5224304,0.4325142
Left,1,-0.137085,-1.997437,-0.3057675,0.7631896,-1.028107,0.4942689
Left,1,-0.1815491,-2.308411,-0.340732,3.871933,-2.551819,-3.941589
Left,1,-0.1803894,-2.598175,-0.330808,0.4899116,-1.940491,-0.3703916
Left,1,-0.2025757,-2.92865,-0.3482944,0.1419175,-2.112244,-0.07724714
Left,1,-0.2359009,-3.299377,-0.3745188,0.1512089,-2.344666,-0.169035
Left,1,-0.1985474,-3.799744,-0.3990968,4.297304,-3.500824,-4.174652
Left,1,-0.1425171,-4.330322,-0.4359653,3.271494,-4.282227,-5.422455
Left,1,-0.2226563,-5.002441,-0.5170021,2.141505,-4.930939,-5.941223
Left,1,-0.2139282,-5.722626,-0.528109,2.134414,-5.228027,-5.74881
Left,1,-0.1642761,-6.472534,-0.5340245,2.280632,-5.474518,-5.453888
Left,1,-0.1789246,-7.243439,-0.5725381,2.279436,-5.794647,-5.463867
Left,1,-0.1864929,-7.953003,-0.5515066,3.099591,-5.6138,-5.008301
Left,1,-0.3302612,-8.664185,-0.5746329,3.84541,-5.50354,-4.584106
Left,1,-0.4049377,-9.403442,-0.5254754,2.584064,-6.765289,-5.359467
Left,1,-0.4188843,-10.03241,-0.4734927,2.462921,-7.285736,-5.445679
Left,1,-0.4118042,-10.68106,-0.4139537,2.468883,-7.61499,-5.395996
Left,1,-0.407074,-11.3002,-0.3742608,2.450223,-8.004639,-5.383636
Left,1,-0.3948059,-11.95975,-0.3555937,2.28497,-8.596588,-5.58551
Left,1,-0.3356628,-12.5878,-0.2821226,2.332225,-8.977325,-5.611389
Left,1,-0.3893433,-13.35684,-0.2254128,2.340579,-9.346313,-5.54184
Left,1,-0.34729,-14.0463,-0.2102913,2.311611,-9.744629,-5.447571
Left,1,-0.2461243,-14.70386,-0.1216919,2.353323,-10.1734,-5.351807
Left,1,-0.2541504,-15.33154,-0.02009517,2.379148,-10.54282,-5.304474
Left,1,-0.2326355,-16.08313,-0.09310561,2.554658,-10.91632,-5.436615
Left,1,-0.1737366,-16.70505,-0.1906922,2.548633,-11.36093,-5.738373
Left,1,-0.1439514,-17.39499,-0.1942375,2.596704,-11.68033,-5.673615
Left,1,-0.1621399,-18.02658,-0.2625246,2.687305,-11.93713,-5.422394
Left,1,-0.1423035,-18.61652,-0.2648888,2.69208,-12.29651,-5.382629
Left,1,-0.1188965,-19.20587,-0.2374801,2.732602,-12.6355,-5.296753
Left,1,-0.1650391,-19.74524,-0.201795,2.74253,-12.93558,-5.297974
Left,1,-0.2536621,-20.32339,-0.1006664,2.725087,-13.24088,-5.02359
Left,1,-0.3657227,-21.08224,-0.02694839,2.655559,-13.70435,-5.267303
Left,1,-0.4241638,-21.81216,-0.00993365,2.613848,-14.08557,-5.363068
Left,1,-0.3872986,-22.48071,0.04606074,2.691693,-14.36523,-5.301941
Left,1,-0.3130493,-23.05963,0.07748663,2.744913,-14.65527,-5.278107
Left,1,-0.2761841,-23.61816,0.1334856,2.79179,-14.97476,-5.223206
Left,1,-0.1400146,-24.12653,0.1776793,2.854512,-15.27768,-5.372009
Left,1,-0.05938721,-24.74615,0.1781613,2.924009,-15.59842,-5.380402
Left,1,-0.005706787,-25.43726,0.1214571,2.993889,-15.91043,-5.469543
Left,1,0.1158142,-26.00665,0.1271394,3.035221,-16.24796,-5.29303
Left,1,0.07540894,-26.67874,0.04135549,3.086439,-16.51965,-5.369812
Left,1,-0.001190186,-27.37024,-0.009925008,3.163902,-16.77805,-5.227905
Left,1,-0.01467896,-27.98096,-0.03851801,3.190107,-17.0788,-5.261322
Left,1,-0.02175903,-28.59232,-0.09806567,3.183374,-17.34692,-5.149536
Left,1,-0.1146545,-29.11313,-0.117207,3.304894,-17.55795,-5.144104
Left,1,-0.1257629,-29.59338,-0.1259499,3.26997,-17.74258,-4.847382
Left,1,-0.1123047,-30.0127,-0.09735835,3.236609,-18.01273,-4.873596
Left,1,-0.09243774,-30.47266,-0.09972101,3.255275,-18.25314,-4.885925
Left,1,-0.0007019043,-30.86203,-0.09050363,3.273936,-18.47351,-4.898315
Left,1,0.0489502,-31.24197,-0.0964098,3.317622,-18.68484,-4.953979
Left,1,0.04608154,-31.71063,-0.03567934,3.381958,-18.85489,-4.921417
Left,1,0.05718994,-32.1004,-0.02693516,3.4042,-19.0148,-4.903961
Left,1,0.1040344,-32.56897,0.0278886,3.473306,-19.12424,-4.831604
Left,1,0.07070923,-33.07965,0.001655757,3.522546,-19.21341,-4.756866
Left,1,0.07232666,-33.55127,-0.06899697,3.516193,-19.33279,-4.725861
Left,1,0.1208191,-34.03143,-0.08483064,3.518576,-19.43243,-4.705963
Left,1,0.08868408,-34.48193,-0.1011377,3.545182,-19.51025,-4.567932
Left,1,0.0489502,-35.01199,-0.09640962,3.602756,-19.55823,-4.423584
Left,1,0.06762695,-35.64218,-0.1086971,3.649208,-19.57614,-4.287964
Left,1,0.0425415,-36.28131,-0.06545365,3.961632,-19.01044,-2.852539
Left,1,0.06716919,-36.88037,-0.02811927,3.215296,-20.49274,-6.141785
Left,1,0.1671448,-37.5282,0.05058074,1.893991,-18.68564,0.007550716
Left,1,0.1210022,-38.17755,0.08626223,1.725461,-18.55054,0.8846734
Left,1,-0.02438354,-38.84705,0.1337422,1.688669,-18.62708,0.9999421
Left,1,0.04394531,-39.44717,0.1155552,1.679907,-18.7067,1.011061
Left,1,0.1094055,-39.91592,0.1580986,1.689818,-18.79169,0.838465
Left,1,0.07675171,-40.36459,0.2223688,1.692158,-18.85114,0.8583562
Left,1,0.1223755,-40.76334,0.267275,1.668786,-18.88181,0.8308656
Left,1,0.2124634,-41.1011,0.3471633,2.65038,-19.59882,-1.938388
Left,1,0.263916,-41.3287,0.4417063,3.522138,-20.29742,-4.42392
Left,1,0.3440552,-41.58649,0.5227852,3.605548,-20.46384,-4.736664
Left,1,0.4428711,-42.03448,0.5915906,3.572588,-20.5054,-4.843597
Left,1,0.5854492,-42.48373,0.6048753,3.581712,-20.54706,-4.935547
Left,1,0.7133484,-42.86395,0.5796344,3.538424,-20.60706,-4.960571
Left,1,0.7887268,-43.23273,0.6210309,3.437167,-20.66327,-4.796967
Left,1,0.8232117,-43.66177,0.6572098,3.512215,-20.61621,-4.927124
Left,1,0.8478088,-44.0408,0.6945639,3.501097,-20.59628,-4.935852
Left,1,0.7969666,-44.45105,0.6905265,3.402984,-20.73923,-5.166077
Left,1,0.7262878,-44.84125,0.6888379,3.377969,-20.77829,-5.122711
Left,1,0.6872253,-45.18903,0.7840754,3.381546,-20.82782,-5.092865
Left,1,0.613678,-45.5578,0.8431252,3.366463,-20.86694,-5.05069
Left,1,0.54245,-45.91611,0.9220316,3.348185,-20.95792,-5.11908
Left,1,0.5308228,-46.13437,0.993872,3.382322,-21.03052,-5.254333
Left,1,0.5478516,-46.34283,1.052253,3.411723,-21.06952,-5.177185
Left,1,0.6092224,-46.57031,1.145648,3.437538,-21.12897,-5.129913
Left,1,0.589386,-46.73029,1.147996,3.456202,-21.17935,-5.142242
Left,1,0.5741882,-46.88928,1.190058,3.421651,-21.30963,-5.178375
Left,1,0.5567017,-47.03879,1.212262,3.385901,-21.43002,-5.224518
Left,1,0.6086731,-47.13824,1.22624,3.429576,-21.57138,-5.280243
Left,1,0.6419983,-47.16748,1.252496,3.363658,-21.71011,-5.242004
Left,1,0.6419983,-47.27747,1.252496,3.321563,-21.82001,-5.25705
Left,1,0.651947,-47.39746,1.251321,3.302896,-21.8996,-5.24472
Left,1,0.7103271,-47.48773,1.234342,3.267955,-22.00854,-5.200165
Left,1,0.7250061,-47.4967,1.272874,3.301317,-22.13843,-5.17392
Left,1,0.6998901,-47.71567,1.316109,3.294966,-22.20782,-5.142914
Left,1,0.6864319,-47.99646,1.287505,3.313244,-22.27686,-5.074493
Left,1,0.7091675,-48.21799,1.224415,3.315626,-22.36655,-5.054626
Left,1,0.8096619,-48.36774,1.222587,3.305697,-22.48642,-5.053436
Left,1,0.8429871,-48.47699,1.248846,3.300928,-22.58707,-5.093201
Left,1,0.764679,-48.79669,1.268177,3.308471,-22.67749,-5.114288
Left,1,0.7489014,-49.14798,1.219711,3.348185,-22.73792,-5.11908
Left,1,0.7576294,-49.46826,1.208611,3.363271,-22.82877,-5.161255
Left,2,0,0,0,0,0,0
Left,2,0.06549072,-0.01879883,0.04251099,-0.002387524,-0.02032471,-0.01989746
Left,2,0.1127625,-0.05908203,0.01672363,0.03455019,-0.009674072,0.03613281
Left,2,0.1203308,-0.08944702,-0.004302979,0.05559826,-0.009674072,0.04370117
Left,2,0.233551,-0.1001587,-0.06814575,0.07149029,-0.03897095,0.09222412
Left,2,0.3602905,-0.08026123,-0.1034241,0.08260727,-0.05886841,0.1009216
Left,2,0.3936157,-0.07958984,-0.07720947,0.7811646,0.4439087,0.5511475
Left,2,0.3725891,-0.099823,-0.08474731,0.1084251,-0.1082458,0.1482544
Left,2,0.4023743,-0.1597595,-0.08831787,1.343452,0.8166504,0.9573975
Left,2,0.3900757,-0.2001953,-0.1069946,1.428826,0.8666382,0.9975586
Left,2,0.3240967,-0.2497559,-0.06890869,1.452251,0.8569946,1.024994
Left,2,0.3165588,-0.2793579,-0.04788208,1.441548,0.7953796,0.9354858
Left,2,0.3189392,-0.2989502,-0.02801514,1.441547,0.7753601,0.9354858
Left,2,0.2867737,-0.3094177,-0.04431152,1.443926,0.7657471,0.9553833
Left,2,0.2955017,-0.3096008,-0.05541992,1.418122,0.7350769,0.9080505
Left,2,0.2756653,-0.3096619,-0.05307007,1.41455,0.7145081,0.8782043
Left,2,0.2382813,-0.2793579,-0.0284729,1.413364,0.7043762,0.8682861
Left,2,0.1997681,-0.2892456,-0.01379395,1.396299,0.6433716,0.8098145
Left,2,0.1711426,-0.3091125,-0.0003051758,1.405034,0.6430969,0.798645
Left,2,0.1437378,-0.3487854,0.02310181,1.334755,0.5622253,0.7163391
Left,2,0.1647949,-0.4385376,0.03063965,1.312521,0.5321045,0.6988831
Left,2,0.1770935,-0.5080872,0.04928589,0.9785476,0.2816772,0.5172729
Left,2,0.1373596,-0.5081787,0.05404663,1.30497,0.5325623,0.7199402
Left,2,0.1000061,-0.5178833,0.0786438,1.313708,0.5422668,0.7088013
Left,2,0.1035767,-0.5072632,0.1083984,1.306163,0.5627441,0.7299194
Left,2,0.1210632,-0.4976196,0.08618164,1.297421,0.5630188,0.7410278
Left,2,0.119873,-0.547821,0.07626343,1.307351,0.5628967,0.7398376
Left,2,0.1572266,-0.6381226,0.05166626,1.306163,0.5327454,0.7299194
Left,2,0.2120667,-0.7488098,0.004852295,1.308539,0.513092,0.7497864
Left,2,0.2799072,-0.8771973,0.06719971,1.349853,0.4013062,0.6741638
Left,2,0.3069153,-1.035919,0.1243896,1.35978,0.3511963,0.6729736
Left,2,0.3350525,-1.224396,0.1914673,0.637814,-0.2712402,0.1953125
Left,2,0.3310242,-1.463379,0.2422791,0.1199403,-0.6895447,0.07629395
Left,2,0.3270264,-1.74234,0.2930603,-0.05678511,-0.8463135,0.1983948
Left,2,0.2896729,-2.002014,0.3176575,-0.05440283,-0.9360046,0.2182922
Left,2,0.248291,-2.250641,0.3930359,-0.001979828,-1.047455,0.1514893
Left,2,0.1525574,-2.540253,0.4346619,1.748143,-0.3484497,0.8883667
Left,2,0.1263123,-2.729675,0.4679871,1.623415,-0.1746521,1.024506
Left,2,0.139801,-2.889008,0.4965515,1.619846,-0.2851868,0.9946594
Left,2,0.1520996,-3.078552,0.5152283,1.575377,-0.3954163,0.9596863
Left,2,0.1941833,-3.238007,0.5303345,1.563069,-0.5656738,0.940979
Left,2,0.1906433,-3.358673,0.5005798,1.607541,-0.6954346,0.9759827
Left,2,0.1941833,-3.488007,0.5303345,0.8903785,-1.367188,0.5379639
Left,2,0.2029114,-3.598206,0.5192261,0.9384284,-1.446442,0.6028137
Left,2,0.2164001,-3.717529,0.547821,1.574187,-1.12561,0.9497375
Left,2,0.2235107,-3.816223,0.6073608,0.4420238,-2.070404,0.1584473
Left,2,0.228241,-3.945343,0.6470337,0.08616781,-2.422607,-0.1213074
Left,2,0.2294006,-4.095123,0.6569519,0.01944304,-2.53302,-0.1737366
Left,2,0.260376,-4.204834,0.6633301,0.0107069,-2.602783,-0.1626282
Left,2,0.2984314,-4.273224,0.729248,0.07227564,-2.631653,-0.06918335
Left,2,0.2452393,-4.273987,0.7053833,0.04844713,-2.790619,-0.01593018
Left,2,0.2563477,-4.303741,0.7141418,0.01985693,-2.84021,-0.002380371
Left,2,0.2750244,-4.323914,0.7018433,0.02104521,-2.880035,0.007537842
Left,2,0.2825928,-4.35434,0.6808167,0.02581358,-2.879425,0.04727173
Left,2,0.2662964,-4.403717,0.7129517,0.9642363,-2.20578,0.650116
Left,2,0.2698364,-4.523071,0.7427063,1.446305,-1.853943,0.9752502
Left,2,0.2546997,-4.68222,0.7847595,1.478468,-1.89389,0.9915466
Left,2,0.2483215,-4.981567,0.8157349,1.430429,-2.0047,0.9267273
Left,2,0.2033997,-5.370819,0.8613281,0.1902366,-2.91861,0.1585693
Left,2,0.1485596,-5.740082,0.9081116,-0.1215293,-3.249359,-0.005523682
Left,2,0.2251282,-6.278534,0.9593811,-0.1179528,-3.368866,0.02429199
Left,2,0.2731323,-6.826843,1.024109,-0.09570909,-3.568726,0.04177856
Left,2,0.3024292,-7.414978,1.101135,-0.04606652,-3.819153,0.03579712
Left,2,0.2984009,-8.073853,1.151917,0.1358247,-3.938812,0.1247559
Left,2,0.2995911,-8.733612,1.161835,0.0186615,-4.40036,-0.01235962
Left,2,0.3300476,-9.431519,1.248779,0.05122232,-4.70163,-0.07675171
Left,2,0.3522949,-10.211,1.266266,0.1314511,-4.970825,0.004302979
Left,2,0.2962341,-10.93042,1.303131,0.1401873,-5.341064,-0.006835938
Left,2,0.2513123,-11.63965,1.348724,-0.006765842,-5.932281,-0.1403503
Left,2,0.2269287,-12.26666,1.482422,-0.03693748,-6.350739,-0.05603027
Left,2,0.1394043,-12.77457,1.593445,0.07897472,-6.817566,-0.4329834
Left,2,0.04547119,-13.29175,1.735413,-0.3998916,-6.594604,1.792297
Left,2,-0.01812744,-13.85074,1.793274,-1.568294,-6.173553,5.439209
Left,2,-0.1027832,-14.51004,1.843567,-1.676881,-6.555756,5.71402
Left,2,-0.1337585,-15.18036,1.837189,-1.698483,-7.023682,5.787109
Left,2,-0.09286499,-15.82001,1.842407,-1.698483,-7.533722,5.787109
Left,2,-0.05718994,-16.43866,1.888458,-0.8407779,-8.89682,2.994293
Left,2,-0.03430176,-17.08594,1.996429,-0.005953789,-10.21658,0.2023315
Left,2,-0.02606201,-17.64423,2.065857,0.1048508,-10.78876,0.1184387
Left,2,0.02944946,-18.2128,2.109589,0.1505222,-11.30826,0.1633301
Left,2,0.08499146,-18.81143,2.15329,0.2080822,-11.86469,-0.1965027
Left,2,0.129425,-19.4303,2.188263,0.2342896,-12.37537,-0.2299194
Left,2,0.1528015,-20.1095,2.215698,0.3391643,-12.74997,0.1405945
Left,2,0.2252197,-21.00082,2.146729,0.4154191,-13.10825,0.272583
Left,2,0.2427063,-21.80124,2.124542,0.2569566,-13.64816,0.2109985
Left,2,0.315094,-22.55255,2.055573,0.2839613,-14.11737,0.2682495
Left,2,0.4179382,-23.30157,2.073578,0.3383694,-14.48715,0.3020325
Left,2,0.4897766,-24.09094,2.085175,0.4245434,-14.83551,0.4328003
Left,2,0.5844116,-24.98175,2.033691,0.4773569,-15.21402,0.537384
Left,2,0.6690674,-25.77258,1.983398,0.5039496,-15.59174,0.675354
Left,2,0.7555542,-26.46097,2.033539,0.5754213,-15.92053,0.7675781
Left,2,0.7567444,-27.17072,2.043457,0.6619887,-16.1803,0.8176575
Left,2,0.8642883,-27.85886,2.101166,0.6866045,-16.48978,0.8550415
Left,2,0.883606,-28.62686,2.179382,0.7112226,-16.72928,0.8924255
Left,2,0.9536438,-29.23874,2.090546,0.7791176,-16.93863,0.9548035
Left,2,0.9536438,-29.86874,2.090546,0.8493948,-17.1076,1.03714
Left,2,0.9262085,-30.5083,2.113953,0.9248405,-17.27747,1.078491
Left,2,0.9238586,-31.06882,2.094086,0.9458866,-17.41748,1.086029
Left,2,0.9770508,-31.63797,2.117981,0.9137235,-17.54752,1.069733
Left,2,0.9682922,-32.22775,2.129089,0.9300137,-17.65829,1.037506
Left,2,0.8935547,-32.72684,2.178192,0.9919634,-17.67856,1.050232
Left,2,0.8544617,-33.36462,2.273407,1.047552,-17.70816,1.093964
Left,2,0.815918,-33.64441,2.288025,1.059858,-17.71793,1.11264
Left,2,0.7418213,-34.65125,2.427643,1.06622,-17.72852,1.081635
Left,2,0.7476807,-34.96994,2.477264,1.10195,-17.70798,1.127747
Left,2,0.7348938,-35.43842,2.539154,1.142434,-17.65665,1.213654
Left,2,0.7565613,-35.93582,2.637207,1.236887,-17.48349,1.414124
Left,2,0.7974548,-36.53549,2.642456,1.527662,-16.80936,2.670532
Left,2,0.8656921,-37.06006,2.453217,1.162712,-17.33844,1.130524
Left,2,0.9326172,-37.67902,2.082977,0.1982131,-16.58566,3.687103
Left,2,1.036469,-38.31213,1.939819,-0.6690946,-15.85089,6.320953
Left,2,0.9681396,-38.85196,1.958008,-0.7117779,-15.73373,6.557861
Left,2,0.8402405,-39.55185,1.983246,-0.7147129,-15.67191,6.618683
Left,2,0.8863525,-40.07254,1.947571,-0.7094455,-15.61313,6.577728
Left,2,0.9529724,-40.53101,2.000061,-0.7012241,-15.56122,5.961792
Left,2,0.8910522,-41.13153,1.987274,0.795629,-16.51205,2.27417
Left,2,0.8501587,-41.57184,1.982056,1.274723,-16.79083,1.056488
Left,2,0.8764038,-41.95251,1.948761,1.366876,-16.733,0.9848328
Left,2,0.8676758,-42.34232,1.959839,1.384354,-16.70361,0.9625549
Left,2,0.8898621,-42.70178,1.977356,1.391489,-16.64252,1.022217
Left,2,0.9733582,-43.00293,1.917114,1.378408,-16.65448,0.9128418
Left,2,1.104828,-43.25235,1.921661,1.363722,-16.67508,0.8742676
Left,2,1.118774,-43.58353,1.869659,1.392678,-16.66238,1.032166
Left,2,1.124023,-44.0845,1.828796,1.379954,-16.66107,1.094238
Left,2,1.159027,-44.53546,1.784363,1.414551,-16.67548,0.8782043
Left,2,1.20108,-44.93494,1.79953,1.424479,-16.63562,0.8769836
Left,2,1.218597,-45.32544,1.777313,1.45308,-16.6261,0.8634949
Left,2,1.213379,-45.72446,1.818176,1.492014,-16.62827,0.7680054
Left,2,1.08429,-46.37451,1.833496,1.52816,-16.62924,0.7333679
Left,2,1.016449,-46.87628,1.771088,1.553182,-16.6203,0.6899719
Left,2,1.07486,-47.2865,1.754089,1.573039,-16.62054,0.687561
Left,2,1.149109,-47.61545,1.785553,1.519445,-16.70361,0.4922791
Left,2,1.188324,-48.05347,1.86142,1.51985,-16.72504,0.4115601
Left,2,1.283569,-48.51224,1.900452,1.523819,-16.72598,0.3606262
Left,2,1.444794,-48.91171,1.901459,1.550033,-16.71683,0.327179
Left,2,1.593262,-49.22974,1.964417,1.562346,-16.71661,0.3458862
Left,2,1.742859,-49.54761,2.037292,1.583789,-16.69812,0.2726746
Left,2,1.979523,-49.94604,2.079712,1.592923,-16.68985,0.1807861
Left,3,0,0,0,0,0,0
Left,3,0.003570557,0.02062988,0.02978516,-0.01230955,-0.02026367,-0.01870728
Left,3,0.004760742,0.01086426,0.03970337,-0.01230955,-0.02026367,-0.01870728
Left,3,-0.03729248,-0.02966309,0.02459717,-0.02104759,-0.07000732,-0.007568359
Left,3,-0.04724121,-0.05966187,0.02578735,-0.03336,-0.09020996,-0.02627563
Left,3,-0.1008911,-0.05874634,0.08251953,-0.03336096,-0.1002502,-0.02627563
Left,3,-0.1481628,-0.05844116,0.1082764,-0.03216696,-0.1100769,-0.01629639
Left,3,-0.2065735,-0.02835083,0.1253052,-0.02104807,-0.1100159,-0.007568359
Left,3,-0.2959595,-0.03857422,0.1359863,-0.01866817,-0.1196289,0.0123291
Left,3,-0.331665,-0.03973389,0.08990479,-0.01111984,-0.1300964,-0.008758545
Left,3,-0.3141479,-0.01010132,0.06768799,-0.009928703,-0.1299133,0.001190186
Left,3,-0.2943115,-0.02005005,0.06533813,-0.002380371,-0.1203308,-0.01989746
Left,3,-0.285553,-0.01022339,0.05422974,0.00992775,-0.1401062,-0.001220703
Left,3,-0.3054199,-0.02029419,0.05657959,0.01866579,-0.1603699,-0.01235962
Left,3,-0.3562317,-0.02062988,0.05258179,0.02104616,-0.1700439,0.007537842
Left,3,-0.3760986,-0.02069092,0.05496216,0.01985693,-0.1802063,-0.002410889
Left,3,-0.4058838,-0.08078003,0.05853271,-0.001191139,-0.1701965,-0.00994873
Left,3,-0.3749084,-0.1204834,0.06488037,-0.002380848,-0.1703491,-0.01989746
Left,3,-0.380127,-0.199646,0.1057739,0.006353855,-0.1506042,-0.03106689
Left,3,-0.4262085,-0.269165,0.141449,0.02621126,-0.1408081,-0.03344727
Left,3,-0.4647522,-0.3390503,0.1561279,0.03495264,-0.1410828,-0.04455566
Left,3,-0.4313965,-0.3783264,0.182312,0.03138113,-0.1615906,-0.07437134
Left,3,-0.4477539,-0.4377441,0.2144775,0.04249811,-0.2115173,-0.06567383
Left,3,-0.4751587,-0.5274048,0.237854,0.04249763,-0.2715149,-0.06567383
Left,3,-0.436615,-0.6575012,0.2232056,0.03138208,-0.351593,-0.07437134
Left,3,-0.4120178,-0.8265686,0.2605286,0.01906872,-0.4418335,-0.09307861
Left,3,-0.3997192,-1.036133,0.2791748,0.02185488,-0.5029297,-0.1539307
Left,3,-0.3822327,-1.26651,0.256958,0.003591061,-0.6140442,-0.2223206
Left,3,-0.3477173,-1.465546,0.2930908,-0.0381012,-0.7353821,-0.3180847
Left,3,-0.3354187,-1.675079,0.3117676,-0.009509563,-0.8258362,-0.331665
Left,3,-0.3266602,-1.915283,0.3006592,0.007967949,-0.9563904,-0.3539124
Left,3,-0.2746582,-2.144714,0.3145752,-1.021883,-1.851074,-1.046448
Left,3,-0.2857666,-2.384949,0.3058472,-1.329715,-2.202759,-1.261353
Left,3,-0.3231201,-2.70462,0.3304138,-1.202172,-2.208649,-0.9541626
Left,3,-0.3219299,-3.054413,0.340332,-1.110396,-2.244934,-0.6929932
Left,3,-0.3569336,-3.503662,0.3847656,-1.113173,-2.383911,-0.6322021
Left,3,-0.3954468,-3.913544,0.3994141,-1.067502,-2.533386,-0.5873108
Left,3,-0.378418,-4.292206,0.4577637,-1.023017,-2.693054,-0.5523071
Left,3,-0.3491211,-4.740387,0.53479,-0.2414532,-2.299774,-0.08184814
Left,3,-0.304657,-5.199371,0.5697327,-1.445722,-1.423584,4.014526
Left,3,-0.2368164,-5.597656,0.6321106,-1.430007,-1.072388,5.514709
Left,3,-0.190033,-6.056244,0.6869202,-1.410746,-1.145111,5.764435
Left,3,-0.2015991,-6.554688,0.758728,-0.7345562,-2.032928,2.962067
Left,3,-0.1746521,-7.103271,0.815918,0.3378263,-2.680634,0.6350098
Left,3,-0.1600037,-7.592346,0.8544312,0.5447936,-2.896332,0.4285278
Left,3,-0.1628723,-8.041016,0.9151306,0.7786822,-2.936401,0.5314941
Left,3,-0.1978455,-8.590179,0.9595642,0.7353978,-3.156494,0.5064087
Left,3,-0.2229309,-9.139343,1.002808,0.7552567,-3.3367,0.5040283
Left,3,-0.1657104,-9.679657,0.9758606,0.6500249,-3.626526,0.4662781
Left,3,-0.1153564,-10.22748,1.060455,0.8267131,-3.775543,0.596283
Left,3,-0.07495117,-10.75531,1.14621,0.8640513,-3.996368,0.5715942
Left,3,-0.04092407,-11.41245,1.262909,0.8711829,-4.235291,0.6312866
Left,3,-0.06719971,-12.17181,1.296234,0.9291434,-4.404541,0.6949158
Left,3,-0.004058838,-12.82095,1.318909,-0.9126112,-4.47937,3.074036
Left,3,0.09591675,-13.47867,1.397614,-2.367661,-4.405609,5.332916
Left,3,0.07437134,-14.177,1.470612,-2.442437,-4.544128,5.382019
Left,3,0.08026123,-14.91583,1.520233,-2.298735,-4.688477,5.2341
