Direction,tCount,headX,headY,headZ,trunkX,trunkY,trunkZ
Down,1,0,0,0,0,0,0
Down,1,0.0205698,-0.01020336,-0.02960205,1.091784,0.9106445,-0.8016357
Down,1,0.0801729,-0.03930759,-0.008483887,1.261567,1.019226,-0.9021301
Down,1,0.1099737,-0.04884052,0.002105713,1.092852,0.9534912,-1.034607
Down,1,0.08959568,-0.06874609,0.021698,1.01383,0.9068604,-1.186859
Down,1,0.04979658,-0.06932592,0.01095581,0.9839268,0.8712769,-1.176849
Down,1,0.06960082,-0.0489614,0.02130127,1.023582,0.8839111,-1.1362
Down,1,0.05960268,-0.02907801,0.02111816,0.6820498,0.4620972,-0.571106
Down,1,0.0596028,-0.0190773,0.02111816,1.082764,0.8092651,-1.004272
Down,1,0.06979215,-0.02911806,0.01135254,1.162589,0.8254395,-1.044434
Down,1,0.06979197,-0.04910493,0.01135254,1.152507,0.8012085,-1.014099
Down,1,0.05979389,-0.07921481,0.01113892,1.3712,0.9060364,-0.921936
Down,1,0.1201642,-0.09889412,-0.007720947,1.19212,0.8057251,-0.9632568
Down,1,0.1001685,-0.1190925,-0.008117676,1.042977,0.6813049,-1.014557
Down,1,0.1190124,-0.1279562,0.05230713,1.043024,0.6596985,-1.024689
Down,1,0.1276653,-0.1067402,0.122467,0.7006207,0.1628723,-0.35849
Down,1,0.08671439,-0.1064975,0.1717224,0.3384562,-0.2446899,0.07363892
Down,1,0.03384399,-0.07507849,0.3207397,0.3879852,-0.2623596,0.114502
Down,1,0.001158357,-0.04367518,0.4601135,0.5371675,-0.2355347,0.1663208
Down,1,-0.04017603,-0.003530264,0.5293579,0.6165419,-0.2335205,0.2175903
Down,1,-0.09073532,0.0358398,0.5584106,0.8053932,-0.2042847,0.3001404
Down,1,-0.05997533,0.08594894,0.5189514,1.163778,-0.1542969,0.3942871
Down,1,-0.02748418,0.1448641,0.3895874,1.827945,0.8539429,-0.5750122
Down,1,-0.01364154,0.1624012,0.1897888,1.649771,1.062805,-0.8497925
Down,1,-0.03037512,0.1399424,0.01940918,1.600091,1.092133,-0.8804321
Down,1,-0.03788501,0.1681812,-0.1107483,1.590014,1.078125,-0.8500366
Down,1,-0.05520457,0.1662633,-0.2511292,1.748849,0.9964294,-0.7174683
Down,1,-0.03310943,0.1849735,-0.3607483,1.748722,0.9816284,-0.6870117
Down,1,-0.01216042,0.2143977,-0.4103394,1.76873,1.026428,-0.7072449
Down,1,-0.04101104,0.2335377,-0.4709167,1.580052,1.109009,-0.8500671
Down,1,-0.07929003,0.2623692,-0.561676,1.550257,1.118286,-0.8704834
Down,1,-0.07643861,0.3205442,-0.7116699,1.590173,1.091309,-0.890625
Down,1,-0.08302104,0.3584177,-0.8918152,1.629969,1.079437,-0.8803101
Down,1,-0.06828958,0.3953314,-1.141602,1.669808,1.055847,-0.8801575
Down,1,-0.03282511,0.4413352,-1.431,1.669807,1.045868,-0.8801575
Down,1,-0.025684,0.4364278,-1.810974,1.719604,1.051392,-0.8799744
Down,1,-0.03781813,0.4215145,-2.231323,1.759477,1.046082,-0.8899536
Down,1,-0.02907091,0.4354746,-2.701263,1.78939,1.061646,-0.8999939
Down,1,-0.04164279,0.461159,-3.101593,1.829226,1.048035,-0.8998718
Down,1,-0.03408396,0.4859324,-3.511566,1.859138,1.053589,-0.9099121
Down,1,-0.0356288,0.5305748,-3.97171,1.91889,1.078186,-0.9096985
Down,1,-0.05770904,0.567035,-4.402222,1.938807,1.086395,-0.9096375
Down,1,-0.05786383,0.6210344,-4.942352,1.938808,1.076416,-0.9096375
Down,1,-0.07708764,0.6762338,-5.532837,1.948597,1.134338,-0.8588257
Down,1,-0.1061032,0.7427855,-6.133514,1.36612,0.3091125,0.01071167
Down,1,-0.09445363,0.8052008,-6.783447,1.214925,0.1061707,0.2325745
Down,1,-0.0836007,0.8679597,-7.393402,1.204797,0.09014893,0.2527466
Down,1,-0.09283161,0.8832943,-7.993683,1.155232,0.08709717,0.2118225
Down,1,-0.06247842,0.9633818,-8.593292,1.21523,0.1296387,0.1920471
Down,1,-0.0560267,0.9687963,-8.963257,1.165812,0.1233826,0.1308594
Down,1,-0.02966863,0.9710085,-9.342896,1.155987,0.1008301,0.1105347
Down,1,-0.001502454,0.9914353,-9.83252,1.206071,0.1323547,0.08050537
Down,1,0.04643303,0.9879458,-10.33185,1.226232,0.1659851,0.05026245
Down,1,0.09302396,0.9547434,-10.76117,1.286139,0.1999512,0.04055786
Down,1,0.1114582,0.9050238,-11.28098,1.365983,0.2424316,0.03097534
Down,1,0.1121314,0.8770919,-11.92114,1.395967,0.2485962,0.02105713
Down,1,0.1305283,0.8268588,-12.45099,-0.2116804,0.4280396,-1.011414
Down,1,0.139843,0.817698,-13.03098,-0.2412934,0.3952942,-1.051971
Down,1,0.190689,0.8365958,-13.78036,0.0186224,0.6157532,-1.232147
Down,1,0.2294393,0.8090088,-14.39993,0.6978436,1.267517,-1.906647
Down,1,0.2491568,0.8249595,-15.05981,0.8270645,1.315155,-1.89621
Down,1,0.2988089,0.8612459,-15.79929,0.7972631,1.346802,-1.906403
Down,1,0.4043055,0.8819919,-16.43796,0.7869768,1.45816,-1.774841
Down,1,0.4120668,0.9004807,-16.99802,0.8763103,1.458191,-1.713867
Down,1,0.4577034,0.927655,-17.53757,1.581352,1.476044,-1.225403
Down,1,0.5405191,0.9431772,-18.02664,6.562933,1.501434,2.003357
Down,1,0.5952732,0.974663,-18.59616,7.0992,1.565216,2.370819
Down,1,0.6296791,0.9934559,-19.08594,7.079115,1.608582,2.380951
Down,1,0.6437464,1.000695,-19.47589,7.039143,1.669861,2.380524
Down,1,0.6772583,1.009648,-19.92569,6.939813,1.697021,2.317352
Down,1,0.7200441,0.9944639,-20.38538,6.900043,1.743042,2.296234
Down,1,0.7708598,0.9778807,-20.745,5.524377,1.325165,2.857819
Down,1,0.7748778,0.9873867,-21.13513,5.082678,1.248352,2.995636
Down,1,0.8067461,1.006415,-21.51495,5.012427,1.244507,3.015167
Down,1,0.8560945,0.9906256,-21.79459,4.962589,1.263214,3.004211
Down,1,0.8865294,1.011989,-22.06445,4.983132,1.303528,2.963409
Down,1,0.8897626,1.031568,-22.42459,4.953145,1.314148,2.963013
Down,1,0.9011479,1.060862,-22.66458,6.540503,1.880035,2.271851
Down,1,0.894319,1.086492,-22.94479,6.631123,1.948578,2.200409
Down,1,0.9063635,1.133047,-23.27484,6.631313,1.973328,2.179749
Down,1,0.9270254,1.157347,-23.54477,6.661198,1.964874,2.190369
Down,1,0.938311,1.165707,-23.80481,6.6611,1.9375,2.200714
Down,1,0.967715,1.156615,-24.04471,6.610744,1.89978,2.241577
Down,1,0.9873192,1.133438,-24.21463,6.600758,1.890137,2.241455
Down,1,1.015586,1.097997,-24.32449,6.560589,1.846741,2.261719
Down,1,1.034994,1.074894,-24.48444,6.550594,1.837097,2.261627
Down,1,1.054482,1.021087,-24.6644,6.57058,1.826385,2.261841
Down,1,1.082823,0.9639924,-24.8143,6.590464,1.808319,2.272369
Down,1,1.101978,0.940887,-24.96426,6.600358,1.790588,2.282806
Down,1,1.121312,0.9063642,-25.15427,6.630335,1.769592,2.283112
Down,1,1.167601,0.8505199,-25.30408,6.650324,1.758911,2.283325
Down,1,1.177734,0.8395441,-25.50415,6.660315,1.748535,2.283447
Down,1,1.233224,0.8062305,-25.73401,6.670108,1.743469,2.30423
Down,1,1.252206,0.7706687,-25.93405,6.690093,1.712799,2.304413
Down,1,1.271188,0.7142756,-26.15411,6.68999,1.695435,2.314758
Down,1,1.299114,0.6930273,-26.38416,6.669906,1.688721,2.32489
Down,1,1.308686,0.6628802,-26.54422,6.629831,1.65271,2.334808
Down,1,1.345122,0.6698339,-26.69421,6.639618,1.647614,2.355591
Down,1,1.372397,0.6921403,-26.81421,6.639618,1.647614,2.355591
Down,1,1.399562,0.6951056,-26.91422,6.609534,1.641235,2.365601
Down,1,1.417765,0.7416508,-27.03424,6.470251,1.620239,2.302124
Down,1,1.45388,0.7876225,-27.19431,6.470046,1.605408,2.322784
Down,1,1.498793,0.8392894,-27.34433,5.675461,1.299591,2.767181
Down,1,1.525729,0.8601713,-27.48444,4.860493,0.9897766,3.156677
Down,1,1.543707,0.8738625,-27.66455,4.779783,0.9626465,3.206757
Down,1,1.534945,0.9107664,-27.85471,4.840496,1.000153,3.156372
Down,1,1.552816,0.8930852,-28.06488,5.347666,1.023804,3.348969
Down,1,1.552874,0.8949764,-28.26505,1.955164,1.464417,-0.1072998
Down,1,1.544059,0.9531593,-28.42517,0.9043341,1.647278,-1.187317
Down,1,1.517607,0.9987857,-28.63535,0.8150415,1.654846,-1.258575
