Direction,tCount,headX,headY,headZ,trunkX,trunkY,trunkZ
DownLeft,1,0,0,0,0,0,0
DownLeft,1,-0.001326084,-0.02080066,-0.0103147,0,0.009994507,-7.629395E-06
DownLeft,1,-0.008993149,-0.0103793,-0.007074863,0,0.009994507,-7.629395E-06
DownLeft,1,-0.01836061,-0.009855931,-0.003086329,0,0.009994507,-7.629395E-06
DownLeft,1,-0.01877546,-0.00982529,-0.002898097,0.01159668,0.03108215,-0.01387024
DownLeft,1,0.003546238,-0.0184404,0.02027163,-0.006378174,0.05984497,-0.03663635
DownLeft,1,-0.01018715,-0.009420716,0.004320383,-0.008087158,0.04615784,-0.01976776
DownLeft,1,-0.0317626,-0.01822058,0.01364225,-0.00982666,0.02249146,-0.002929688
DownLeft,1,-0.01306581,-0.006628554,0.03832567,-0.01965332,0.02503967,-0.005874634
DownLeft,1,-0.002438545,-0.006350928,0.04461452,-0.01965332,0.02503967,-0.005874634
DownLeft,1,-0.0001344681,-0.01558233,0.05457214,-0.00982666,0.02249146,-0.002929688
DownLeft,1,-0.02475452,-0.01598016,0.04343358,-0.01153564,0.008880615,0.01385498
DownLeft,1,-0.03463745,-0.01630466,0.03681776,-0.003448486,-0.00730896,0.03366089
DownLeft,1,-0.02584743,-0.02679443,0.03294545,-0.02139282,0.02142334,0.0109024
DownLeft,1,-0.02878094,-0.01663529,0.03423268,-0.03125,0.01394653,0.007949829
DownLeft,1,-0.02919579,-0.01660738,0.03441858,-0.0329895,0.0002593994,0.02484131
DownLeft,1,-0.02416992,-0.01689272,0.03221163,-0.04284668,0.01277161,0.02190399
DownLeft,1,-0.005349636,-0.01617401,0.0458782,-0.05267334,0.0052948,0.01895905
DownLeft,1,-0.001555443,-0.004627113,0.06609994,-0.05267334,0.01528931,0.01895905
DownLeft,1,0.001998901,-0.01394067,0.07545683,-0.06253052,0.0078125,0.01600647
DownLeft,1,-0.004854679,-0.0144431,0.06754375,-0.07409668,-0.003341675,0.02992249
DownLeft,1,-0.0125761,-0.004889646,0.05997562,-0.08392334,0.009185791,0.02698517
DownLeft,1,-0.00842762,-0.01512652,0.05816802,-0.08737183,-0.02819824,0.06071472
DownLeft,1,-0.01451206,-0.005670017,0.04985604,-0.097229,-0.01565552,0.05776978
DownLeft,1,-0.01116896,-0.01762068,0.02656248,-0.08737183,-0.01817322,0.06071472
DownLeft,1,-0.008648872,-0.007757699,0.02548435,-0.1087952,-0.03686523,0.07171631
DownLeft,1,0.001581669,-0.007439833,0.03201985,-0.1186523,-0.03434753,0.06877899
DownLeft,1,-0.004027843,-0.008008949,0.02349436,-0.1186523,-0.03434753,0.06877899
DownLeft,1,-0.007951736,-0.008671447,0.01426706,-0.1400757,-0.03300476,0.07977295
DownLeft,1,-0.009638786,-0.008574827,0.01499516,-0.1400757,-0.03300476,0.07977295
DownLeft,1,-0.00415659,-0.01889441,0.01264393,-0.1516113,-0.04423523,0.09374237
DownLeft,1,-0.002467632,-0.01897726,0.01192442,-0.161499,-0.04171753,0.09078979
DownLeft,1,-0.007633209,-0.01956965,0.003238142,-0.1713257,-0.03918457,0.08785248
DownLeft,1,-0.0004281998,-0.009979578,0.0001780987,-0.1713257,-0.03918457,0.08785248
DownLeft,1,-0.002545834,-0.0198477,0.001077861,-0.19104,-0.02418518,0.08198547
DownLeft,1,0.00514555,-0.009401547,0.008707076,-0.2008972,-0.03166199,0.07904053
DownLeft,1,-0.01357174,-0.009233871,0.005774111,-0.2107239,-0.01916504,0.07610321
DownLeft,1,-0.01399422,-0.009221385,0.005953401,-0.2205811,-0.01661682,0.07315826
DownLeft,1,-0.01145315,-0.009362791,0.004869044,-0.2223206,-0.03038025,0.09007263
DownLeft,1,0.00514555,-0.009401547,0.008707076,-0.2402649,-0.001571655,0.06726837
DownLeft,1,-0.004251957,-0.009759316,0.001793385,-0.2501526,0.0009460449,0.0643158
DownLeft,1,-0.008993149,-0.0103793,-0.007074863,-0.2535706,-0.02659607,0.09817505
DownLeft,1,-0.003303051,-0.008929206,0.0122886,-0.2732544,-0.02156067,0.09229279
DownLeft,1,-0.006787777,-0.009611158,0.002880037,-0.2749634,-0.04536438,0.1092453
DownLeft,1,0.006073952,0.001428235,0.01920116,-0.2732544,-0.03157043,0.09229279
DownLeft,1,0.006494045,0.001400791,0.0190241,-0.2634277,-0.04408264,0.09524536
DownLeft,1,-0.004674435,0.000256611,0.001975626,-0.2732544,-0.03157043,0.09229279
DownLeft,1,-0.01716423,-0.01080514,-0.01448545,-0.2831421,-0.02903748,0.08934021
DownLeft,1,-0.02536106,-0.01121303,-0.02187735,-0.3028564,-0.02400208,0.08345032
DownLeft,1,-0.03970003,-0.002173997,-0.03753293,-0.3126831,-0.01147461,0.08050537
DownLeft,1,-0.03582382,-0.002389874,-0.03920531,-0.3126831,-0.01147461,0.08050537
DownLeft,1,-0.02057791,-0.01061043,-0.01302597,-0.3225403,-0.01895142,0.0775528
DownLeft,1,0.003791809,-0.01108499,-0.01246658,-0.3092651,-0.003890991,0.04659271
DownLeft,1,0.02165604,-0.02468926,-0.05232367,-0.2994385,-0.02641296,0.04953766
DownLeft,1,0.02974606,-0.03775024,-0.08794531,-0.2762451,-0.00390625,0.0215683
DownLeft,1,0.06953621,-0.04162598,-0.1247427,-0.2629395,0.02113342,-0.009376526
DownLeft,1,0.04311848,-0.0680542,-0.2111683,-0.2514038,0.03233337,-0.02330017
DownLeft,1,-0.0002179146,-0.05917358,-0.2376192,-0.2514038,0.04232788,-0.0233078
DownLeft,1,0.008819103,-0.05053711,-0.2518141,-0.2235413,0.01095581,0.002479553
DownLeft,1,0.01069975,-0.06237793,-0.2739738,-0.2467041,-0.02151489,0.03045654
DownLeft,1,0.0557065,-0.06738281,-0.3223745,-0.2385559,-0.0478363,0.05034637
DownLeft,1,0.1009951,-0.08145142,-0.3590661,-0.2616882,-0.08030701,0.07829285
DownLeft,1,0.1651263,-0.08074951,-0.4529114,-0.2518616,-0.08282471,0.08124542
DownLeft,1,0.231956,-0.06829834,-0.5240479,-0.2205811,-0.09663391,0.07315063
DownLeft,1,0.2949958,-0.08505249,-0.7053223,-0.1991882,-0.08790588,0.06213379
DownLeft,1,0.3827224,-0.08197021,-0.8780212,-0.1777344,-0.07922363,0.05112457
DownLeft,1,0.4409828,-0.1035156,-1.112823,-0.1447449,-0.05932617,0.02612305
DownLeft,1,0.5244722,-0.05795288,-1.368774,-0.1117554,-0.02952576,0.001266479
DownLeft,1,0.5812821,-0.02868652,-1.588074,-0.05908203,-0.004821777,-0.0177002
DownLeft,1,0.562232,0.01274893,-1.929169,-0.06546021,0.06509399,-0.05439758
DownLeft,1,0.5252376,0.02432634,-2.278381,-0.1818848,0.1794739,-0.1069183
DownLeft,1,0.5089569,0.01759412,-2.599518,-0.05502319,0.2071381,-0.1554794
DownLeft,1,0.5830202,0.04034219,-2.878784,-0.1481934,0.3141022,-0.2360535
DownLeft,1,0.597712,0.07661232,-3.262573,-0.0848999,0.4004974,-0.3557968
DownLeft,1,0.6263466,0.05849655,-3.687256,-0.09564209,0.4942017,-0.446167
DownLeft,1,0.7173939,0.1237052,-4.145142,-0.004425049,0.5583344,-0.5393829
DownLeft,1,1.038991,0.1910277,-4.525238,-0.1089478,0.6153564,-0.6070175
DownLeft,1,1.234272,0.2677296,-5.085632,-0.1723633,0.6955261,-0.6793747
DownLeft,1,1.422469,0.3308704,-5.561829,-0.1767273,0.7493896,-0.7331085
DownLeft,1,1.699591,0.3477138,-6.018555,-0.1675415,0.8179016,-0.817421
DownLeft,1,1.955494,0.4004407,-6.5112,-0.07601929,0.8813019,-0.9100037
DownLeft,1,2.205023,0.4938554,-6.97998,-0.01763916,0.9354401,-0.9781647
DownLeft,1,2.401265,0.5579944,-7.563934,-0.002685547,1.094376,-1.112511
DownLeft,1,2.58842,0.6560725,-8.290405,0.01242065,1.233139,-1.246651
DownLeft,1,2.826654,0.7803977,-8.886871,0.03179932,1.318192,-1.327248
DownLeft,1,3.176272,0.8605139,-9.483795,0.05099487,1.503952,-1.494781
DownLeft,1,3.355498,0.9502541,-10.12805,0.05874634,1.568161,-1.561691
DownLeft,1,3.571906,1.007826,-10.73483,0.07043457,1.669479,-1.662056
DownLeft,1,3.858582,1.104964,-11.33807,0.084198,1.774292,-1.779099
DownLeft,1,4.115508,1.095541,-11.83258,0.04309082,1.843796,-1.8629
DownLeft,1,4.500756,1.187021,-12.32901,0.03146362,1.904175,-1.9366
