Direction,tCount,headX,headY,headZ,trunkX,trunkY,trunkZ
Left,1,0,0,0,0,0,0
Left,1,-0.004855871,0.009338379,-0.009124756,-0.07659912,0.09132385,-0.08481598
Left,1,-0.004791737,0.009765625,0.001207352,-0.1346741,0.1399231,-0.1351166
Left,1,-0.003506899,0.01062012,0.02151251,-0.1545105,0.1475525,-0.1427078
Left,1,-0.01198483,0.009399414,0.003023624,-0.1855774,0.1230621,-0.1262817
Left,1,-0.01681876,0.008789063,-0.006100655,-0.2364197,0.1163025,-0.117569
Left,1,-0.003443956,0.01138306,0.04217196,-0.2674561,0.1017761,-0.1011581
Left,1,-0.005879164,0.01089478,0.03245926,-0.4200745,0.06083679,-0.07440948
Left,1,-0.02157784,0.008911133,0.005431175,-0.5218506,0.03660583,-0.05638123
Left,1,0.003644466,0.01055908,0.009373188,-0.5614624,0.04200745,-0.07170105
Left,1,0.03511214,0.0133667,0.03236485,-0.5515747,0.03814697,-0.06786346
Left,1,0.05807996,0.0149231,0.03673363,-0.5799255,0.1060791,-0.1075211
Left,1,0.06104064,0.01306152,-0.01577473,-0.4822388,0.01127625,-0.04111481
Left,1,0.06803656,-0.006988525,-0.02799749,-0.4412537,0.02215576,-0.05389404
Left,1,0.06548762,-0.007507324,-0.03768396,-0.4327393,-0.0078125,-0.02213287
Left,1,0.09329128,-0.01531982,-0.02434349,-0.4241333,-0.04785156,0.00969696
Left,1,0.1231325,-0.01385498,-0.03240824,-0.3633423,-0.05436707,0.004295349
Left,1,0.1398194,-0.02304077,-0.03698111,-0.4327087,-0.02781677,-0.0221405
Left,1,0.1743526,-0.01135254,-0.04658413,-0.4736328,-0.05882263,-0.009239197
Left,1,0.2203274,-0.02957153,-0.07010603,-0.483551,-0.0450592,-0.01300812
Left,1,0.2468457,-0.04785156,-0.06735802,-0.5033569,-0.04740906,-0.02061462
Left,1,0.259892,-0.04727173,-0.07119226,-0.5060425,-0.1100922,0.03566742
Left,1,0.2859654,-0.05603027,-0.07892227,-0.5159302,-0.1162872,0.03189087
Left,1,0.4217167,-0.08190918,-0.1735768,-0.6348572,-0.03045654,-0.01374054
Left,1,0.4427321,-0.07095337,-0.1803966,-0.5086975,-0.1628113,0.0920105
Left,1,0.5490627,-0.0848999,-0.1842799,-0.6447754,-0.006622314,-0.01755524
Left,1,0.6951773,-0.1462708,-0.1827703,-0.6474304,-0.1097717,0.03918457
Left,1,0.8419626,-0.1387024,-0.2058444,-0.6540527,-0.1924133,0.1807709
Left,1,1.061609,-0.1785889,-0.2625165,-0.6626282,-0.1521149,0.148674
Left,1,1.250772,-0.1990356,-0.2908888,-0.6342163,-0.1899109,0.1882477
Left,1,1.462743,-0.2351379,-0.2575336,-0.7518311,-0.1281128,0.114769
Left,1,1.66768,-0.2667847,-0.1352663,-0.6242676,-0.2636414,0.1919708
Left,1,1.860606,-0.2572021,-0.1679921,-0.6876831,-0.3709564,0.2547226
Left,1,1.943399,-0.2905273,-0.3165145,-0.9096069,-0.3690948,0.2583084
Left,1,2.127613,-0.3267212,-0.4352632,-1.034546,-0.1886902,0.1227036
Left,1,2.347051,-0.3388672,-0.5127072,-1.013428,-0.1893005,0.1015244
Left,1,2.58936,-0.3815308,-0.6142035,-1.00943,-0.1181335,0.01509094
Left,1,2.881002,-0.451416,-0.864675,-0.914917,-0.08537292,-0.06481171
Left,1,3.20804,-0.5136108,-1.15821,-0.7018433,0.0798645,-0.2999954
