Direction,tCount,headX,headY,headZ,trunkX,trunkY,trunkZ
Down,1,0,0,0,0,0,0
Down,1,0.03599952,0.009944052,-0.07141113,0.01336879,-0.00969696,-0.004602432
Down,1,0.06719367,-0.04244754,-0.1117249,0.01793432,0.000869751,0.008756638
Down,1,0.05818217,-0.05241811,-0.09384155,0.04487175,0.01219177,0.02191353
Down,1,0.06268048,-0.0424358,-0.1027527,0.06285489,0.02304077,0.03069305
Down,1,0.06655206,0.002966225,-0.06723022,0.08081162,0.03392029,0.03946304
Down,1,0.07523628,0.03063777,-0.06283569,0.08520049,0.03379059,0.03047752
Down,1,0.06655179,0.02296138,-0.06723022,0.09417802,0.02423096,0.03486443
Down,1,0.05336894,0.005302936,-0.06268311,0.01755011,0.04953766,-0.0359478
Down,1,-0.008372407,-0.04537544,-0.02661133,-0.0006121993,0.05799866,-0.06707764
Down,1,-0.03988647,-0.08536321,0.03591919,0.01732296,0.06886292,-0.05831909
Down,1,-0.1209106,-0.09552848,0.1966553,0.01293498,0.06899261,-0.04933167
Down,1,-0.1727905,-0.02407449,0.4728394,0.2911333,-0.1182785,0.06429672
Down,1,-0.3059387,0.06230897,0.9543762,0.4341687,-0.2035599,0.06740379
Down,1,-0.5103455,0.1495208,1.556763,0.5104134,-0.2702103,0.09353828
Down,1,-0.8926086,0.2840102,2.383179,0.5193921,-0.2697525,0.097929
Down,1,-1.413361,0.399273,3.464691,0.4471678,-0.08494568,0.01809692
Down,1,-1.955597,0.4302844,4.524475,0.4204038,-0.02545166,0.02727699
Down,1,-2.671539,0.5299563,5.889343,0.4162135,0.01554108,0.05862999
Down,1,-3.332672,0.6023441,7.30481,0.2815285,0.02897644,-0.007183075
Down,1,-4.049347,0.6190724,8.861359,0.2685865,0.04022217,0.04214859
Down,1,-4.948486,0.5437147,10.8212,0.2735752,0.06239319,0.1002426
Down,1,-5.872772,0.4353171,12.82709,0.3681397,-0.04165649,0.1798534
Down,1,-6.81955,0.302169,14.97061,0.3461876,0.01921844,0.2247849
Down,1,-7.767609,0.1079361,17.30746,0.5089202,-0.1168976,0.437952
Down,1,-8.777313,-0.03882968,19.76477,0.3435396,-0.03312683,0.4350147
Down,1,-9.882782,-0.2936644,22.23886,0.2172678,-0.04246521,0.3064919
Down,1,-10.96484,-0.5853882,24.62012,0.2220735,-0.04103088,0.3422356
Down,1,-12.08487,-0.9482727,27.00424,0.3042026,-0.1407166,0.5382423
Down,1,-13.09421,-1.270752,29.24692,0.3005401,-0.2271652,0.6366482
Down,2,0,0,0,0,0,0
Down,2,-0.2737427,-0.0009634495,0.5567322,-0.01358032,0.06944275,-0.01774597
Down,2,-0.5797729,0.007284403,1.220642,-0.3313293,0.1601563,-0.05015182
Down,2,-0.9090271,0.03169942,1.996429,-0.4476929,0.1966705,-0.06232834
Down,2,-1.45401,0.0003004074,3.111938,-0.4432983,0.2267914,-0.07132149
Down,2,-2.093506,-0.1080714,4.52832,-0.452301,0.2164917,-0.07569695
Down,2,-2.81134,-0.2189277,6.153198,-0.4610596,0.2462387,-0.05771255
Down,2,-3.574188,-0.39677,7.880402,-0.496521,0.265213,-0.0304966
Down,2,-4.354065,-0.6370033,9.634613,-0.3880005,0.1588898,0.08909416
Down,2,-5.105713,-0.8888477,11.39392,-0.6481323,0.2703934,0.006929398
Down,2,-5.735443,-1.078315,13.08084,-0.6835632,0.2192307,0.03416252
Down,2,-6.504089,-1.278898,14.93741,-0.8356323,0.2041092,0.02688026
Down,2,-7.322388,-1.547176,16.80679,-0.7676697,0.1462479,0.1155777
Down,2,-8.046021,-1.851933,18.52344,-0.793457,0.1451721,0.2142582
Down,2,-8.678894,-2.055725,19.99481,-0.9773254,0.1085968,0.1581516
Down,2,-9.138306,-1.874676,21.10168,-0.9671631,0.05856323,0.2743282
Down,2,-9.678406,-1.604536,22.18387,-1.024475,0.06602478,0.3465481
Down,2,-10.23334,-1.428022,23.50818,-1.20874,0.05922699,0.2457657
Down,2,-10.6778,-1.243489,24.69482,-1.270966,0.08646393,0.2822514
Down,2,-11.07745,-1.176334,25.79138,-1.442108,0.0507431,0.1544991
Down,2,-11.44208,-1.12035,26.91626,-1.626678,-0.00504303,0.03137779
Down,2,-11.88058,-1.315239,28.15527,-1.72937,-0.01922607,0.03705597
Down,2,-12.32706,-1.589384,29.2807,-2.096313,0.07646179,-0.007810593
Down,3,0,0,0,0,0,0
Down,3,0.06192017,-0.1075592,-0.2043152,0.0133667,0.09035492,-0.004619598
Down,3,0.02319336,-0.1863701,-0.2130432,-0.1748962,0.2255707,-0.0517807
Down,3,-0.08944702,-0.2493212,-0.05731201,0.346344,0.06932068,0.2020283
Down,3,-0.2736511,-0.3354068,0.1740417,0.575592,0.006164551,0.3248234
Down,3,-0.4196777,-0.396235,0.4363098,0.8666077,-0.1457825,0.3665237
Down,3,-0.6716614,-0.484448,0.9252319,0.6290588,-0.0125351,0.3063869
Down,3,-0.9200745,-0.5405853,1.449829,0.5350647,0.04486847,0.2939625
Down,3,-1.21048,-0.606986,2.099121,0.3193665,0.1585388,0.1889
Down,3,-1.539276,-0.66342,2.931152,0.2880249,0.1776886,0.1847496
Down,3,-1.938873,-0.7702255,3.839478,0.3375854,0.1791458,0.2200108
Down,3,-2.311615,-0.9414665,4.784241,0.4944763,0.1135788,0.2630711
Down,3,-2.785645,-1.051104,5.801086,0.5216675,0.1045456,0.2985592
Down,3,-3.282318,-1.145719,6.975494,0.5310974,0.1351624,0.3476543
Down,3,-3.866791,-1.356111,8.285614,0.4371033,0.1824722,0.335228
Down,3,-4.4216,-1.480879,9.521729,0.4373474,0.1826096,0.3575974
Down,3,-5.022919,-1.555759,10.70157,0.4062195,0.2218323,0.375803
Down,3,-5.670807,-1.716628,12.16269,0.2719116,0.2578278,0.3548737
Down,3,-6.403503,-1.915223,13.74036,0.2811279,0.2182083,0.3816071
Down,3,-7.095673,-2.12646,15.27301,0.1200562,0.2433243,0.3699093
Down,3,-7.754028,-2.392358,16.9592,0.01708984,0.2301559,0.3531437
Down,3,-8.363464,-2.611659,18.4917,-0.04537964,0.2281952,0.3672295
Down,3,-8.946472,-2.78183,19.93799,-0.03982544,0.1683502,0.4700413
Down,3,-9.448914,-2.993713,21.36874,-0.1469421,0.1647339,0.4846306
Down,3,-9.872742,-3.132202,22.52423,-0.2130737,0.1323166,0.5747986
Down,3,-10.14365,-3.269623,23.64081,-0.3291931,0.05809784,0.5850201
Down,3,-10.28931,-3.373718,24.72668,-0.4719849,0.06266022,0.6045113
Down,3,-10.0665,-3.417877,25.52502,-0.7014465,0.06502533,0.4595013
Down,3,-10.16107,-3.898895,26.47662,-1.015228,0.1440887,0.3736229
Down,3,-10.52869,-4.542236,27.82721,-1.081757,0.1708298,0.419138
Down,3,-10.94321,-5.05069,29.39188,-1.108002,0.09899139,0.4731331
Down,3,-11.46017,-5.280396,30.6991,-1.684937,0.1955566,0.4263325
Down,3,-11.9805,-5.463654,32.00708,-1.688049,0.1626663,0.5472145
UpRight,1,0,0,0,0,0,0
UpRight,1,-0.008666992,-0.05763793,-0.004394531,0.004394531,0.01022339,-0.008995056
UpRight,1,-0.02636719,-0.09535146,0.009063721,0.2425842,-0.1013336,0.1180134
UpRight,1,-0.05654907,-0.1358671,-0.01742554,0.4715576,-0.2426605,0.2183247
UpRight,1,-0.02078247,-0.207983,-0.06658936,0.4851685,-0.2721405,0.2360783
UpRight,1,-0.03396606,-0.2256513,-0.06201172,0.3909302,-0.295784,0.201334
UpRight,1,-0.03396606,-0.2556827,-0.06201172,0.3508606,-0.2773819,0.2152023
UpRight,1,-0.04266357,-0.2332778,-0.06640625,0.3331299,-0.2581482,0.2288208
UpRight,1,-0.03396606,-0.205657,-0.06201172,0.1854858,-0.1940231,0.2125969
UpRight,1,-0.02493286,-0.1755788,-0.0798645,0.1986084,-0.2433701,0.1856136
UpRight,1,0.01461792,-0.1525862,-0.09347534,0.2969666,-0.2594757,0.1889763
UpRight,1,0.0715332,0.02560496,-0.09832764,0.2564087,-0.2109528,0.1581116
UpRight,1,0.1347046,0.355871,-0.2232361,0.3236694,-0.19841,0.1797276
UpRight,1,0.2648926,0.8203232,-0.6953125,0.3508606,-0.1573944,0.2152023
UpRight,1,0.4813232,1.343876,-1.336731,0.4676514,-0.1128311,0.2720509
UpRight,1,0.7512207,2.089124,-2.612854,0.3644409,-0.006896973,0.2329407
UpRight,1,1.236877,2.880894,-3.925507,0.2209473,0.09754944,0.18536
UpRight,1,1.756012,3.874911,-5.153992,-0.1029358,0.2861099,-0.0167141
UpRight,1,2.359589,5.218609,-6.732788,-0.1440125,0.5853271,-0.09230042
UpRight,1,3.178741,6.765013,-8.179993,-0.2158508,0.6829529,-0.1272526
UpRight,1,3.997803,8.62561,-9.39267,-0.3151855,0.9904175,-0.2200642
UpRight,1,4.792694,10.6176,-10.65289,-0.3338623,1.200836,-0.2958927
UpRight,1,5.74588,12.70819,-12.0267,-0.2576294,1.343292,-0.2699413
UpRight,1,6.799469,14.55319,-13.23135,-0.06430054,1.689125,-0.1647778
UpRight,1,7.940796,16.18337,-14.37674,-0.2226563,2.145554,-0.3419247
UpRight,1,9.137024,17.68192,-15.20239,-0.4803772,2.561195,-0.6119061
UpRight,1,10.04691,19.01533,-15.88147,-0.229187,3.078171,-0.5342312
