Direction,tCount,headX,headY,headZ,trunkX,trunkY,trunkZ
Down,1,0,0,0,0,0,0
Down,1,-0.01291299,7.06017E-05,-0.005096436,-0.0602417,-0.003051758,0.01507568
Down,1,-0.01167536,0.0008292794,0.005340576,-0.04321289,-0.01087952,0.04666138
Down,1,-0.008023024,0.0005653203,0.003662109,-0.1115112,0.005233765,0.04097748
Down,1,-0.01677942,-0.008798324,0.00769043,-0.01724243,-0.04730225,0.08903503
Down,1,-0.007296324,0.0005101264,0.003326416,0.05828857,-0.06312561,0.1255035
Down,1,0.009500742,0.009312794,-0.004302979,-0.0189209,-0.02850342,0.1090012
Down,1,0.005116701,-0.0003659278,-0.002319336,-0.00189209,-0.05627441,0.1405792
Down,1,0.01653242,0.009653598,0.003509521,-0.05148315,-0.05686951,0.1464996
Down,1,0.04064679,0.007950619,-0.007263184,0.09875488,-0.1088562,0.2294083
Down,1,0.06442285,0.007105634,-0.006835938,0.1513977,-0.1507263,0.304184
Down,1,0.05528855,-0.003102764,-0.01376343,0.02215576,-0.1087952,0.3235245
Down,1,0.02959776,-0.002956182,-0.02429199,0.07565308,-0.1400757,0.388298
Down,1,0.02666044,-0.002752438,-0.02297974,0.1438904,-0.1557922,0.3940125
Down,1,0.03841662,-0.003594816,-0.02819824,0.1455688,-0.1346893,0.3740463
Down,1,0.05052662,0.00638926,-0.02258301,0.06329346,0.2203522,0.06560516
Down,1,0.03991008,0.008004934,-0.006958008,-0.07727051,0.3148041,-0.01650238
Down,1,0.02455688,0.009086728,-9.155273E-05,-0.2253113,0.3039856,-0.00868988
Down,1,0.02602077,-0.001020998,-0.0007629395,-0.223175,-0.09077454,0.3232651
Down,1,0.005592346,0.0004333258,0.008483887,-0.1785889,-0.1437073,0.3772278
Down,1,-0.0260582,-0.008980513,0.0009460449,-0.1094971,-0.1388397,0.3728867
Down,1,-0.08487701,-0.01642275,0.006347656,-0.1849976,-0.1032715,0.3364792
Down,1,-0.1299772,-0.03564177,-0.005310059,-0.1849976,-0.09326172,0.3364792
Down,1,-0.252599,-0.05160408,-0.01126099,-0.1654968,-0.07920837,0.3380814
Down,1,-0.3712823,-0.05429725,0.0289917,-0.1257019,-0.06047058,0.3313293
Down,1,-0.4563112,-0.08856833,0.06509399,0.003509521,-0.04226685,0.3119202
Down,1,-0.535408,-0.0565771,0.0531311,0.05389404,-0.02099609,0.2960205
Down,1,-0.624243,-0.08205573,0.0715332,0.06616211,-0.03720093,0.2668915
Down,1,-0.7803826,-0.1136564,0.1114197,0.04830933,-0.04008484,0.2452927
Down,1,-0.9459918,-0.0975184,0.1149292,0.04998779,-0.03892517,0.2253189
Down,1,-1.069252,-0.09132437,0.1416626,0.04748535,-0.04067993,0.2552719
Down,1,-1.233745,-0.113072,0.1783447,0.02963257,-0.04354858,0.2336807
Down,1,-1.41455,-0.1073033,0.1695251,0.04830933,-0.05007935,0.2452927
Down,1,-1.593896,-0.09968331,0.1904907,0.009338379,-0.04814148,0.2420349
Down,1,-1.824783,-0.1203977,0.2104187,0.04025269,-0.04093933,0.2245102
Down,1,-2.219489,-0.05444879,0.2489929,-0.06787109,-0.07368469,0.2255554
Down,1,-2.575773,-0.03950457,0.2980957,0.01016235,-0.05755615,0.2320557
Down,1,-2.875185,-0.04777501,0.3279724,-0.02157593,-0.05537415,0.2595673
Down,1,-3.231238,-0.04326475,0.3788452,0.07980347,-0.01722717,0.3383942
Down,1,-4.076111,-0.001554742,0.4641724,0.1082153,-0.001693726,0.3508148
Down,1,-4.443512,0.01150419,0.4920349,0.09683228,0.02514648,0.3699646
Down,1,-4.884369,-0.07106306,0.5840149,0.1959534,0.06663513,0.3581696
Down,1,-5.328918,0.02331619,0.5950317,0.3145752,0.1021271,0.3480682
Down,1,-5.672455,0.0447021,0.6154785,0.2193909,0.4721375,0.07872009
Down,1,-6.164673,0.01112755,0.6581116,0.8282776,0.6507568,-0.03004456
Down,1,-6.430511,0.03957117,0.6681519,1.218689,0.699585,0.004005432
Down,1,-6.755219,0.04009157,0.6940308,1.31189,0.717514,0.06243896
Down,1,-7.017487,0.00872089,0.7309875,1.347382,0.7440186,0.1057587
Down,1,-7.177307,0.04354507,0.7283936,1.308746,0.3382568,0.5443344
Down,1,-7.44104,0.09179738,0.7475586,1.137085,0.3704529,0.5996017
Down,1,-7.665985,0.01893383,0.7807922,0.9557495,0.3601685,0.6541443
Down,1,-7.934387,0.007290289,0.8206482,0.9832458,0.3855743,0.6766129
Down,1,-8.374542,0.04042982,0.8433533,1.199158,0.4723053,0.6753387
Down,1,-8.754913,-0.04834091,0.883606,1.027588,0.4439545,0.7306976
Down,1,-9.297516,-0.0129666,0.9871521,1.105438,0.4607239,0.7374725
Down,1,-9.833221,0.06231871,0.9706421,1.766418,0.6044312,0.6955032
Down,1,-9.98288,0.006793752,0.9489746,1.92038,0.6574097,0.7294388
Down,1,-10.21033,0.002856746,0.9855652,1.915894,0.6861115,0.7792511
Down,1,-10.32571,0.08655822,0.95224,1.791077,0.6884003,0.8584137
Down,1,-10.00726,-0.0226525,0.9623108,1.798981,0.7099457,0.8792114
Down,1,-9.941528,0.02560832,0.9493713,1.778931,1.098373,0.5560074
Down,1,-9.952271,0.02591178,0.9508057,1.879028,1.149841,0.5348816
Down,1,-9.853088,-0.03708139,0.9673157,1.959625,1.177094,0.5120239
Down,1,-9.913727,0.01469357,0.9615173,1.632843,1.157394,0.5429306
Down,1,-9.716003,-0.03093687,0.9597168,2.057068,1.197693,0.5208511
Down,1,-9.607941,0.006096974,0.9447937,2.235138,1.215393,0.5069504
Down,1,-9.550171,-0.02542703,0.9246521,2.238495,1.166061,0.5775681
Down,1,-9.508881,-0.02661994,0.9258423,2.188019,1.145309,0.5930405
Down,1,-9.549591,0.004569992,0.9226685,1.811646,1.104736,0.6292496
Down,1,-9.456146,-0.007921882,0.8875427,1.541656,1.107544,0.5749817
Down,1,-9.373383,0.00983353,0.8543396,1.553131,0.8374023,0.7768936
Down,1,-9.258911,0.0366006,0.8208923,1.696442,0.7580872,0.819809
Down,1,-9.262634,0.05692524,0.7644958,1.714264,0.9639435,0.6205215
Down,1,-9.339661,-0.0108001,0.776947,1.994263,1.264725,0.454895
Down,1,-9.825531,0.01365171,0.7962952,2.322174,0.9640045,0.7358856
Down,1,-10.49326,0.08240558,0.8816528,2.671631,1.2379,0.5673141
Down,1,-11.37506,-0.03593612,1.06546,2.527496,1.198212,0.7447739
Down,1,-12.00491,-0.05156199,1.174316,2.699432,1.284744,0.6904373
Down,1,-12.81165,-0.1951599,1.322052,2.815186,1.081833,0.922226
Down,1,-13.86383,-0.2069397,1.515778,2.866821,0.9164124,1.208305
Down,1,-14.63818,-0.06632451,1.668427,2.870911,0.918045,1.268967
Down,1,-15.54147,-0.0004713088,1.91272,3.026337,0.9130554,1.283607
Down,1,-16.3768,0.3419867,1.981628,3.036072,1.27066,0.9731522
Down,1,-16.91525,0.4698618,2.020844,3.32547,1.410767,0.8198395
Down,1,-17.33759,0.5350797,1.928314,3.333099,1.450851,0.7402039
Down,1,-17.66946,0.558907,1.838135,3.340698,1.51091,0.6605682
Down,1,-17.89575,0.5640112,1.710052,3.442841,1.571716,0.6201248
Down,1,-18.14383,0.6188315,1.597992,3.519775,1.588348,0.637558
Down,1,-18.20016,0.5315421,1.340698,3.627869,1.63121,0.6379471
Down,1,-18.17767,0.753897,1.184631,3.514008,1.648483,0.6972809
Down,1,-18.10559,0.8388913,0.9788818,3.138702,1.650589,0.8221436
Down,1,-18.28394,0.8969147,0.7066345,3.147766,1.704376,0.9335022
Down,1,-18.36426,0.9694621,0.4702148,3.130493,1.741898,1.012215
Down,1,-18.60117,1.02051,0.3190918,3.271576,1.793976,1.075874
Down,1,-18.75153,1.216434,0.1980896,3.266815,1.813873,1.125656
Down,1,-19.13278,1.093093,0.1661377,3.474731,1.869232,1.1054
Down,1,-19.49374,1.208663,0.245697,3.446533,1.882767,1.092644
Down,1,-19.92465,1.357674,0.2088623,3.573853,1.910782,1.094864
Down,1,-20.26306,1.316343,0.3417969,3.619568,1.931686,1.129433
Down,1,-21.04291,1.564257,0.5194397,3.754669,1.992065,1.152596
Down,1,-21.73584,1.514305,0.5463562,3.770203,1.765228,1.495735
Down,1,-22.40198,1.582307,0.745575,3.746887,1.703888,1.634117
Down,1,-23.0506,1.650334,0.6859131,3.805176,2.068558,1.338379
Down,1,-23.75073,1.619734,0.709137,3.794495,2.066422,1.347389
Down,1,-24.5307,1.690535,0.809906,3.782837,2.114365,1.366348
Down,1,-25.27444,1.746908,0.7884827,3.641113,2.133804,1.412842
Down,1,-25.91833,1.741869,0.6926575,3.456757,2.194153,1.495476
Down,1,-26.52347,1.817661,0.7796936,3.441315,2.241989,1.554268
Down,1,-27.07416,1.825523,0.8383484,3.868164,2.440491,1.595757
Down,1,-27.55777,1.900409,0.8397217,3.987396,2.520386,1.677818
Down,1,-28.14716,1.799987,0.8907471,3.970886,2.528839,1.746521
Down,1,-28.64444,1.875657,0.8331299,3.97171,2.512024,1.837051
Down,1,-29.16693,1.683806,0.8240662,4.019196,2.52356,1.851791
Down,1,-29.56732,1.800518,0.8026123,4.09671,2.54184,1.859451
Down,1,-29.93488,1.762527,0.9584961,4.057953,2.52269,1.855621
Down,2,0,0,0,0,0,0
Down,2,-0.006230831,0.0005674362,0.005981445,0.0009630695,-1.525879E-05,-0.00995636
Down,2,0.01883185,2.95639E-05,0.009643555,-0.01750493,-0.01441956,-0.02177429
Down,2,0.02698302,0.0001494884,0.01568604,-0.01846201,-0.02441406,-0.01182556
Down,2,0.04576111,0.0001921654,0.02542114,-0.02038044,-0.03439331,0.008087158
Down,2,0.05257785,-0.01043487,0.01889038,-0.01066278,-0.03218079,0.009010315
Down,2,0.03257382,-0.01034546,0.01034546,-0.0009570792,-0.01998901,0.00995636
Down,2,0.01565075,-0.01056647,-0.001159668,0.008753754,-0.01777649,0.01088715
Down,2,0.03315413,-0.01129818,-0.00402832,0.01067048,-0.01780701,-0.009017944
Down,2,0.02314067,-0.02211833,-0.02212524,0.01163012,-0.0078125,-0.01896667
Down,2,-0.1096472,-0.02775693,-0.01889038,0.03105181,-0.01342773,-0.01709747
Down,2,-0.2951626,-0.07823014,0.04174805,0.08249437,0.007461548,-0.04227448
Down,2,-0.742884,-0.013201,0.06286621,0.1514575,0.02278137,-0.04563904
Down,2,-1.364459,-0.05980897,0.1463928,0.2126293,0.04579163,-0.06984711
