Direction,tCount,headX,headY,headZ,trunkX,trunkY,trunkZ
UpLeft,1,0,0,0,0,0,0
UpLeft,1,-0.09994507,-0.02996826,-0.003068194,0.001251221,-0.00970459,-0.03997803
UpLeft,1,-0.1302795,-0.02005005,0.006006256,0.04153442,-0.009735107,-0.04873657
UpLeft,1,-0.08718872,0.03085327,-0.09272268,0.05062866,-0.009979248,-0.01843262
UpLeft,1,-0.05752563,0.06072998,-0.08180587,0.03967285,0.02984619,0.01126099
UpLeft,1,-0.04782104,0.07064819,-0.07150345,0.03842163,0.02954102,0.05126953
UpLeft,1,-0.02752686,0.1007385,-0.08088497,0.04718018,0.02923584,0.09158325
UpLeft,1,-0.02783203,0.08065796,-0.07088983,0.046875,0.009155273,0.101593
UpLeft,1,-0.03875732,0.03036499,-0.04120976,0.04656982,-0.0009155273,0.1115723
UpLeft,1,-0.04812622,-0.02944946,-0.061508,0.03622437,-0.01098633,0.1212769
UpLeft,1,-0.01785278,-0.06936646,-0.07058289,0.02593994,-0.03100586,0.1309509
UpLeft,1,0.002441406,-0.0993042,-0.07996419,0.03591919,-0.03103638,0.1312561
UpLeft,1,-0.00692749,-0.0690918,-0.1002622,0.0453186,-0.04122925,0.1515808
UpLeft,1,-0.0269165,-0.0390625,-0.1008764,0.0652771,-0.05126953,0.1521912
UpLeft,1,-0.09597778,-0.02877808,-0.1330124,0.07501221,-0.06137085,0.1625061
UpLeft,1,-0.1147461,-0.008392334,-0.1736091,0.08401489,-0.05160522,0.1928406
UpLeft,1,-0.1244507,-0.04830933,-0.183912,0.1040344,-0.05163574,0.1934509
UpLeft,1,-0.2237549,-0.1581421,-0.2069702,0.09463501,-0.06149292,0.1731567
UpLeft,1,-0.3527832,-0.2977905,-0.2409668,0.08590698,-0.1011658,0.132843
UpLeft,1,-0.4823914,-0.4476318,-0.2549438,0.08651733,-0.1210327,0.1128235
UpLeft,1,-0.6226501,-0.5576477,-0.2492371,0.0887146,-0.1805115,0.04284668
UpLeft,1,-0.7828979,-0.7776794,-0.2441711,0.08963013,-0.2002563,0.01281738
UpLeft,1,-1.033691,-1.107758,-0.2218628,1.399689,0.4824829,0.6743164
UpLeft,1,-1.083069,-1.337524,-0.2433777,1.736755,0.6013184,0.7749023
